,instance_id,segment_id,date,interval,uptime,heavy,car,bike,pedestrian,heavy_lft,heavy_rgt,car_lft,car_rgt,bike_lft,bike_rgt,pedestrian_lft,pedestrian_rgt,direction,car_speed_hist_0to70plus,car_speed_hist_0to120plus,timezone,v85
0,-1,347295,2022-06-01T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
1,-1,347295,2022-06-01T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
2,-1,347295,2022-06-01T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
3,-1,347295,2022-06-01T03:00:00.000Z,hourly,0.1461111111,20.5323193916,6.8441064639,20.5323193916,0.0,0.0,20.5323193916,6.8441064639,0.0,13.6882129278,6.8441064639,0.0,0.0,1,"[0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 100.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,21.5
4,-1,347295,2022-06-01T04:00:00.000Z,hourly,0.7916666667,37.8947368421,87.1578947368,56.8421052632,2.5263157895,25.2631578947,12.6315789474,68.2105263158,18.9473684211,29.0526315789,27.7894736842,0.0,2.5263157895,1,"[7.2463768116, 15.9420289855, 55.0724637681, 8.6956521739, 2.8985507246, 4.347826087, 1.4492753623, 4.347826087]","[0.0, 7.2463768116, 2.8985507246, 13.0434782609, 26.0869565217, 28.9855072464, 4.347826087, 4.347826087, 2.8985507246, 0.0, 1.4492753623, 2.8985507246, 1.4492753623, 0.0, 0.0, 1.4492753623, 1.4492753623, 0.0, 1.4492753623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,35.0
5,-1,347295,2022-06-01T05:00:00.000Z,hourly,0.7941666667,33.9979013641,156.1385099685,175.0262329486,2.518363064,15.1101783841,18.8877229801,129.6956977964,26.4428121721,81.8467995803,93.1794333683,0.0,2.518363064,1,"[1.6129032258, 21.7741935484, 54.0322580645, 9.6774193548, 6.4516129032, 4.8387096774, 0.0, 1.6129032258]","[1.6129032258, 0.0, 6.4516129032, 15.3225806452, 29.0322580645, 25.0, 4.8387096774, 4.8387096774, 3.2258064516, 3.2258064516, 4.0322580645, 0.8064516129, 0.0, 0.0, 0.8064516129, 0.0, 0.8064516129, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,35.5
6,-1,347295,2022-06-01T06:00:00.000Z,hourly,0.7527777778,49.1512915129,263.0258302583,475.5719557196,19.926199262,26.5682656827,22.5830258303,212.5461254613,50.479704797,257.7121771218,217.8597785978,2.6568265683,17.2693726937,1,"[4.5454545455, 33.3333333333, 48.4848484848, 5.5555555556, 5.0505050505, 0.5050505051, 0.5050505051, 2.0202020202]","[2.0202020202, 2.5252525253, 7.0707070707, 26.2626262626, 33.8383838384, 14.6464646465, 2.5252525253, 3.0303030303, 3.0303030303, 2.0202020202, 0.0, 0.5050505051, 0.5050505051, 0.0, 0.5050505051, 0.0, 0.0, 0.0, 0.5050505051, 0.5050505051, 0.0, 0.0, 0.5050505051, 0.0, 0.0]",Europe/Brussels,27.0
7,-1,347295,2022-06-01T07:00:00.000Z,hourly,0.7555555556,29.1176470588,210.4411764706,338.8235294118,9.2647058824,13.2352941176,15.8823529412,140.2941176471,70.1470588235,203.8235294118,135.0,2.6470588235,6.6176470588,1,"[16.9811320755, 22.641509434, 34.5911949686, 11.320754717, 2.5157232704, 5.0314465409, 0.6289308176, 6.2893081761]","[11.320754717, 5.6603773585, 7.5471698113, 15.0943396226, 22.641509434, 11.9496855346, 4.4025157233, 6.9182389937, 1.2578616352, 1.2578616352, 3.1446540881, 1.8867924528, 0.6289308176, 0.0, 1.2578616352, 1.2578616352, 1.2578616352, 0.0, 1.2578616352, 0.6289308176, 0.6289308176, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,37.0
8,-1,347295,2022-06-01T08:00:00.000Z,hourly,0.7561111111,34.386480529,197.0609845702,234.092578986,13.2255694342,18.5157972079,15.8706833211,129.6105804555,67.4504041146,122.9977957384,111.0947832476,6.6127847171,6.6127847171,1,"[24.1610738255, 20.8053691275, 33.5570469799, 8.0536912752, 6.711409396, 2.0134228188, 2.0134228188, 2.6845637584]","[10.7382550336, 13.4228187919, 9.3959731544, 11.4093959732, 21.4765100671, 12.0805369128, 6.0402684564, 2.0134228188, 3.355704698, 3.355704698, 0.0, 2.0134228188, 0.6711409396, 1.3422818792, 0.0, 1.3422818792, 0.0, 0.0, 0.6711409396, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6711409396]",Europe/Brussels,33.5
9,-1,347295,2022-06-01T09:00:00.000Z,hourly,0.7505555556,14.6558105107,242.4870466321,182.5314581791,9.3264248705,5.3293856403,9.3264248705,171.8726868986,70.6143597335,125.2405625463,57.2908956329,5.3293856403,3.9970392302,1,"[29.1208791209, 28.5714285714, 26.3736263736, 8.2417582418, 2.1978021978, 2.7472527473, 1.0989010989, 1.6483516484]","[23.6263736264, 5.4945054945, 6.5934065934, 21.978021978, 17.032967033, 9.3406593407, 5.4945054945, 2.7472527473, 2.1978021978, 0.0, 2.1978021978, 0.5494505495, 0.5494505495, 0.5494505495, 0.0, 0.5494505495, 0.0, 0.5494505495, 0.0, 0.5494505495, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,28.5
10,-1,347295,2022-06-01T10:00:00.000Z,hourly,0.7666666667,16.9565217391,219.1304347826,292.1739130435,13.0434782609,10.4347826087,6.5217391304,121.3043478261,97.8260869565,155.2173913043,136.9565217391,13.0434782609,0.0,1,"[33.3333333333, 22.0238095238, 20.8333333333, 9.5238095238, 4.1666666667, 2.9761904762, 0.5952380952, 6.5476190476]","[25.5952380952, 7.7380952381, 8.9285714286, 13.0952380952, 13.6904761905, 7.1428571429, 5.9523809524, 3.5714285714, 3.5714285714, 0.5952380952, 1.1904761905, 1.7857142857, 0.5952380952, 0.0, 2.380952381, 0.0, 0.5952380952, 0.5952380952, 0.5952380952, 0.0, 0.0, 0.0, 0.5952380952, 0.0, 1.7857142857]",Europe/Brussels,36.5
11,-1,347295,2022-06-01T11:00:00.000Z,hourly,0.7888888889,22.8169014085,238.3098591549,287.7464788732,13.9436619718,12.676056338,10.1408450704,158.4507042254,79.8591549296,157.1830985915,130.5633802817,6.338028169,7.6056338028,1,"[15.4255319149, 28.7234042553, 31.914893617, 12.7659574468, 4.7872340426, 3.1914893617, 1.0638297872, 2.1276595745]","[12.2340425532, 3.1914893617, 7.4468085106, 21.2765957447, 18.085106383, 13.829787234, 7.9787234043, 4.7872340426, 4.2553191489, 0.5319148936, 1.5957446809, 1.5957446809, 1.0638297872, 0.0, 0.5319148936, 0.0, 0.0, 0.5319148936, 0.0, 0.0, 0.5319148936, 0.0, 0.0, 0.0, 0.5319148936]",Europe/Brussels,33.5
12,-1,347295,2022-06-01T12:00:00.000Z,hourly,0.7755555556,23.2091690544,232.0916905444,300.4297994269,16.7621776504,5.1575931232,18.0515759312,152.1489971347,79.9426934097,161.1747851003,139.2550143266,10.3151862464,6.446991404,1,"[17.7777777778, 27.7777777778, 26.6666666667, 14.4444444444, 6.6666666667, 2.2222222222, 1.1111111111, 3.3333333333]","[9.4444444444, 8.3333333333, 11.1111111111, 16.6666666667, 13.3333333333, 13.3333333333, 8.8888888889, 5.5555555556, 3.8888888889, 2.7777777778, 0.0, 2.2222222222, 1.1111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5555555556, 0.0, 0.5555555556, 0.5555555556, 0.5555555556, 0.0, 1.1111111111]",Europe/Brussels,36.0
13,-1,347295,2022-06-01T13:00:00.000Z,hourly,0.67,29.8507462687,165.671641791,328.3582089552,32.8358208955,14.9253731343,14.9253731343,95.5223880597,70.1492537313,177.6119402985,150.7462686567,5.9701492537,26.8656716418,1,"[18.9189189189, 36.036036036, 28.8288288288, 9.009009009, 5.4054054054, 0.9009009009, 0.0, 0.9009009009]","[9.9099099099, 9.009009009, 10.8108108108, 25.2252252252, 18.9189189189, 9.9099099099, 7.2072072072, 1.8018018018, 2.7027027027, 2.7027027027, 0.0, 0.9009009009, 0.0, 0.0, 0.0, 0.9009009009, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,28.5
14,-1,347295,2022-06-01T14:00:00.000Z,hourly,0.7669444444,33.900760594,159.0727997102,367.692864904,23.4697573343,11.7348786671,22.1658819268,105.6139080043,53.4588917059,199.4929373415,168.1999275625,10.4310032597,13.0387540746,1,"[13.9344262295, 28.6885245902, 33.606557377, 9.0163934426, 8.1967213115, 5.737704918, 0.8196721311, 0.0]","[7.3770491803, 6.5573770492, 11.4754098361, 17.2131147541, 18.0327868852, 15.5737704918, 6.5573770492, 2.4590163934, 3.2786885246, 4.9180327869, 4.0983606557, 1.6393442623, 0.0, 0.8196721311, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,37.0
15,-1,347295,2022-06-01T15:00:00.000Z,hourly,0.695,15.8273381295,164.0287769784,407.1942446043,18.7050359712,4.3165467626,11.5107913669,90.6474820144,73.381294964,224.4604316547,182.7338129496,4.3165467626,14.3884892086,1,"[26.3157894737, 20.1754385965, 31.5789473684, 10.5263157895, 1.7543859649, 3.5087719298, 2.6315789474, 3.5087719298]","[18.4210526316, 7.8947368421, 8.7719298246, 11.4035087719, 18.4210526316, 13.1578947368, 7.8947368421, 2.6315789474, 0.8771929825, 0.8771929825, 0.8771929825, 2.6315789474, 1.7543859649, 0.8771929825, 0.0, 0.0, 0.8771929825, 0.8771929825, 0.0, 0.0, 0.8771929825, 0.0, 0.0, 0.8771929825, 0.0]",Europe/Brussels,32.0
16,-1,347295,2022-06-01T16:00:00.000Z,hourly,0.7555555556,17.2058823529,156.1764705882,460.5882352941,23.8235294118,6.6176470588,10.5882352941,95.2941176471,60.8823529412,254.1176470588,206.4705882353,5.2941176471,18.5294117647,1,"[8.4745762712, 31.3559322034, 34.7457627119, 12.7118644068, 3.3898305085, 0.8474576271, 2.5423728814, 5.9322033898]","[2.5423728814, 5.9322033898, 12.7118644068, 18.6440677966, 23.7288135593, 11.0169491525, 11.0169491525, 1.6949152542, 1.6949152542, 1.6949152542, 0.0, 0.8474576271, 0.8474576271, 1.6949152542, 3.3898305085, 0.8474576271, 0.0, 0.0, 0.8474576271, 0.0, 0.0, 0.8474576271, 0.0, 0.0, 0.0]",Europe/Brussels,32.0
17,-1,347295,2022-06-01T17:00:00.000Z,hourly,0.7672222222,15.640839971,97.755249819,372.773352643,37.7986965967,5.2136133237,10.4272266474,58.6531498914,39.1020999276,185.0832729906,187.6900796524,11.7306299783,26.0680666184,1,"[9.3333333333, 32.0, 33.3333333333, 12.0, 0.0, 4.0, 4.0, 5.3333333333]","[5.3333333333, 4.0, 14.6666666667, 17.3333333333, 24.0, 9.3333333333, 10.6666666667, 1.3333333333, 0.0, 0.0, 1.3333333333, 2.6666666667, 1.3333333333, 2.6666666667, 0.0, 0.0, 2.6666666667, 0.0, 1.3333333333, 0.0, 0.0, 0.0, 1.3333333333, 0.0, 0.0]",Europe/Brussels,32.5
18,-1,347295,2022-06-01T18:00:00.000Z,hourly,0.785,14.0127388535,95.5414012739,240.7643312102,14.0127388535,8.9171974522,5.0955414013,71.3375796178,24.2038216561,119.7452229299,121.0191082803,6.3694267516,7.6433121019,1,"[12.0, 26.6666666667, 34.6666666667, 8.0, 4.0, 4.0, 5.3333333333, 5.3333333333]","[4.0, 8.0, 12.0, 14.6666666667, 25.3333333333, 9.3333333333, 6.6666666667, 1.3333333333, 2.6666666667, 1.3333333333, 1.3333333333, 2.6666666667, 1.3333333333, 4.0, 0.0, 0.0, 2.6666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.6666666667]",Europe/Brussels,46.0
19,-1,347295,2022-06-01T19:00:00.000Z,hourly,0.4833333333,14.4827586207,105.5172413793,347.5862068966,22.7586206897,4.1379310345,10.3448275862,64.1379310345,41.3793103448,206.8965517241,140.6896551724,4.1379310345,18.6206896552,1,"[7.8431372549, 33.3333333333, 37.2549019608, 9.8039215686, 3.9215686275, 1.9607843137, 1.9607843137, 3.9215686275]","[1.9607843137, 5.8823529412, 15.6862745098, 17.6470588235, 25.4901960784, 11.7647058824, 7.8431372549, 1.9607843137, 0.0, 3.9215686275, 1.9607843137, 0.0, 1.9607843137, 0.0, 1.9607843137, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.9607843137]",Europe/Brussels,31.5
20,-1,347295,2022-06-01T20:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
21,-1,347295,2022-06-01T21:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
22,-1,347295,2022-06-01T22:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
23,-1,347295,2022-06-01T23:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
24,-1,347295,2022-06-02T00:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
25,-1,347295,2022-06-02T01:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
26,-1,347295,2022-06-02T02:00:00.000Z,hourly,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,
27,-1,347295,2022-06-02T03:00:00.000Z,hourly,0.1277777778,15.652173913,39.1304347826,7.8260869565,0.0,15.652173913,0.0,39.1304347826,0.0,7.8260869565,0.0,0.0,0.0,1,"[0.0, 40.0, 60.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 20.0, 20.0, 40.0, 20.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,23.5
28,-1,347295,2022-06-02T04:00:00.000Z,hourly,0.7972222222,33.8675958188,74.0069686411,71.4982578397,3.7630662021,20.0696864111,13.7979094077,62.7177700348,11.2891986063,40.1393728223,31.3588850174,1.2543554007,2.5087108014,1,"[6.7796610169, 28.813559322, 49.1525423729, 10.1694915254, 5.0847457627, 0.0, 0.0, 0.0]","[0.0, 6.7796610169, 8.4745762712, 20.3389830508, 18.6440677966, 30.5084745763, 6.7796610169, 3.3898305085, 5.0847457627, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,27.5
29,-1,347295,2022-06-02T05:00:00.000Z,hourly,0.7902777778,36.6959578207,103.7609841828,206.2565905097,6.3268892794,21.5114235501,15.1845342707,91.1072056239,12.6537785589,99.9648506151,106.2917398946,3.7961335677,2.5307557118,1,"[15.8536585366, 23.1707317073, 42.6829268293, 8.5365853659, 2.4390243902, 2.4390243902, 0.0, 4.8780487805]","[12.1951219512, 3.6585365854, 4.8780487805, 18.2926829268, 21.9512195122, 20.7317073171, 8.5365853659, 0.0, 0.0, 2.4390243902, 1.2195121951, 1.2195121951, 0.0, 0.0, 0.0, 0.0, 1.2195121951, 1.2195121951, 0.0, 0.0, 0.0, 0.0, 1.2195121951, 0.0, 1.2195121951]",Europe/Brussels,29.5
30,-1,347295,2022-06-02T06:00:00.000Z,hourly,0.7669444444,53.4588917059,219.0510684535,550.2354219486,9.1271278522,19.5581311119,33.900760594,186.4541832669,32.5968851865,303.8029699384,246.4324520101,3.9116262224,5.2155016298,1,"[2.9761904762, 38.0952380952, 42.2619047619, 9.5238095238, 3.5714285714, 1.7857142857, 0.0, 1.7857142857]","[0.5952380952, 2.380952381, 16.6666666667, 21.4285714286, 29.1666666667, 13.0952380952, 8.3333333333, 1.1904761905, 2.380952381, 1.1904761905, 0.5952380952, 1.1904761905, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5952380952, 0.5952380952, 0.0, 0.0, 0.5952380952]",Europe/Brussels,28.5
31,-1,347295,2022-06-02T07:00:00.000Z,hourly,0.7702777778,45.4381536242,154.4897223224,301.1900468806,23.3681932925,22.0699603318,23.3681932925,125.9285971872,28.5611251352,171.3667508114,129.8232960692,9.0876307248,14.2805625676,1,"[10.9243697479, 30.2521008403, 44.5378151261, 9.243697479, 0.8403361345, 0.8403361345, 1.6806722689, 1.6806722689]","[3.3613445378, 7.5630252101, 9.243697479, 21.0084033613, 21.8487394958, 22.6890756303, 6.7226890756, 2.5210084034, 0.0, 0.8403361345, 0.8403361345, 0.0, 1.6806722689, 0.0, 0.0, 0.0, 0.8403361345, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8403361345]",Europe/Brussels,27.5
32,-1,347295,2022-06-02T08:00:00.000Z,hourly,0.7536111111,51.7508293402,183.1183192038,278.6583118319,15.9233321047,14.5963877626,37.1544415776,145.9638776262,37.1544415776,156.5794323627,122.0788794692,6.6347217103,9.2886103944,1,"[11.5942028986, 36.9565217391, 38.4057971014, 7.2463768116, 3.6231884058, 0.0, 0.0, 2.1739130435]","[3.6231884058, 7.9710144928, 14.4927536232, 22.4637681159, 24.6376811594, 13.768115942, 4.347826087, 2.8985507246, 1.4492753623, 2.1739130435, 0.0, 0.0, 0.0, 0.0, 0.7246376812, 0.0, 0.0, 0.0, 0.0, 0.7246376812, 0.0, 0.7246376812, 0.0, 0.0, 0.0]",Europe/Brussels,27.0
33,-1,347295,2022-06-02T09:00:00.000Z,hourly,0.7047222222,17.02798581,198.6598344501,228.4588096177,8.513992905,8.513992905,8.513992905,140.4808829326,58.1789515175,170.2798581001,58.1789515175,5.67599527,2.837997635,1,"[27.1428571429, 26.4285714286, 30.0, 8.5714285714, 1.4285714286, 0.7142857143, 0.0, 5.7142857143]","[20.0, 7.1428571429, 9.2857142857, 17.1428571429, 20.0, 10.0, 2.1428571429, 6.4285714286, 0.7142857143, 0.7142857143, 0.7142857143, 0.0, 0.0, 0.0, 0.7142857143, 0.0, 0.0, 0.0, 0.7142857143, 0.0, 0.0, 0.0, 0.0, 0.7142857143, 3.5714285714]",Europe/Brussels,31.0
34,-1,347295,2022-06-02T10:00:00.000Z,hourly,0.6552777778,7.630351844,198.389147944,293.0055108097,9.1564222128,3.0521407376,4.5782111064,114.45527766,83.933870284,169.3938109368,123.6116998728,6.1042814752,3.0521407376,1,"[33.8461538462, 28.4615384615, 23.0769230769, 3.8461538462, 2.3076923077, 0.7692307692, 1.5384615385, 6.1538461538]","[26.9230769231, 6.9230769231, 6.9230769231, 21.5384615385, 15.3846153846, 7.6923076923, 3.0769230769, 0.7692307692, 0.7692307692, 1.5384615385, 0.7692307692, 0.0, 0.7692307692, 0.7692307692, 1.5384615385, 0.0, 0.0, 0.0, 0.0, 0.7692307692, 1.5384615385, 0.0, 0.7692307692, 0.0, 1.5384615385]",Europe/Brussels,27.0
35,-1,347295,2022-06-02T11:00:00.000Z,hourly,0.6922222222,33.2263242376,239.8073836276,327.9293739968,0.0,17.3354735152,15.8908507223,151.6853932584,88.1219903692,161.797752809,166.1316211878,0.0,0.0,1,"[11.4457831325, 42.7710843373, 24.6987951807, 8.4337349398, 3.0120481928, 4.2168674699, 1.8072289157, 3.6144578313]","[6.0240963855, 5.421686747, 17.4698795181, 25.3012048193, 14.4578313253, 10.2409638554, 5.421686747, 3.0120481928, 2.4096385542, 0.6024096386, 1.8072289157, 2.4096385542, 1.2048192771, 0.6024096386, 1.2048192771, 1.2048192771, 1.2048192771, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,33.5
36,-1,347295,2022-06-02T12:00:00.000Z,hourly,0.6419444444,54.5218520121,200.9519688447,277.2825616616,0.0,24.9242752055,29.5975768066,144.8723496322,56.0796192125,137.0835136305,140.1990480312,0.0,0.0,1,"[16.2790697674, 31.7829457364, 25.5813953488, 13.1782945736, 6.976744186, 1.5503875969, 0.0, 4.6511627907]","[4.6511627907, 11.6279069767, 18.6046511628, 13.1782945736, 17.0542635659, 8.5271317829, 6.2015503876, 6.976744186, 3.1007751938, 3.8759689922, 1.5503875969, 0.0, 0.0, 0.0, 0.7751937984, 0.0, 0.7751937984, 0.7751937984, 0.0, 0.7751937984, 0.0, 0.0, 0.0, 0.0, 1.5503875969]",Europe/Brussels,36.0
37,-1,347295,2022-06-02T13:00:00.000Z,hourly,0.0894444444,33.5403726708,156.5217391304,301.8633540373,0.0,22.3602484472,11.1801242236,89.4409937888,67.0807453416,201.2422360248,100.6211180124,0.0,0.0,1,"[35.7142857143, 21.4285714286, 28.5714285714, 14.2857142857, 0.0, 0.0, 0.0, 0.0]","[7.1428571429, 28.5714285714, 7.1428571429, 14.2857142857, 14.2857142857, 14.2857142857, 7.1428571429, 7.1428571429, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",Europe/Brussels,27.5
38,-1,347295,2022-06-02T14:00:00.000Z,hourly,0.6494444444,24.6364414029,143.1993156544,298.7168520103,6.1591103507,13.8579982891,10.7784431138,107.7844311377,35.4148845167,163.2164242943,135.500427716,1.5397775877,4.619332763,1,"[35.4838709677, 35.4838709677, 12.9032258065, 6.4516129032, 3.2258064516, 1.0752688172, 2.1505376344, 3.2258064516]","[25.8064516129, 9.6774193548, 12.9032258065, 22.5806451613, 6.4516129032, 6.4516129032, 2.1505376344, 4.3010752688, 1.0752688172, 2.1505376344, 0.0, 1.0752688172, 1.0752688172, 1.0752688172, 0.0, 0.0, 0.0, 0.0, 1.0752688172, 0.0, 0.0, 0.0, 0.0, 1.0752688172, 1.0752688172]",Europe/Brussels,30.0
39,-1,347295,2022-06-02T15:00:00.000Z,hourly,0.7375,10.8474576271,107.1186440678,142.3728813559,8.1355932203,9.4915254237,1.3559322034,62.3728813559,44.7457627119,75.9322033898,66.4406779661,4.0677966102,4.0677966102,1,"[13.9240506329, 24.0506329114, 29.1139240506, 10.1265822785, 7.5949367089, 2.5316455696, 3.7974683544, 8.8607594937]","[5.0632911392, 8.8607594937, 11.3924050633, 12.6582278481, 15.1898734177, 13.9240506329, 6.3291139241, 3.7974683544, 6.3291139241, 1.2658227848, 1.2658227848, 1.2658227848, 2.5316455696, 1.2658227848, 0.0, 0.0, 1.2658227848, 1.2658227848, 0.0, 0.0, 1.2658227848, 2.5316455696, 1.2658227848, 0.0, 1.2658227848]",Europe/Brussels,48.0
40,-1,347295,2022-06-02T16:00:00.000Z,hourly,0.7644444444,23.5465116279,150.4360465116,504.9418604651,18.3139534884,10.4651162791,13.0813953488,98.1104651163,52.3255813953,290.4069767442,214.5348837209,6.5406976744,11.773255814,1,"[5.2173913043, 43.4782608696, 30.4347826087, 5.2173913043, 1.7391304348, 3.4782608696, 2.6086956522, 7.8260869565]","[0.8695652174, 4.347826087, 18.2608695652, 25.2173913043, 24.347826087, 6.0869565217, 1.7391304348, 3.4782608696, 0.0, 1.7391304348, 1.7391304348, 1.7391304348, 0.0, 2.6086956522, 0.8695652174, 0.0, 0.0, 1.7391304348, 1.7391304348, 0.8695652174, 0.0, 0.8695652174, 0.0, 0.8695652174, 0.8695652174]",Europe/Brussels,44.5
