description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-04-01 00:24:52.570,97.0,Human voice - Shouting,97.0%,4,1,0,24,52,570,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 00:32:15.550,78.0,Transport road - Siren,78.0%,4,1,0,32,15,550,68.8,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 00:43:03.570,98.0,Human voice - Shouting,98.0%,4,1,0,43,3,570,79.8,74.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 00:49:51.570,100.0,Human voice - Shouting,100.0%,4,1,0,49,51,570,72.5,70.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 00:57:07.590,100.0,Human voice - Shouting,100.0%,4,1,0,57,7,590,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:17:22.610,88.0,Human voice - Shouting,88.0%,4,1,1,17,22,610,70.6,68.6
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:22:44.610,100.0,Human voice - Shouting,100.0%,4,1,1,22,44,610,69.5,67.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:23:00.620,100.0,Human voice - Shouting,100.0%,4,1,1,23,0,620,69.2,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:25:48.630,95.0,Human voice - Shouting,95.0%,4,1,1,25,48,630,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:31:16.630,98.0,Human voice - Shouting,98.0%,4,1,1,31,16,630,72.2,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:36:31.630,0.0,Unsupported,0.0%,4,1,1,36,31,630,67.8,67.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:37:33.630,100.0,Human voice - Shouting,100.0%,4,1,1,37,33,630,76.8,74.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:40:14.630,95.0,Human voice - Shouting,95.0%,4,1,1,40,14,630,74.1,71.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:48:03.650,95.0,Human voice - Shouting,95.0%,4,1,1,48,3,650,69.8,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:48:37.650,85.0,Human voice - Shouting,85.0%,4,1,1,48,37,650,68.1,67.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 01:49:08.650,99.0,Human voice - Shouting,99.0%,4,1,1,49,8,650,70.8,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:05:24.660,99.0,Human voice - Shouting,99.0%,4,1,2,5,24,660,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:08:09.670,100.0,Human voice - Shouting,100.0%,4,1,2,8,9,670,70.4,67.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:08:35.680,100.0,Human voice - Shouting,100.0%,4,1,2,8,35,680,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:28:38.690,0.0,Unsupported,0.0%,4,1,2,28,38,690,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:33:00.700,100.0,Human voice - Shouting,100.0%,4,1,2,33,0,700,79.3,76.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:33:09.710,100.0,Human voice - Shouting,100.0%,4,1,2,33,9,710,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:46:30.720,100.0,Human voice - Shouting,100.0%,4,1,2,46,30,720,78.8,73.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:46:36.720,100.0,Human voice - Shouting,100.0%,4,1,2,46,36,720,74.2,71.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 02:55:39.740,100.0,Human voice - Shouting,100.0%,4,1,2,55,39,740,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:16:20.760,100.0,Human voice - Shouting,100.0%,4,1,3,16,20,760,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:22:32.760,100.0,Human voice - Shouting,100.0%,4,1,3,22,32,760,69.1,67.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:27:05.760,100.0,Human voice - Shouting,100.0%,4,1,3,27,5,760,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:33:40.770,99.0,Human voice - Shouting,99.0%,4,1,3,33,40,770,75.3,72.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:49:42.790,100.0,Human voice - Shouting,100.0%,4,1,3,49,42,790,76.8,72.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 03:56:40.800,100.0,Human voice - Shouting,100.0%,4,1,3,56,40,800,70.3,67.8
MP 01: Naamsestraat 35  Maxim,2022-04-01 04:10:11.810,100.0,Human voice - Shouting,100.0%,4,1,4,10,11,810,74.8,72.8
MP 01: Naamsestraat 35  Maxim,2022-04-01 06:52:03.970,84.0,Transport road - Passenger car,84.0%,4,1,6,52,3,970,70.1,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 07:19:38.100,100.0,Transport road - Passenger car,100.0%,4,1,7,19,38,100,68.9,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 07:36:26.102,76.0,Transport road - Passenger car,76.0%,4,1,7,36,26,102,68.2,67.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 07:37:27.102,0.0,Unsupported,0.0%,4,1,7,37,27,102,70.1,68.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 07:40:51.102,85.0,Transport road - Passenger car,85.0%,4,1,7,40,51,102,68.5,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 08:06:32.105,100.0,Transport road - Passenger car,100.0%,4,1,8,6,32,105,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 08:10:13.105,76.0,Transport road - Passenger car,76.0%,4,1,8,10,13,105,70.0,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 08:30:04.106,0.0,Unsupported,0.0%,4,1,8,30,4,106,68.7,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 08:48:38.107,100.0,Transport road - Passenger car,100.0%,4,1,8,48,38,107,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 08:53:11.108,99.0,Transport road - Passenger car,99.0%,4,1,8,53,11,108,69.4,68.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 09:10:25.109,0.0,Unsupported,0.0%,4,1,9,10,25,109,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 09:16:42.110,0.0,Unsupported,0.0%,4,1,9,16,42,110,69.0,67.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 10:25:54.115,87.0,Transport road - Passenger car,87.0%,4,1,10,25,54,115,70.8,69.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 10:53:16.118,76.0,Human voice - Shouting,76.0%,4,1,10,53,16,118,74.7,68.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 10:56:05.119,0.0,Unsupported,0.0%,4,1,10,56,5,119,85.2,79.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 10:56:58.118,98.0,Human voice - Shouting,98.0%,4,1,10,56,58,118,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 10:59:13.119,99.0,Transport road - Passenger car,99.0%,4,1,10,59,13,119,68.0,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 11:10:39.120,98.0,Transport road - Passenger car,98.0%,4,1,11,10,39,120,71.0,69.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 11:40:16.123,100.0,Transport road - Passenger car,100.0%,4,1,11,40,16,123,69.3,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 11:45:21.123,77.0,Transport road - Passenger car,77.0%,4,1,11,45,21,123,71.9,67.6
MP 01: Naamsestraat 35  Maxim,2022-04-01 11:59:41.125,93.0,Human voice - Shouting,93.0%,4,1,11,59,41,125,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:00:05.125,0.0,Unsupported,0.0%,4,1,12,0,5,125,75.1,70.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:01:44.124,99.0,Transport road - Passenger car,99.0%,4,1,12,1,44,124,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:12:10.125,0.0,Unsupported,0.0%,4,1,12,12,10,125,75.6,72.1
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:12:31.125,0.0,Unsupported,0.0%,4,1,12,12,31,125,71.8,69.7
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:14:06.125,98.0,Human voice - Shouting,98.0%,4,1,12,14,6,125,76.4,70.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:14:18.126,100.0,Human voice - Shouting,100.0%,4,1,12,14,18,126,74.9,71.6
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:15:39.126,78.0,Human voice - Shouting,78.0%,4,1,12,15,39,126,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:17:21.126,100.0,Human voice - Shouting,100.0%,4,1,12,17,21,126,76.8,70.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:21:59.126,99.0,Human voice - Shouting,99.0%,4,1,12,21,59,126,81.7,79.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:22:03.126,97.0,Human voice - Shouting,97.0%,4,1,12,22,3,126,74.8,68.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:22:53.127,99.0,Human voice - Shouting,99.0%,4,1,12,22,53,127,74.7,69.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:23:56.126,0.0,Unsupported,0.0%,4,1,12,23,56,126,75.0,69.8
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:25:01.127,100.0,Human voice - Shouting,100.0%,4,1,12,25,1,127,84.9,79.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:25:32.127,95.0,Human voice - Shouting,95.0%,4,1,12,25,32,127,80.9,73.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:26:22.127,0.0,Unsupported,0.0%,4,1,12,26,22,127,73.1,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:30:28.127,0.0,Unsupported,0.0%,4,1,12,30,28,127,79.3,71.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:31:50.127,82.0,Human voice - Shouting,82.0%,4,1,12,31,50,127,76.0,71.0
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:31:59.127,97.0,Human voice - Shouting,97.0%,4,1,12,31,59,127,72.0,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 12:53:17.129,95.0,Transport road - Passenger car,95.0%,4,1,12,53,17,129,69.0,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 13:38:39.133,98.0,Transport road - Passenger car,98.0%,4,1,13,38,39,133,69.6,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 14:25:53.138,94.0,Transport road - Passenger car,94.0%,4,1,14,25,53,138,70.5,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-01 14:30:45.138,99.0,Transport road - Passenger car,99.0%,4,1,14,30,45,138,72.6,70.8
MP 01: Naamsestraat 35  Maxim,2022-04-01 16:26:14.149,84.0,Transport road - Passenger car,84.0%,4,1,16,26,14,149,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 16:30:22.150,0.0,Unsupported,0.0%,4,1,16,30,22,150,72.9,70.4
MP 01: Naamsestraat 35  Maxim,2022-04-01 17:25:28.156,99.0,Transport road - Passenger car,99.0%,4,1,17,25,28,156,70.3,68.6
MP 01: Naamsestraat 35  Maxim,2022-04-01 18:36:50.163,94.0,Transport road - Passenger car,94.0%,4,1,18,36,50,163,75.8,74.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 18:44:16.164,99.0,Transport road - Passenger car,99.0%,4,1,18,44,16,164,74.4,72.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 18:47:52.164,100.0,Transport road - Passenger car,100.0%,4,1,18,47,52,164,69.3,67.6
MP 01: Naamsestraat 35  Maxim,2022-04-01 19:25:20.168,0.0,Unsupported,0.0%,4,1,19,25,20,168,70.3,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-01 20:30:17.176,99.0,Transport road - Passenger car,99.0%,4,1,20,30,17,176,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 20:42:47.176,100.0,Transport road - Passenger car,100.0%,4,1,20,42,47,176,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 21:45:43.183,0.0,Unsupported,0.0%,4,1,21,45,43,183,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 22:40:00.188,83.0,Transport road - Passenger car,83.0%,4,1,22,40,0,188,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 22:46:36.189,80.0,Transport road - Passenger car,80.0%,4,1,22,46,36,189,70.2,68.9
MP 01: Naamsestraat 35  Maxim,2022-04-01 22:49:33.190,78.0,Human voice - Shouting,78.0%,4,1,22,49,33,190,73.6,70.5
MP 01: Naamsestraat 35  Maxim,2022-04-01 23:22:31.194,99.0,Human voice - Shouting,99.0%,4,1,23,22,31,194,,
MP 01: Naamsestraat 35  Maxim,2022-04-01 23:49:19.196,0.0,Unsupported,0.0%,4,1,23,49,19,196,71.6,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 01:20:37.205,100.0,Human voice - Shouting,100.0%,4,2,1,20,37,205,78.2,73.1
MP 01: Naamsestraat 35  Maxim,2022-04-02 01:25:49.206,100.0,Transport road - Passenger car,100.0%,4,2,1,25,49,206,69.2,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-02 03:22:39.218,99.0,Transport road - Passenger car,99.0%,4,2,3,22,39,218,70.0,69.0
MP 01: Naamsestraat 35  Maxim,2022-04-02 03:55:15.221,100.0,Transport road - Passenger car,100.0%,4,2,3,55,15,221,69.6,68.1
MP 01: Naamsestraat 35  Maxim,2022-04-02 06:16:26.235,100.0,Human voice - Shouting,100.0%,4,2,6,16,26,235,78.7,71.4
MP 01: Naamsestraat 35  Maxim,2022-04-02 06:31:26.237,100.0,Human voice - Shouting,100.0%,4,2,6,31,26,237,86.0,81.5
MP 01: Naamsestraat 35  Maxim,2022-04-02 06:58:33.240,100.0,Transport road - Passenger car,100.0%,4,2,6,58,33,240,69.2,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-02 06:59:58.239,100.0,Transport road - Passenger car,100.0%,4,2,6,59,58,239,,
MP 01: Naamsestraat 35  Maxim,2022-04-02 08:36:50.249,83.0,Transport road - Passenger car,83.0%,4,2,8,36,50,249,,
MP 01: Naamsestraat 35  Maxim,2022-04-02 08:38:47.250,99.0,Transport road - Passenger car,99.0%,4,2,8,38,47,250,70.7,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 08:48:22.251,99.0,Transport road - Passenger car,99.0%,4,2,8,48,22,251,75.7,73.9
MP 01: Naamsestraat 35  Maxim,2022-04-02 09:16:52.254,100.0,Human voice - Shouting,100.0%,4,2,9,16,52,254,75.8,72.8
MP 01: Naamsestraat 35  Maxim,2022-04-02 09:29:33.255,97.0,Transport road - Passenger car,97.0%,4,2,9,29,33,255,72.9,72.0
MP 01: Naamsestraat 35  Maxim,2022-04-02 09:32:39.255,98.0,Transport road - Passenger car,98.0%,4,2,9,32,39,255,71.3,69.8
MP 01: Naamsestraat 35  Maxim,2022-04-02 10:24:41.261,100.0,Transport road - Passenger car,100.0%,4,2,10,24,41,261,68.1,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-02 10:24:55.261,0.0,Unsupported,0.0%,4,2,10,24,55,261,69.5,68.4
MP 01: Naamsestraat 35  Maxim,2022-04-02 11:03:44.265,99.0,Human voice - Shouting,99.0%,4,2,11,3,44,265,77.6,75.5
MP 01: Naamsestraat 35  Maxim,2022-04-02 11:03:50.265,98.0,Human voice - Shouting,98.0%,4,2,11,3,50,265,72.4,69.3
MP 01: Naamsestraat 35  Maxim,2022-04-02 11:19:00.267,98.0,Transport road - Passenger car,98.0%,4,2,11,19,0,267,70.0,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 11:20:59.267,0.0,Unsupported,0.0%,4,2,11,20,59,267,68.4,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 11:58:43.271,95.0,Transport road - Passenger car,95.0%,4,2,11,58,43,271,73.3,70.5
MP 01: Naamsestraat 35  Maxim,2022-04-02 13:03:49.279,0.0,Unsupported,0.0%,4,2,13,3,49,279,73.8,70.9
MP 01: Naamsestraat 35  Maxim,2022-04-02 14:26:09.289,99.0,Human voice - Shouting,99.0%,4,2,14,26,9,289,75.8,72.8
MP 01: Naamsestraat 35  Maxim,2022-04-02 14:37:44.291,0.0,Unsupported,0.0%,4,2,14,37,44,291,70.3,67.0
MP 01: Naamsestraat 35  Maxim,2022-04-02 14:55:44.293,0.0,Unsupported,0.0%,4,2,14,55,44,293,68.7,68.1
MP 01: Naamsestraat 35  Maxim,2022-04-02 18:36:18.324,90.0,Transport road - Passenger car,90.0%,4,2,18,36,18,324,,
MP 01: Naamsestraat 35  Maxim,2022-04-02 20:25:23.338,100.0,Transport road - Passenger car,100.0%,4,2,20,25,23,338,71.2,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 21:03:01.342,100.0,Transport road - Passenger car,100.0%,4,2,21,3,1,342,69.8,69.2
MP 01: Naamsestraat 35  Maxim,2022-04-02 21:29:06.346,100.0,Transport road - Passenger car,100.0%,4,2,21,29,6,346,69.9,68.6
MP 01: Naamsestraat 35  Maxim,2022-04-02 22:01:42.349,0.0,Unsupported,0.0%,4,2,22,1,42,349,,
MP 01: Naamsestraat 35  Maxim,2022-04-02 22:27:53.353,100.0,Transport road - Passenger car,100.0%,4,2,22,27,53,353,74.5,72.1
MP 01: Naamsestraat 35  Maxim,2022-04-02 22:31:15.353,0.0,Unsupported,0.0%,4,2,22,31,15,353,78.4,74.6
MP 01: Naamsestraat 35  Maxim,2022-04-02 23:20:16.359,100.0,Transport road - Passenger car,100.0%,4,2,23,20,16,359,73.4,70.9
MP 01: Naamsestraat 35  Maxim,2022-04-02 23:31:06.360,86.0,Transport road - Passenger car,86.0%,4,2,23,31,6,360,70.2,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-03 02:14:09.379,0.0,Unsupported,0.0%,4,3,2,14,9,379,,
MP 01: Naamsestraat 35  Maxim,2022-04-03 02:16:29.379,100.0,Transport road - Passenger car,100.0%,4,3,2,16,29,379,72.5,70.4
MP 01: Naamsestraat 35  Maxim,2022-04-03 03:05:31.384,100.0,Transport road - Passenger car,100.0%,4,3,3,5,31,384,74.1,71.5
MP 01: Naamsestraat 35  Maxim,2022-04-03 04:23:05.391,100.0,Transport road - Passenger car,100.0%,4,3,4,23,5,391,71.6,69.3
MP 01: Naamsestraat 35  Maxim,2022-04-03 04:49:17.394,99.0,Transport road - Passenger car,99.0%,4,3,4,49,17,394,72.7,71.2
MP 01: Naamsestraat 35  Maxim,2022-04-03 05:48:26.400,79.0,Transport road - Passenger car,79.0%,4,3,5,48,26,400,,
MP 01: Naamsestraat 35  Maxim,2022-04-03 13:22:46.447,84.0,Transport road - Passenger car,84.0%,4,3,13,22,46,447,69.8,68.1
MP 01: Naamsestraat 35  Maxim,2022-04-03 13:47:43.451,95.0,Transport road - Passenger car,95.0%,4,3,13,47,43,451,72.5,70.8
MP 01: Naamsestraat 35  Maxim,2022-04-03 13:55:53.452,83.0,Transport road - Passenger car,83.0%,4,3,13,55,53,452,70.8,69.9
MP 01: Naamsestraat 35  Maxim,2022-04-03 20:41:26.515,98.0,Transport road - Passenger car,98.0%,4,3,20,41,26,515,,
MP 01: Naamsestraat 35  Maxim,2022-04-03 21:41:23.522,100.0,Transport road - Passenger car,100.0%,4,3,21,41,23,522,71.1,70.0
MP 01: Naamsestraat 35  Maxim,2022-04-03 22:34:07.528,100.0,Transport road - Passenger car,100.0%,4,3,22,34,7,528,,
MP 01: Naamsestraat 35  Maxim,2022-04-03 23:22:19.535,100.0,Transport road - Passenger car,100.0%,4,3,23,22,19,535,77.1,74.6
MP 01: Naamsestraat 35  Maxim,2022-04-04 06:56:24.582,84.0,Transport road - Passenger car,84.0%,4,4,6,56,24,582,75.2,72.5
MP 01: Naamsestraat 35  Maxim,2022-04-04 07:24:54.583,0.0,Unsupported,0.0%,4,4,7,24,54,583,70.2,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 07:38:10.585,0.0,Unsupported,0.0%,4,4,7,38,10,585,72.6,71.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 08:46:12.593,0.0,Unsupported,0.0%,4,4,8,46,12,593,73.3,71.6
MP 01: Naamsestraat 35  Maxim,2022-04-04 08:48:24.593,0.0,Unsupported,0.0%,4,4,8,48,24,593,80.3,76.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 08:51:28.593,93.0,Human voice - Shouting,93.0%,4,4,8,51,28,593,84.5,77.7
MP 01: Naamsestraat 35  Maxim,2022-04-04 08:52:14.594,99.0,Human voice - Shouting,99.0%,4,4,8,52,14,594,81.0,72.7
MP 01: Naamsestraat 35  Maxim,2022-04-04 08:53:24.593,100.0,Human voice - Shouting,100.0%,4,4,8,53,24,593,81.5,76.5
MP 01: Naamsestraat 35  Maxim,2022-04-04 09:22:43.597,97.0,Transport road - Passenger car,97.0%,4,4,9,22,43,597,69.2,67.7
MP 01: Naamsestraat 35  Maxim,2022-04-04 10:04:14.601,100.0,Transport road - Passenger car,100.0%,4,4,10,4,14,601,69.0,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 10:39:23.606,98.0,Transport road - Passenger car,98.0%,4,4,10,39,23,606,68.4,67.6
MP 01: Naamsestraat 35  Maxim,2022-04-04 11:06:45.610,0.0,Unsupported,0.0%,4,4,11,6,45,610,68.2,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-04 12:28:37.620,95.0,Transport road - Passenger car,95.0%,4,4,12,28,37,620,72.8,70.1
MP 01: Naamsestraat 35  Maxim,2022-04-04 12:50:30.623,0.0,Unsupported,0.0%,4,4,12,50,30,623,75.3,69.7
MP 01: Naamsestraat 35  Maxim,2022-04-04 12:50:44.623,0.0,Unsupported,0.0%,4,4,12,50,44,623,82.6,78.0
MP 01: Naamsestraat 35  Maxim,2022-04-04 13:08:51.625,77.0,Transport road - Passenger car,77.0%,4,4,13,8,51,625,69.0,67.9
MP 01: Naamsestraat 35  Maxim,2022-04-04 13:41:09.629,82.0,Transport road - Passenger car,82.0%,4,4,13,41,9,629,68.1,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-04 14:30:08.635,100.0,Transport road - Passenger car,100.0%,4,4,14,30,8,635,,
MP 01: Naamsestraat 35  Maxim,2022-04-04 14:45:43.637,82.0,Transport road - Passenger car,82.0%,4,4,14,45,43,637,70.4,69.4
MP 01: Naamsestraat 35  Maxim,2022-04-04 16:19:57.649,0.0,Unsupported,0.0%,4,4,16,19,57,649,71.6,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-04 16:20:05.648,0.0,Unsupported,0.0%,4,4,16,20,5,648,,
MP 01: Naamsestraat 35  Maxim,2022-04-04 16:31:46.650,98.0,Transport road - Passenger car,98.0%,4,4,16,31,46,650,77.3,75.5
MP 01: Naamsestraat 35  Maxim,2022-04-04 17:02:02.654,84.0,Transport road - Passenger car,84.0%,4,4,17,2,2,654,71.1,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 17:43:34.668,81.0,Transport road - Passenger car,81.0%,4,4,17,43,34,668,81.3,78.5
MP 01: Naamsestraat 35  Maxim,2022-04-04 20:57:01.684,100.0,Transport road - Passenger car,100.0%,4,4,20,57,1,684,,
MP 01: Naamsestraat 35  Maxim,2022-04-04 22:00:12.691,87.0,Transport road - Passenger car,87.0%,4,4,22,0,12,691,72.9,71.3
MP 01: Naamsestraat 35  Maxim,2022-04-04 23:11:32.701,0.0,Unsupported,0.0%,4,4,23,11,32,701,71.6,70.2
MP 01: Naamsestraat 35  Maxim,2022-04-04 23:56:59.706,100.0,Transport road - Passenger car,100.0%,4,4,23,56,59,706,69.0,67.4
MP 01: Naamsestraat 35  Maxim,2022-04-05 01:48:33.721,100.0,Human voice - Shouting,100.0%,4,5,1,48,33,721,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 02:46:46.731,99.0,Transport road - Passenger car,99.0%,4,5,2,46,46,731,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 06:22:33.764,0.0,Unsupported,0.0%,4,5,6,22,33,764,71.3,69.1
MP 01: Naamsestraat 35  Maxim,2022-04-05 06:37:15.767,100.0,Transport road - Passenger car,100.0%,4,5,6,37,15,767,68.2,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-05 07:36:58.777,96.0,Transport road - Passenger car,96.0%,4,5,7,36,58,777,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 08:37:02.786,0.0,Unsupported,0.0%,4,5,8,37,2,786,73.0,70.8
MP 01: Naamsestraat 35  Maxim,2022-04-05 08:45:57.787,99.0,Transport road - Passenger car,99.0%,4,5,8,45,57,787,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 08:50:18.789,96.0,Transport road - Passenger car,96.0%,4,5,8,50,18,789,70.5,69.5
MP 01: Naamsestraat 35  Maxim,2022-04-05 08:54:21.789,96.0,Transport road - Passenger car,96.0%,4,5,8,54,21,789,68.8,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-05 08:54:54.789,86.0,Transport road - Passenger car,86.0%,4,5,8,54,54,789,69.8,68.7
MP 01: Naamsestraat 35  Maxim,2022-04-05 09:26:06.794,98.0,Transport road - Passenger car,98.0%,4,5,9,26,6,794,69.1,68.2
MP 01: Naamsestraat 35  Maxim,2022-04-05 10:07:27.802,85.0,Transport road - Passenger car,85.0%,4,5,10,7,27,802,70.2,67.2
MP 01: Naamsestraat 35  Maxim,2022-04-05 10:12:35.802,97.0,Transport road - Passenger car,97.0%,4,5,10,12,35,802,68.0,67.5
MP 01: Naamsestraat 35  Maxim,2022-04-05 10:36:11.806,0.0,Unsupported,0.0%,4,5,10,36,11,806,107.9,101.5
MP 01: Naamsestraat 35  Maxim,2022-04-05 10:59:10.810,99.0,Human voice - Shouting,99.0%,4,5,10,59,10,810,83.2,75.9
MP 01: Naamsestraat 35  Maxim,2022-04-05 11:04:39.811,99.0,Human voice - Shouting,99.0%,4,5,11,4,39,811,73.3,67.6
MP 01: Naamsestraat 35  Maxim,2022-04-05 11:20:27.813,100.0,Transport road - Passenger car,100.0%,4,5,11,20,27,813,68.8,68.3
MP 01: Naamsestraat 35  Maxim,2022-04-05 11:29:08.815,0.0,Unsupported,0.0%,4,5,11,29,8,815,70.9,69.8
MP 01: Naamsestraat 35  Maxim,2022-04-05 11:53:48.819,88.0,Transport road - Passenger car,88.0%,4,5,11,53,48,819,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 12:24:57.825,100.0,Transport road - Passenger car,100.0%,4,5,12,24,57,825,69.8,68.5
MP 01: Naamsestraat 35  Maxim,2022-04-05 12:30:47.826,0.0,Unsupported,0.0%,4,5,12,30,47,826,80.2,77.3
MP 01: Naamsestraat 35  Maxim,2022-04-05 12:57:52.830,0.0,Unsupported,0.0%,4,5,12,57,52,830,69.2,68.4
MP 01: Naamsestraat 35  Maxim,2022-04-05 12:58:21.830,95.0,Transport road - Passenger car,95.0%,4,5,12,58,21,830,,
MP 01: Naamsestraat 35  Maxim,2022-04-05 13:08:28.833,100.0,Transport road - Passenger car,100.0%,4,5,13,8,28,833,68.6,67.1
MP 01: Naamsestraat 35  Maxim,2022-04-05 13:39:58.838,0.0,Unsupported,0.0%,4,5,13,39,58,838,68.2,67.4
MP 01: Naamsestraat 35  Maxim,2022-04-05 13:49:31.839,100.0,Transport road - Passenger car,100.0%,4,5,13,49,31,839,69.2,68.5
MP 01: Naamsestraat 35  Maxim,2022-04-05 14:00:40.842,100.0,Transport road - Passenger car,100.0%,4,5,14,0,40,842,69.8,69.0
