description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-10-01 00:13:05.578,100.0,Transport road - Passenger car,100.0%,10,1,0,13,5,578,66.0,65.4
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:00:04.589,100.0,Human voice - Shouting,100.0%,10,1,1,0,4,589,72.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:01:19.590,100.0,Human voice - Shouting,100.0%,10,1,1,1,19,590,74.8,69.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:01:27.590,0.0,Unsupported,0.0%,10,1,1,1,27,590,77.9,74.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:03:06.590,87.0,Human voice - Shouting,87.0%,10,1,1,3,6,590,70.5,67.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:03:45.591,99.0,Human voice - Shouting,99.0%,10,1,1,3,45,591,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:24:14.594,100.0,Transport road - Passenger car,100.0%,10,1,1,24,14,594,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 01:30:09.596,0.0,Unsupported,0.0%,10,1,1,30,9,596,65.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-10-01 02:07:34.603,100.0,Transport road - Passenger car,100.0%,10,1,2,7,34,603,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 02:26:15.607,100.0,Human voice - Shouting,100.0%,10,1,2,26,15,607,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 04:36:23.635,93.0,Transport road - Passenger car,93.0%,10,1,4,36,23,635,65.9,64.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 05:03:30.640,99.0,Human voice - Shouting,99.0%,10,1,5,3,30,640,77.5,74.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 05:30:23.645,98.0,Transport road - Passenger car,98.0%,10,1,5,30,23,645,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 05:35:28.646,100.0,Transport road - Passenger car,100.0%,10,1,5,35,28,646,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 07:14:41.669,99.0,Transport road - Passenger car,99.0%,10,1,7,14,41,669,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 07:18:47.669,98.0,Transport road - Passenger car,98.0%,10,1,7,18,47,669,66.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-10-01 07:46:12.676,87.0,Transport road - Passenger car,87.0%,10,1,7,46,12,676,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 07:57:58.678,98.0,Transport road - Passenger car,98.0%,10,1,7,57,58,678,68.6,67.4
MP 01: Naamsestraat 35  Maxim,2022-10-01 08:01:25.677,100.0,Transport road - Passenger car,100.0%,10,1,8,1,25,677,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 08:04:09.679,91.0,Transport road - Passenger car,91.0%,10,1,8,4,9,679,69.6,67.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 08:44:42.689,97.0,Transport road - Passenger car,97.0%,10,1,8,44,42,689,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 09:17:39.697,100.0,Transport road - Passenger car,100.0%,10,1,9,17,39,697,67.1,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 09:24:22.699,93.0,Transport road - Passenger car,93.0%,10,1,9,24,22,699,69.1,67.1
MP 01: Naamsestraat 35  Maxim,2022-10-01 09:35:21.701,98.0,Transport road - Passenger car,98.0%,10,1,9,35,21,701,67.5,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 09:46:45.703,98.0,Transport road - Passenger car,98.0%,10,1,9,46,45,703,65.2,64.1
MP 01: Naamsestraat 35  Maxim,2022-10-01 09:49:14.704,0.0,Unsupported,0.0%,10,1,9,49,14,704,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:00:56.708,99.0,Transport road - Passenger car,99.0%,10,1,10,0,56,708,68.5,67.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:23:49.713,99.0,Transport road - Passenger car,99.0%,10,1,10,23,49,713,65.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:27:24.714,97.0,Transport road - Passenger car,97.0%,10,1,10,27,24,714,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:43:03.719,98.0,Transport road - Passenger car,98.0%,10,1,10,43,3,719,67.0,65.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:46:59.720,99.0,Transport road - Passenger car,99.0%,10,1,10,46,59,720,67.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:53:15.721,86.0,Transport road - Passenger car,86.0%,10,1,10,53,15,721,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 10:54:18.722,99.0,Transport road - Passenger car,99.0%,10,1,10,54,18,722,68.0,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 11:23:09.728,97.0,Transport road - Passenger car,97.0%,10,1,11,23,9,728,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 11:56:57.738,0.0,Unsupported,0.0%,10,1,11,56,57,738,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 11:58:30.739,84.0,Transport road - Passenger car,84.0%,10,1,11,58,30,739,67.5,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 12:09:32.742,100.0,Transport road - Passenger car,100.0%,10,1,12,9,32,742,67.0,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 12:28:36.748,92.0,Transport road - Passenger car,92.0%,10,1,12,28,36,748,66.2,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 12:46:53.753,83.0,Transport road - Passenger car,83.0%,10,1,12,46,53,753,66.7,65.7
MP 01: Naamsestraat 35  Maxim,2022-10-01 13:57:12.774,85.0,Transport road - Passenger car,85.0%,10,1,13,57,12,774,68.8,67.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 13:59:15.774,100.0,Transport road - Passenger car,100.0%,10,1,13,59,15,774,65.6,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 14:20:46.781,100.0,Transport road - Passenger car,100.0%,10,1,14,20,46,781,68.6,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 14:44:07.787,0.0,Unsupported,0.0%,10,1,14,44,7,787,69.5,68.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 14:49:57.789,100.0,Transport road - Passenger car,100.0%,10,1,14,49,57,789,67.6,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 14:53:15.789,0.0,Unsupported,0.0%,10,1,14,53,15,789,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 14:55:01.791,100.0,Human voice - Shouting,100.0%,10,1,14,55,1,791,74.1,68.8
MP 01: Naamsestraat 35  Maxim,2022-10-01 15:41:19.803,99.0,Transport road - Passenger car,99.0%,10,1,15,41,19,803,68.9,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 16:08:35.812,100.0,Transport road - Passenger car,100.0%,10,1,16,8,35,812,69.1,67.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 17:29:41.835,100.0,Transport road - Passenger car,100.0%,10,1,17,29,41,835,68.7,67.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 17:41:06.840,97.0,Transport road - Passenger car,97.0%,10,1,17,41,6,840,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 17:47:45.840,100.0,Transport road - Passenger car,100.0%,10,1,17,47,45,840,67.1,66.0
MP 01: Naamsestraat 35  Maxim,2022-10-01 18:20:30.849,100.0,Transport road - Passenger car,100.0%,10,1,18,20,30,849,65.3,64.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 18:27:36.851,86.0,Transport road - Passenger car,86.0%,10,1,18,27,36,851,67.3,66.1
MP 01: Naamsestraat 35  Maxim,2022-10-01 18:37:48.853,100.0,Human voice - Shouting,100.0%,10,1,18,37,48,853,84.2,80.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 18:53:40.859,98.0,Transport road - Passenger car,98.0%,10,1,18,53,40,859,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:03:04.861,99.0,Transport road - Passenger car,99.0%,10,1,19,3,4,861,67.5,65.4
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:20:15.866,0.0,Unsupported,0.0%,10,1,19,20,15,866,67.4,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:20:41.866,82.0,Transport road - Passenger car,82.0%,10,1,19,20,41,866,73.0,70.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:24:37.867,99.0,Transport road - Passenger car,99.0%,10,1,19,24,37,867,68.2,66.7
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:39:37.871,100.0,Transport road - Passenger car,100.0%,10,1,19,39,37,871,65.1,64.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:42:06.872,100.0,Transport road - Passenger car,100.0%,10,1,19,42,6,872,66.0,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:48:51.874,84.0,Transport road - Passenger car,84.0%,10,1,19,48,51,874,65.0,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:49:36.873,95.0,Transport road - Passenger car,95.0%,10,1,19,49,36,873,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 19:53:15.875,100.0,Transport road - Passenger car,100.0%,10,1,19,53,15,875,68.3,66.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:08:17.878,100.0,Human voice - Shouting,100.0%,10,1,20,8,17,878,74.0,70.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:12:50.881,100.0,Transport road - Passenger car,100.0%,10,1,20,12,50,881,68.7,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:25:43.884,100.0,Transport road - Passenger car,100.0%,10,1,20,25,43,884,65.6,64.9
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:27:45.884,100.0,Transport road - Passenger car,100.0%,10,1,20,27,45,884,69.5,67.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:40:57.888,100.0,Transport road - Passenger car,100.0%,10,1,20,40,57,888,66.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-01 20:58:48.893,100.0,Transport road - Passenger car,100.0%,10,1,20,58,48,893,65.6,64.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 22:01:05.910,100.0,Transport road - Passenger car,100.0%,10,1,22,1,5,910,67.5,66.4
MP 01: Naamsestraat 35  Maxim,2022-10-01 22:31:04.918,100.0,Transport road - Passenger car,100.0%,10,1,22,31,4,918,67.8,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 22:40:17.920,100.0,Transport road - Passenger car,100.0%,10,1,22,40,17,920,67.8,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-01 22:43:21.921,100.0,Transport road - Passenger car,100.0%,10,1,22,43,21,921,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 22:52:51.923,100.0,Transport road - Passenger car,100.0%,10,1,22,52,51,923,68.4,66.8
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:01:57.925,100.0,Transport road - Passenger car,100.0%,10,1,23,1,57,925,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:10:25.928,100.0,Transport road - Passenger car,100.0%,10,1,23,10,25,928,66.2,64.7
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:18:45.929,99.0,Human voice - Shouting,99.0%,10,1,23,18,45,929,76.1,72.7
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:21:51.931,86.0,Transport road - Passenger car,86.0%,10,1,23,21,51,931,65.5,64.3
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:35:12.934,100.0,Transport road - Passenger car,100.0%,10,1,23,35,12,934,67.7,66.5
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:42:01.935,98.0,Transport road - Passenger car,98.0%,10,1,23,42,1,935,,
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:50:16.938,97.0,Transport road - Passenger car,97.0%,10,1,23,50,16,938,69.6,67.8
MP 01: Naamsestraat 35  Maxim,2022-10-01 23:52:14.939,0.0,Unsupported,0.0%,10,1,23,52,14,939,71.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 00:04:45.941,94.0,Transport road - Passenger car,94.0%,10,2,0,4,45,941,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 00:09:50.942,0.0,Unsupported,0.0%,10,2,0,9,50,942,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 00:19:53.945,99.0,Transport road - Passenger car,99.0%,10,2,0,19,53,945,67.1,65.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 00:23:46.946,82.0,Transport road - Passenger car,82.0%,10,2,0,23,46,946,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 01:11:16.960,75.0,Human voice - Shouting,75.0%,10,2,1,11,16,960,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 01:17:12.960,100.0,Human voice - Shouting,100.0%,10,2,1,17,12,960,80.0,75.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 01:51:04.969,99.0,Transport road - Passenger car,99.0%,10,2,1,51,4,969,67.8,66.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 02:04:06.972,0.0,Unsupported,0.0%,10,2,2,4,6,972,66.9,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 02:11:50.975,100.0,Transport road - Passenger car,100.0%,10,2,2,11,50,975,67.1,66.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 02:28:59.978,99.0,Transport road - Passenger car,99.0%,10,2,2,28,59,978,69.7,67.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 02:32:35.979,99.0,Transport road - Passenger car,99.0%,10,2,2,32,35,979,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 02:59:59.987,100.0,Transport road - Passenger car,100.0%,10,2,2,59,59,987,68.0,67.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 03:07:19.989,91.0,Transport road - Passenger car,91.0%,10,2,3,7,19,989,68.6,66.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 03:07:41.989,99.0,Transport road - Passenger car,99.0%,10,2,3,7,41,989,66.8,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 03:37:14.997,96.0,Transport road - Passenger car,96.0%,10,2,3,37,14,997,66.7,65.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 04:02:01.300,100.0,Transport road - Passenger car,100.0%,10,2,4,2,1,300,65.8,64.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 04:23:56.800,100.0,Human voice - Shouting,100.0%,10,2,4,23,56,800,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 04:36:29.120,100.0,Transport road - Passenger car,100.0%,10,2,4,36,29,120,66.6,65.3
MP 01: Naamsestraat 35  Maxim,2022-10-02 04:47:35.160,96.0,Transport road - Passenger car,96.0%,10,2,4,47,35,160,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 07:50:19.620,98.0,Transport road - Passenger car,98.0%,10,2,7,50,19,620,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 08:10:42.670,0.0,Unsupported,0.0%,10,2,8,10,42,670,66.5,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 08:21:43.690,96.0,Transport road - Passenger car,96.0%,10,2,8,21,43,690,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 08:31:39.720,93.0,Transport road - Passenger car,93.0%,10,2,8,31,39,720,68.9,67.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 09:09:06.810,98.0,Transport road - Passenger car,98.0%,10,2,9,9,6,810,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 09:19:12.840,85.0,Transport road - Passenger car,85.0%,10,2,9,19,12,840,66.0,64.3
MP 01: Naamsestraat 35  Maxim,2022-10-02 09:48:59.920,98.0,Transport road - Passenger car,98.0%,10,2,9,48,59,920,72.5,69.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 10:04:54.960,99.0,Transport road - Passenger car,99.0%,10,2,10,4,54,960,66.8,65.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 10:35:49.103,97.0,Transport road - Passenger car,97.0%,10,2,10,35,49,103,68.6,67.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 11:23:35.116,0.0,Unsupported,0.0%,10,2,11,23,35,116,82.0,77.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:12:20.146,99.0,Transport road - Passenger car,99.0%,10,2,13,12,20,146,67.5,65.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:19:26.147,98.0,Transport road - Passenger car,98.0%,10,2,13,19,26,147,66.6,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:24:16.149,0.0,Unsupported,0.0%,10,2,13,24,16,149,95.2,87.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:25:34.149,100.0,Transport road - Passenger car,100.0%,10,2,13,25,34,149,67.4,65.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:45:14.153,99.0,Transport road - Passenger car,99.0%,10,2,13,45,14,153,67.1,66.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:58:57.158,92.0,Transport road - Passenger car,92.0%,10,2,13,58,57,158,68.6,66.5
MP 01: Naamsestraat 35  Maxim,2022-10-02 13:59:52.159,86.0,Transport road - Passenger car,86.0%,10,2,13,59,52,159,68.5,66.5
MP 01: Naamsestraat 35  Maxim,2022-10-02 14:02:44.159,90.0,Transport road - Passenger car,90.0%,10,2,14,2,44,159,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 14:17:13.163,100.0,Transport road - Passenger car,100.0%,10,2,14,17,13,163,65.3,64.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 14:54:29.174,100.0,Human voice - Shouting,100.0%,10,2,14,54,29,174,78.8,74.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 14:56:20.175,100.0,Transport road - Passenger car,100.0%,10,2,14,56,20,175,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 15:04:02.177,95.0,Transport road - Passenger car,95.0%,10,2,15,4,2,177,68.1,66.5
MP 01: Naamsestraat 35  Maxim,2022-10-02 15:13:45.178,100.0,Transport road - Passenger car,100.0%,10,2,15,13,45,178,65.5,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 15:39:30.186,100.0,Transport road - Passenger car,100.0%,10,2,15,39,30,186,66.1,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 16:02:48.193,100.0,Transport road - Passenger car,100.0%,10,2,16,2,48,193,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 16:07:28.195,98.0,Transport road - Passenger car,98.0%,10,2,16,7,28,195,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 16:54:38.208,100.0,Transport road - Passenger car,100.0%,10,2,16,54,38,208,66.9,66.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 17:17:33.215,82.0,Transport road - Passenger car,82.0%,10,2,17,17,33,215,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 17:29:13.218,99.0,Transport road - Passenger car,99.0%,10,2,17,29,13,218,67.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 17:32:59.218,100.0,Transport road - Passenger car,100.0%,10,2,17,32,59,218,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 18:08:54.228,100.0,Transport road - Passenger car,100.0%,10,2,18,8,54,228,68.3,67.4
MP 01: Naamsestraat 35  Maxim,2022-10-02 18:17:28.231,100.0,Transport road - Passenger car,100.0%,10,2,18,17,28,231,68.1,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 18:34:17.236,100.0,Transport road - Passenger car,100.0%,10,2,18,34,17,236,65.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-10-02 18:36:27.236,97.0,Transport road - Passenger car,97.0%,10,2,18,36,27,236,66.2,65.4
MP 01: Naamsestraat 35  Maxim,2022-10-02 18:47:59.240,99.0,Transport road - Passenger car,99.0%,10,2,18,47,59,240,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:01:57.243,100.0,Transport road - Passenger car,100.0%,10,2,19,1,57,243,65.6,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:03:57.243,100.0,Transport road - Passenger car,100.0%,10,2,19,3,57,243,65.9,64.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:08:22.245,100.0,Transport road - Passenger car,100.0%,10,2,19,8,22,245,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:42:20.252,100.0,Transport road - Passenger car,100.0%,10,2,19,42,20,252,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:44:07.253,96.0,Transport road - Passenger car,96.0%,10,2,19,44,7,253,65.6,64.5
MP 01: Naamsestraat 35  Maxim,2022-10-02 19:58:13.257,100.0,Transport road - Passenger car,100.0%,10,2,19,58,13,257,66.2,65.4
MP 01: Naamsestraat 35  Maxim,2022-10-02 20:05:15.259,0.0,Unsupported,0.0%,10,2,20,5,15,259,69.9,67.9
MP 01: Naamsestraat 35  Maxim,2022-10-02 20:08:33.260,93.0,Transport road - Passenger car,93.0%,10,2,20,8,33,260,67.0,66.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 20:10:13.261,100.0,Transport road - Passenger car,100.0%,10,2,20,10,13,261,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 20:16:53.262,97.0,Transport road - Passenger car,97.0%,10,2,20,16,53,262,67.2,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-02 20:19:17.262,96.0,Transport road - Passenger car,96.0%,10,2,20,19,17,262,66.8,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:22:32.278,100.0,Transport road - Passenger car,100.0%,10,2,21,22,32,278,66.2,65.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:23:52.277,97.0,Transport road - Passenger car,97.0%,10,2,21,23,52,277,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:24:12.278,99.0,Transport road - Passenger car,99.0%,10,2,21,24,12,278,67.9,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:40:22.282,0.0,Unsupported,0.0%,10,2,21,40,22,282,66.7,65.4
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:46:27.283,0.0,Unsupported,0.0%,10,2,21,46,27,283,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:55:40.286,0.0,Unsupported,0.0%,10,2,21,55,40,286,81.2,77.5
MP 01: Naamsestraat 35  Maxim,2022-10-02 21:57:59.286,99.0,Transport road - Passenger car,99.0%,10,2,21,57,59,286,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:05:29.289,100.0,Transport road - Passenger car,100.0%,10,2,22,5,29,289,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:08:47.289,100.0,Transport road - Passenger car,100.0%,10,2,22,8,47,289,68.5,66.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:11:47.289,92.0,Transport road - Passenger car,92.0%,10,2,22,11,47,289,,
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:21:00.292,0.0,Unsupported,0.0%,10,2,22,21,0,292,68.6,64.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:24:40.293,0.0,Unsupported,0.0%,10,2,22,24,40,293,68.3,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:38:00.296,96.0,Transport road - Passenger car,96.0%,10,2,22,38,0,296,66.6,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:43:54.298,100.0,Transport road - Passenger car,100.0%,10,2,22,43,54,298,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:53:07.300,100.0,Transport road - Passenger car,100.0%,10,2,22,53,7,300,68.1,66.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 22:54:17.300,85.0,Transport road - Passenger car,85.0%,10,2,22,54,17,300,67.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-10-02 23:11:30.304,100.0,Transport road - Passenger car,100.0%,10,2,23,11,30,304,65.6,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-02 23:46:51.312,84.0,Transport road - Passenger car,84.0%,10,2,23,46,51,312,67.0,65.6
MP 01: Naamsestraat 35  Maxim,2022-10-02 23:47:12.312,97.0,Transport road - Passenger car,97.0%,10,2,23,47,12,312,65.5,64.2
MP 01: Naamsestraat 35  Maxim,2022-10-02 23:47:28.312,85.0,Transport road - Passenger car,85.0%,10,2,23,47,28,312,65.6,64.6
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:04:21.316,0.0,Unsupported,0.0%,10,3,0,4,21,316,72.0,68.5
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:18:10.320,98.0,Human voice - Shouting,98.0%,10,3,0,18,10,320,72.0,66.8
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:18:48.319,97.0,Transport road - Passenger car,97.0%,10,3,0,18,48,319,66.6,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:41:08.325,84.0,Transport road - Passenger car,84.0%,10,3,0,41,8,325,68.5,67.5
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:42:06.325,78.0,Human voice - Shouting,78.0%,10,3,0,42,6,325,70.8,68.7
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:48:59.326,86.0,Transport road - Passenger car,86.0%,10,3,0,48,59,326,66.2,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-03 00:51:45.327,100.0,Transport road - Passenger car,100.0%,10,3,0,51,45,327,66.3,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-03 01:08:00.331,88.0,Human voice - Shouting,88.0%,10,3,1,8,0,331,,
MP 01: Naamsestraat 35  Maxim,2022-10-03 01:40:20.337,91.0,Transport road - Passenger car,91.0%,10,3,1,40,20,337,69.8,66.4
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:03:39.342,0.0,Unsupported,0.0%,10,3,2,3,39,342,69.9,66.3
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:04:23.342,96.0,Human voice - Shouting,96.0%,10,3,2,4,23,342,70.7,67.2
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:11:28.344,100.0,Transport road - Passenger car,100.0%,10,3,2,11,28,344,66.2,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:18:14.345,100.0,Transport road - Passenger car,100.0%,10,3,2,18,14,345,66.3,65.2
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:30:56.348,0.0,Unsupported,0.0%,10,3,2,30,56,348,73.7,70.1
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:32:41.348,100.0,Transport road - Passenger car,100.0%,10,3,2,32,41,348,67.5,66.1
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:49:57.352,94.0,Human voice - Singing,94.0%,10,3,2,49,57,352,80.2,76.3
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:50:03.352,79.0,Human voice - Singing,79.0%,10,3,2,50,3,352,74.8,70.3
MP 01: Naamsestraat 35  Maxim,2022-10-03 02:52:54.352,0.0,Unsupported,0.0%,10,3,2,52,54,352,,
MP 01: Naamsestraat 35  Maxim,2022-10-03 03:10:52.356,0.0,Unsupported,0.0%,10,3,3,10,52,356,69.3,64.8
MP 01: Naamsestraat 35  Maxim,2022-10-03 03:41:43.363,0.0,Unsupported,0.0%,10,3,3,41,43,363,69.3,66.1
MP 01: Naamsestraat 35  Maxim,2022-10-03 05:01:21.378,97.0,Transport road - Passenger car,97.0%,10,3,5,1,21,378,65.6,65.0
MP 01: Naamsestraat 35  Maxim,2022-10-03 06:41:02.397,82.0,Transport road - Passenger car,82.0%,10,3,6,41,2,397,,
MP 01: Naamsestraat 35  Maxim,2022-10-03 06:46:01.399,84.0,Transport road - Passenger car,84.0%,10,3,6,46,1,399,66.1,65.5
