description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-06-01 00:03:43.915,,,,6,1,0,3,43,915,65.5,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 00:34:04.922,,,,6,1,0,34,4,922,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 01:23:42.931,,,,6,1,1,23,42,931,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 01:45:27.935,,,,6,1,1,45,27,935,77.5,75.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 01:46:02.935,,,,6,1,1,46,2,935,69.5,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 01:46:13.935,,,,6,1,1,46,13,935,86.5,85.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 01:53:39.936,,,,6,1,1,53,39,936,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 02:08:01.938,,,,6,1,2,8,1,938,67.5,66.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 02:24:34.941,,,,6,1,2,24,34,941,66.1,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 05:50:38.548,,,,6,1,5,50,38,548,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 05:52:57.549,,,,6,1,5,52,57,549,64.7,64.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 05:53:20.549,,,,6,1,5,53,20,549,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 06:20:22.553,,,,6,1,6,20,22,553,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 06:20:53.553,,,,6,1,6,20,53,553,69.1,67.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 06:41:25.556,,,,6,1,6,41,25,556,67.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 07:07:13.560,,,,6,1,7,7,13,560,64.9,64.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 07:20:47.563,,,,6,1,7,20,47,563,66.3,65.4
MP 01: Naamsestraat 35  Maxim,2022-06-01 07:34:30.564,,,,6,1,7,34,30,564,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 07:40:29.565,,,,6,1,7,40,29,565,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 07:47:07.566,,,,6,1,7,47,7,566,72.8,68.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:25:37.573,,,,6,1,8,25,37,573,67.7,66.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:26:32.573,,,,6,1,8,26,32,573,65.0,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:33:13.574,,,,6,1,8,33,13,574,66.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:39:22.576,,,,6,1,8,39,22,576,69.2,67.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:39:44.576,,,,6,1,8,39,44,576,66.0,65.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:40:34.576,,,,6,1,8,40,34,576,67.9,66.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 08:55:01.577,,,,6,1,8,55,1,577,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 09:08:57.580,,,,6,1,9,8,57,580,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 09:13:56.582,,,,6,1,9,13,56,582,65.0,64.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 09:30:31.585,,,,6,1,9,30,31,585,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 09:38:04.586,,,,6,1,9,38,4,586,65.8,65.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 09:44:18.587,,,,6,1,9,44,18,587,66.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:04:08.591,,,,6,1,10,4,8,591,65.2,64.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:10:23.592,,,,6,1,10,10,23,592,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:14:10.594,,,,6,1,10,14,10,594,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:16:15.595,,,,6,1,10,16,15,595,66.8,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:29:04.595,,,,6,1,10,29,4,595,64.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:29:41.595,,,,6,1,10,29,41,595,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:31:12.596,,,,6,1,10,31,12,596,66.7,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 10:55:08.602,,,,6,1,10,55,8,602,65.0,64.6
MP 01: Naamsestraat 35  Maxim,2022-06-01 11:11:54.607,,,,6,1,11,11,54,607,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 11:14:23.607,,,,6,1,11,14,23,607,71.0,68.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 11:41:21.613,,,,6,1,11,41,21,613,70.6,67.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 11:48:34.615,,,,6,1,11,48,34,615,70.4,68.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:01:07.619,,,,6,1,12,1,7,619,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:09:31.620,,,,6,1,12,9,31,620,69.5,66.6
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:13:18.621,,,,6,1,12,13,18,621,67.7,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:23:05.623,,,,6,1,12,23,5,623,65.6,64.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:34:09.625,,,,6,1,12,34,9,625,67.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:40:54.627,,,,6,1,12,40,54,627,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:41:36.628,,,,6,1,12,41,36,628,72.6,67.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:44:59.628,,,,6,1,12,44,59,628,65.9,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:49:39.628,,,,6,1,12,49,39,628,67.9,66.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:52:14.630,,,,6,1,12,52,14,630,73.6,72.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:52:27.630,,,,6,1,12,52,27,630,70.7,68.4
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:52:38.630,,,,6,1,12,52,38,630,74.5,70.0
MP 01: Naamsestraat 35  Maxim,2022-06-01 12:52:45.630,,,,6,1,12,52,45,630,64.9,64.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:09:56.634,,,,6,1,13,9,56,634,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:23:47.637,,,,6,1,13,23,47,637,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:25:50.638,,,,6,1,13,25,50,638,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:30:33.639,,,,6,1,13,30,33,639,68.8,67.3
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:30:45.639,,,,6,1,13,30,45,639,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 13:39:09.641,,,,6,1,13,39,9,641,65.5,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 14:08:39.323,,,,6,1,14,8,39,323,66.4,65.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 14:24:16.327,,,,6,1,14,24,16,327,66.7,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 14:28:34.328,,,,6,1,14,28,34,328,67.7,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 14:30:13.329,,,,6,1,14,30,13,329,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 14:53:43.334,,,,6,1,14,53,43,334,66.6,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 15:00:02.336,,,,6,1,15,0,2,336,67.5,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 15:00:21.337,,,,6,1,15,0,21,337,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 15:35:55.960,82.0,Transport road - Passenger car,82.0%,6,1,15,35,55,960,66.1,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 15:46:16.990,89.0,Transport road - Passenger car,89.0%,6,1,15,46,16,990,66.9,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 15:46:57.980,99.0,Transport road - Passenger car,99.0%,6,1,15,46,57,980,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 16:23:11.108,100.0,Transport road - Passenger car,100.0%,6,1,16,23,11,108,68.7,66.6
MP 01: Naamsestraat 35  Maxim,2022-06-01 16:30:08.110,100.0,Transport road - Passenger car,100.0%,6,1,16,30,8,110,66.3,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 16:48:14.565,100.0,Transport road - Passenger car,100.0%,6,1,16,48,14,565,65.9,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 16:52:57.566,89.0,Transport road - Passenger car,89.0%,6,1,16,52,57,566,68.0,65.4
MP 01: Naamsestraat 35  Maxim,2022-06-01 17:31:04.576,0.0,Unsupported,0.0%,6,1,17,31,4,576,72.2,69.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 17:32:15.576,0.0,Unsupported,0.0%,6,1,17,32,15,576,68.8,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-01 17:35:47.577,0.0,Unsupported,0.0%,6,1,17,35,47,577,66.6,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 17:43:57.578,83.0,Human voice - Shouting,83.0%,6,1,17,43,57,578,71.6,66.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 17:53:11.582,99.0,Transport road - Passenger car,99.0%,6,1,17,53,11,582,64.8,64.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:00:43.584,94.0,Transport road - Passenger car,94.0%,6,1,18,0,43,584,65.4,64.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:04:59.585,99.0,Transport road - Passenger car,99.0%,6,1,18,4,59,585,66.4,65.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:05:29.586,91.0,Transport road - Passenger car,91.0%,6,1,18,5,29,586,66.1,65.1
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:12:27.606,78.0,Transport road - Passenger car,78.0%,6,1,18,12,27,606,65.9,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:28:31.590,100.0,Transport road - Passenger car,100.0%,6,1,18,28,31,590,69.7,67.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:43:33.595,98.0,Transport road - Passenger car,98.0%,6,1,18,43,33,595,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:50:36.598,100.0,Transport road - Passenger car,100.0%,6,1,18,50,36,598,70.2,67.5
MP 01: Naamsestraat 35  Maxim,2022-06-01 18:53:03.598,89.0,Transport road - Passenger car,89.0%,6,1,18,53,3,598,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 19:21:36.681,100.0,Transport road - Passenger car,100.0%,6,1,19,21,36,681,65.5,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:02:10.690,100.0,Transport road - Passenger car,100.0%,6,1,20,2,10,690,68.3,66.6
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:16:40.693,99.0,Transport road - Passenger car,99.0%,6,1,20,16,40,693,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:19:37.694,100.0,Transport road - Passenger car,100.0%,6,1,20,19,37,694,66.8,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:20:57.694,99.0,Transport road - Passenger car,99.0%,6,1,20,20,57,694,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:29:07.697,100.0,Transport road - Passenger car,100.0%,6,1,20,29,7,697,67.5,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:51:58.701,100.0,Transport road - Passenger car,100.0%,6,1,20,51,58,701,67.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 20:58:14.702,100.0,Transport road - Passenger car,100.0%,6,1,20,58,14,702,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 21:53:11.716,79.0,Transport road - Passenger car,79.0%,6,1,21,53,11,716,67.4,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 22:20:59.722,0.0,Unsupported,0.0%,6,1,22,20,59,722,66.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-01 22:31:49.724,77.0,Transport road - Siren,77.0%,6,1,22,31,49,724,69.5,67.8
MP 01: Naamsestraat 35  Maxim,2022-06-01 22:49:20.902,0.0,Unsupported,0.0%,6,1,22,49,20,902,,
MP 01: Naamsestraat 35  Maxim,2022-06-01 23:07:54.907,100.0,Transport road - Passenger car,100.0%,6,1,23,7,54,907,65.9,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-01 23:33:12.912,88.0,Transport road - Passenger car,88.0%,6,1,23,33,12,912,67.4,66.6
MP 01: Naamsestraat 35  Maxim,2022-06-01 23:44:05.915,100.0,Transport road - Passenger car,100.0%,6,1,23,44,5,915,67.7,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-01 23:53:49.917,100.0,Transport road - Passenger car,100.0%,6,1,23,53,49,917,65.6,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 00:01:32.919,100.0,Transport road - Passenger car,100.0%,6,2,0,1,32,919,66.7,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 00:12:32.921,80.0,Transport road - Passenger car,80.0%,6,2,0,12,32,921,66.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 00:35:28.201,100.0,Transport road - Passenger car,100.0%,6,2,0,35,28,201,66.5,65.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 01:15:53.210,100.0,Transport road - Passenger car,100.0%,6,2,1,15,53,210,67.7,66.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:02:22.219,100.0,Transport road - Passenger car,100.0%,6,2,2,2,22,219,65.9,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:10:12.220,100.0,Transport road - Passenger car,100.0%,6,2,2,10,12,220,67.1,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:17:54.222,0.0,Unsupported,0.0%,6,2,2,17,54,222,66.9,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:33:25.225,98.0,Transport road - Passenger car,98.0%,6,2,2,33,25,225,69.0,67.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:37:10.226,100.0,Transport road - Passenger car,100.0%,6,2,2,37,10,226,66.7,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 02:56:18.228,80.0,Transport road - Passenger car,80.0%,6,2,2,56,18,228,66.4,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 05:01:59.252,99.0,Transport road - Passenger car,99.0%,6,2,5,1,59,252,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 05:24:23.256,81.0,Human voice - Singing,81.0%,6,2,5,24,23,256,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:18:40.264,91.0,Transport road - Passenger car,91.0%,6,2,6,18,40,264,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:27:56.266,100.0,Transport road - Passenger car,100.0%,6,2,6,27,56,266,66.0,64.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:29:34.266,99.0,Transport road - Passenger car,99.0%,6,2,6,29,34,266,74.4,71.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:37:16.267,0.0,Unsupported,0.0%,6,2,6,37,16,267,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:41:20.268,92.0,Transport road - Passenger car,92.0%,6,2,6,41,20,268,65.1,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:44:55.269,76.0,Transport road - Passenger car,76.0%,6,2,6,44,55,269,67.5,66.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:45:32.269,100.0,Transport road - Passenger car,100.0%,6,2,6,45,32,269,68.6,67.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:49:12.272,100.0,Transport road - Passenger car,100.0%,6,2,6,49,12,272,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:55:16.271,99.0,Transport road - Passenger car,99.0%,6,2,6,55,16,271,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 06:57:47.271,99.0,Transport road - Passenger car,99.0%,6,2,6,57,47,271,67.5,66.1
MP 01: Naamsestraat 35  Maxim,2022-06-02 07:31:01.277,91.0,Transport road - Passenger car,91.0%,6,2,7,31,1,277,66.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 07:40:51.278,100.0,Transport road - Passenger car,100.0%,6,2,7,40,51,278,68.3,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 07:56:59.281,83.0,Transport road - Passenger car,83.0%,6,2,7,56,59,281,65.4,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:03:37.283,99.0,Transport road - Passenger car,99.0%,6,2,8,3,37,283,65.5,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:24:04.286,86.0,Transport road - Passenger car,86.0%,6,2,8,24,4,286,65.0,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:31:47.288,98.0,Transport road - Passenger car,98.0%,6,2,8,31,47,288,68.6,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:39:21.289,0.0,Unsupported,0.0%,6,2,8,39,21,289,65.3,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:43:18.290,99.0,Transport road - Passenger car,99.0%,6,2,8,43,18,290,67.7,66.1
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:57:08.293,78.0,Transport road - Passenger car,78.0%,6,2,8,57,8,293,65.4,64.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 08:58:11.293,94.0,Transport road - Passenger car,94.0%,6,2,8,58,11,293,67.5,65.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:04:06.294,86.0,Transport road - Passenger car,86.0%,6,2,9,4,6,294,68.2,66.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:14:01.297,99.0,Transport road - Passenger car,99.0%,6,2,9,14,1,297,65.8,65.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:23:00.299,0.0,Unsupported,0.0%,6,2,9,23,0,299,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:26:21.299,100.0,Transport road - Passenger car,100.0%,6,2,9,26,21,299,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:28:43.300,99.0,Transport road - Passenger car,99.0%,6,2,9,28,43,300,67.5,66.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:46:28.303,99.0,Transport road - Passenger car,99.0%,6,2,9,46,28,303,69.3,67.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:49:34.302,0.0,Unsupported,0.0%,6,2,9,49,34,302,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:51:43.305,89.0,Transport road - Passenger car,89.0%,6,2,9,51,43,305,69.2,66.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:52:45.305,90.0,Transport road - Passenger car,90.0%,6,2,9,52,45,305,65.5,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 09:54:47.305,97.0,Transport road - Passenger car,97.0%,6,2,9,54,47,305,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:18:34.461,92.0,Transport road - Passenger car,92.0%,6,2,10,18,34,461,67.5,66.1
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:23:57.462,90.0,Transport road - Passenger car,90.0%,6,2,10,23,57,462,66.3,64.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:26:36.463,0.0,Unsupported,0.0%,6,2,10,26,36,463,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:32:14.464,93.0,Transport road - Passenger car,93.0%,6,2,10,32,14,464,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:35:25.465,99.0,Transport road - Passenger car,99.0%,6,2,10,35,25,465,67.6,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:36:03.465,0.0,Unsupported,0.0%,6,2,10,36,3,465,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:36:23.466,100.0,Transport road - Passenger car,100.0%,6,2,10,36,23,466,66.1,65.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:39:18.480,0.0,Unsupported,0.0%,6,2,10,39,18,480,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:45:02.466,100.0,Transport road - Passenger car,100.0%,6,2,10,45,2,466,66.3,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:48:34.466,99.0,Transport road - Passenger car,99.0%,6,2,10,48,34,466,68.0,66.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:54:11.468,99.0,Transport road - Passenger car,99.0%,6,2,10,54,11,468,68.8,67.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 10:55:42.469,98.0,Transport road - Passenger car,98.0%,6,2,10,55,42,469,65.5,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 11:13:44.474,0.0,Unsupported,0.0%,6,2,11,13,44,474,66.0,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 11:32:09.478,0.0,Unsupported,0.0%,6,2,11,32,9,478,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 11:52:17.484,96.0,Transport road - Passenger car,96.0%,6,2,11,52,17,484,65.8,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:01:50.487,100.0,Transport road - Passenger car,100.0%,6,2,12,1,50,487,67.7,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:04:12.487,99.0,Transport road - Passenger car,99.0%,6,2,12,4,12,487,65.6,65.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:08:27.488,85.0,Transport road - Passenger car,85.0%,6,2,12,8,27,488,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:10:59.489,100.0,Transport road - Passenger car,100.0%,6,2,12,10,59,489,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:21:08.496,99.0,Transport road - Passenger car,99.0%,6,2,12,21,8,496,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 12:34:30.495,100.0,Transport road - Passenger car,100.0%,6,2,12,34,30,495,65.7,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:01:12.502,94.0,Transport road - Passenger car,94.0%,6,2,13,1,12,502,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:08:51.503,99.0,Transport road - Passenger car,99.0%,6,2,13,8,51,503,68.7,67.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:11:02.505,0.0,Unsupported,0.0%,6,2,13,11,2,505,67.8,66.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:20:24.508,0.0,Unsupported,0.0%,6,2,13,20,24,508,66.1,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:24:31.508,100.0,Transport road - Passenger car,100.0%,6,2,13,24,31,508,65.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:46:18.514,0.0,Unsupported,0.0%,6,2,13,46,18,514,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 13:54:46.517,100.0,Transport road - Passenger car,100.0%,6,2,13,54,46,517,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 14:02:08.519,0.0,Unsupported,0.0%,6,2,14,2,8,519,67.8,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 14:29:10.770,78.0,Transport road - Passenger car,78.0%,6,2,14,29,10,770,67.1,65.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 14:56:23.870,83.0,Transport road - Passenger car,83.0%,6,2,14,56,23,870,68.6,67.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 15:14:56.920,77.0,Transport road - Passenger car,77.0%,6,2,15,14,56,920,68.4,66.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 15:34:56.980,83.0,Transport road - Passenger car,83.0%,6,2,15,34,56,980,69.4,66.9
MP 01: Naamsestraat 35  Maxim,2022-06-02 15:39:11.990,94.0,Transport road - Passenger car,94.0%,6,2,15,39,11,990,69.0,67.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 15:40:06.990,100.0,Transport road - Passenger car,100.0%,6,2,15,40,6,990,66.7,66.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 16:02:52.109,100.0,Transport road - Passenger car,100.0%,6,2,16,2,52,109,67.9,66.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 16:19:50.115,0.0,Unsupported,0.0%,6,2,16,19,50,115,68.0,66.1
MP 01: Naamsestraat 35  Maxim,2022-06-02 16:26:03.117,100.0,Transport road - Passenger car,100.0%,6,2,16,26,3,117,67.4,65.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 16:55:31.127,100.0,Transport road - Passenger car,100.0%,6,2,16,55,31,127,67.1,65.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 17:24:27.136,100.0,Transport road - Passenger car,100.0%,6,2,17,24,27,136,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 17:53:39.147,0.0,Unsupported,0.0%,6,2,17,53,39,147,66.2,64.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 17:59:51.149,86.0,Transport road - Passenger car,86.0%,6,2,17,59,51,149,66.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:00:14.149,0.0,Unsupported,0.0%,6,2,18,0,14,149,72.3,66.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:03:50.150,99.0,Transport road - Passenger car,99.0%,6,2,18,3,50,150,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:24:24.158,100.0,Transport road - Passenger car,100.0%,6,2,18,24,24,158,65.2,64.2
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:35:16.162,99.0,Transport road - Passenger car,99.0%,6,2,18,35,16,162,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:36:52.162,0.0,Unsupported,0.0%,6,2,18,36,52,162,66.4,64.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 18:57:38.169,0.0,Unsupported,0.0%,6,2,18,57,38,169,66.1,64.7
MP 01: Naamsestraat 35  Maxim,2022-06-02 19:14:44.175,100.0,Transport road - Passenger car,100.0%,6,2,19,14,44,175,70.8,68.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 19:47:57.185,97.0,Transport road - Passenger car,97.0%,6,2,19,47,57,185,67.2,66.3
MP 01: Naamsestraat 35  Maxim,2022-06-02 19:51:14.186,100.0,Transport road - Passenger car,100.0%,6,2,19,51,14,186,67.2,66.6
MP 01: Naamsestraat 35  Maxim,2022-06-02 19:54:07.187,76.0,Transport road - Passenger car,76.0%,6,2,19,54,7,187,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 20:05:08.190,100.0,Transport road - Passenger car,100.0%,6,2,20,5,8,190,64.9,64.0
MP 01: Naamsestraat 35  Maxim,2022-06-02 20:10:09.242,100.0,Transport road - Passenger car,100.0%,6,2,20,10,9,242,66.2,64.5
MP 01: Naamsestraat 35  Maxim,2022-06-02 20:37:19.250,100.0,Transport road - Passenger car,100.0%,6,2,20,37,19,250,65.4,64.4
MP 01: Naamsestraat 35  Maxim,2022-06-02 20:39:39.250,97.0,Transport road - Passenger car,97.0%,6,2,20,39,39,250,67.3,65.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 21:00:26.257,0.0,Unsupported,0.0%,6,2,21,0,26,257,,
MP 01: Naamsestraat 35  Maxim,2022-06-02 21:03:27.257,84.0,Transport road - Passenger car,84.0%,6,2,21,3,27,257,65.3,64.8
MP 01: Naamsestraat 35  Maxim,2022-06-02 21:03:53.257,100.0,Transport road - Passenger car,100.0%,6,2,21,3,53,257,67.4,66.2
