description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:00:55.398,0.0,Unsupported,0.0%,12,1,0,0,55,398,82.3,77.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:01:24.398,98.0,Transport road - Passenger car,98.0%,12,1,0,1,24,398,69.6,66.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:07:42.399,79.0,Transport road - Passenger car,79.0%,12,1,0,7,42,399,67.8,66.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:08:30.399,100.0,Human voice - Shouting,100.0%,12,1,0,8,30,399,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:23:42.402,99.0,Human voice - Shouting,99.0%,12,1,0,23,42,402,76.7,72.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:23:55.402,0.0,Unsupported,0.0%,12,1,0,23,55,402,66.8,65.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:34:23.405,0.0,Unsupported,0.0%,12,1,0,34,23,405,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:44:09.406,84.0,Human voice - Shouting,84.0%,12,1,0,44,9,406,71.1,67.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:44:39.407,90.0,Human voice - Shouting,90.0%,12,1,0,44,39,407,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:45:05.406,0.0,Unsupported,0.0%,12,1,0,45,5,406,67.0,65.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:45:41.407,0.0,Unsupported,0.0%,12,1,0,45,41,407,70.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:47:54.406,98.0,Human voice - Shouting,98.0%,12,1,0,47,54,406,77.0,71.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:48:10.407,100.0,Human voice - Shouting,100.0%,12,1,0,48,10,407,83.2,77.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:48:18.406,82.0,Human voice - Shouting,82.0%,12,1,0,48,18,406,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:49:03.407,100.0,Human voice - Shouting,100.0%,12,1,0,49,3,407,66.6,64.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:51:14.408,87.0,Human voice - Shouting,87.0%,12,1,0,51,14,408,68.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:51:50.408,95.0,Human voice - Shouting,95.0%,12,1,0,51,50,408,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:52:14.408,100.0,Human voice - Shouting,100.0%,12,1,0,52,14,408,74.2,69.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:53:21.407,93.0,Human voice - Shouting,93.0%,12,1,0,53,21,407,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:53:48.408,92.0,Human voice - Shouting,92.0%,12,1,0,53,48,408,70.0,66.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:54:54.408,93.0,Human voice - Shouting,93.0%,12,1,0,54,54,408,68.1,65.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:58:43.408,77.0,Human voice - Shouting,77.0%,12,1,0,58,43,408,76.7,73.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 00:59:35.409,91.0,Human voice - Shouting,91.0%,12,1,0,59,35,409,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:00:32.409,77.0,Human voice - Shouting,77.0%,12,1,1,0,32,409,66.3,64.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:07:12.411,0.0,Unsupported,0.0%,12,1,1,7,12,411,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:08:14.410,84.0,Human voice - Singing,84.0%,12,1,1,8,14,410,68.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:08:34.410,0.0,Unsupported,0.0%,12,1,1,8,34,410,69.1,66.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:09:17.411,92.0,Human voice - Shouting,92.0%,12,1,1,9,17,411,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:12:45.411,76.0,Human voice - Shouting,76.0%,12,1,1,12,45,411,72.3,69.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:30:15.415,0.0,Unsupported,0.0%,12,1,1,30,15,415,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:34:42.415,92.0,Human voice - Shouting,92.0%,12,1,1,34,42,415,79.7,74.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:35:16.415,0.0,Unsupported,0.0%,12,1,1,35,16,415,66.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:36:51.415,86.0,Human voice - Shouting,86.0%,12,1,1,36,51,415,76.9,74.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:37:27.416,86.0,Human voice - Shouting,86.0%,12,1,1,37,27,416,70.0,67.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:48:44.417,0.0,Unsupported,0.0%,12,1,1,48,44,417,66.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:51:20.418,0.0,Unsupported,0.0%,12,1,1,51,20,418,68.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:51:52.418,0.0,Unsupported,0.0%,12,1,1,51,52,418,65.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 01:53:13.418,0.0,Unsupported,0.0%,12,1,1,53,13,418,81.0,75.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:00:11.419,0.0,Unsupported,0.0%,12,1,2,0,11,419,92.0,86.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:00:26.420,0.0,Unsupported,0.0%,12,1,2,0,26,420,66.2,64.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:07:16.421,77.0,Human voice - Shouting,77.0%,12,1,2,7,16,421,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:09:39.421,0.0,Unsupported,0.0%,12,1,2,9,39,421,70.5,66.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:09:58.421,0.0,Unsupported,0.0%,12,1,2,9,58,421,70.2,67.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:11:14.421,0.0,Unsupported,0.0%,12,1,2,11,14,421,70.5,66.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:12:55.422,0.0,Unsupported,0.0%,12,1,2,12,55,422,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:14:48.422,0.0,Unsupported,0.0%,12,1,2,14,48,422,67.6,65.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:37:21.425,0.0,Unsupported,0.0%,12,1,2,37,21,425,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 02:43:40.426,0.0,Unsupported,0.0%,12,1,2,43,40,426,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 03:32:55.435,100.0,Human voice - Shouting,100.0%,12,1,3,32,55,435,76.1,71.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:17:27.463,99.0,Transport road - Passenger car,99.0%,12,1,6,17,27,463,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:37:22.465,99.0,Transport road - Passenger car,99.0%,12,1,6,37,22,465,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:48:17.468,0.0,Unsupported,0.0%,12,1,6,48,17,468,79.5,72.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:49:12.468,0.0,Unsupported,0.0%,12,1,6,49,12,468,74.7,71.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:50:13.468,0.0,Unsupported,0.0%,12,1,6,50,13,468,80.0,71.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:50:39.468,0.0,Unsupported,0.0%,12,1,6,50,39,468,68.7,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:50:59.468,0.0,Unsupported,0.0%,12,1,6,50,59,468,66.6,64.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:51:12.468,0.0,Unsupported,0.0%,12,1,6,51,12,468,71.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:52:37.469,0.0,Unsupported,0.0%,12,1,6,52,37,469,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:55:53.469,81.0,Transport road - Passenger car,81.0%,12,1,6,55,53,469,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:57:07.469,0.0,Unsupported,0.0%,12,1,6,57,7,469,65.0,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:57:13.469,0.0,Unsupported,0.0%,12,1,6,57,13,469,70.2,67.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 06:59:59.470,0.0,Unsupported,0.0%,12,1,6,59,59,470,72.2,66.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:00:12.470,0.0,Unsupported,0.0%,12,1,7,0,12,470,71.4,68.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:01:48.470,0.0,Unsupported,0.0%,12,1,7,1,48,470,83.4,77.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:01:56.470,0.0,Unsupported,0.0%,12,1,7,1,56,470,67.6,66.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:02:11.470,0.0,Unsupported,0.0%,12,1,7,2,11,470,67.6,67.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:02:37.470,0.0,Unsupported,0.0%,12,1,7,2,37,470,65.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:03:12.471,0.0,Unsupported,0.0%,12,1,7,3,12,471,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:04:33.470,0.0,Unsupported,0.0%,12,1,7,4,33,470,79.0,74.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:04:49.470,0.0,Unsupported,0.0%,12,1,7,4,49,470,73.6,70.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:05:15.470,0.0,Unsupported,0.0%,12,1,7,5,15,470,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:05:46.470,88.0,Transport road - Passenger car,88.0%,12,1,7,5,46,470,77.7,75.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:06:07.471,0.0,Unsupported,0.0%,12,1,7,6,7,471,73.9,70.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:11:17.471,98.0,Transport road - Passenger car,98.0%,12,1,7,11,17,471,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:18:45.472,98.0,Transport road - Passenger car,98.0%,12,1,7,18,45,472,64.9,64.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:19:11.473,89.0,Transport road - Passenger car,89.0%,12,1,7,19,11,473,67.3,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:48:08.478,90.0,Transport road - Passenger car,90.0%,12,1,7,48,8,478,65.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:51:49.479,0.0,Unsupported,0.0%,12,1,7,51,49,479,68.2,66.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 07:55:56.479,100.0,Transport road - Passenger car,100.0%,12,1,7,55,56,479,66.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:06:11.481,0.0,Unsupported,0.0%,12,1,8,6,11,481,86.3,79.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:07:30.481,0.0,Unsupported,0.0%,12,1,8,7,30,481,78.6,73.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:07:47.481,91.0,Human voice - Shouting,91.0%,12,1,8,7,47,481,77.5,72.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:07:53.481,0.0,Unsupported,0.0%,12,1,8,7,53,481,74.6,71.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:08:23.481,0.0,Unsupported,0.0%,12,1,8,8,23,481,68.4,66.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:11:46.481,0.0,Unsupported,0.0%,12,1,8,11,46,481,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:12:21.482,0.0,Unsupported,0.0%,12,1,8,12,21,482,79.2,75.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:12:25.482,0.0,Unsupported,0.0%,12,1,8,12,25,482,69.2,65.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:12:44.481,0.0,Unsupported,0.0%,12,1,8,12,44,481,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:13:20.482,0.0,Unsupported,0.0%,12,1,8,13,20,482,72.4,67.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:13:32.482,0.0,Unsupported,0.0%,12,1,8,13,32,482,89.7,85.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:13:53.482,0.0,Unsupported,0.0%,12,1,8,13,53,482,94.4,88.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:14:22.482,84.0,Human voice - Shouting,84.0%,12,1,8,14,22,482,80.2,75.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:14:42.483,0.0,Unsupported,0.0%,12,1,8,14,42,483,73.5,68.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:15:09.482,0.0,Unsupported,0.0%,12,1,8,15,9,482,91.0,85.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:15:35.483,0.0,Unsupported,0.0%,12,1,8,15,35,483,81.4,74.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:16:05.482,0.0,Unsupported,0.0%,12,1,8,16,5,482,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:17:08.483,77.0,Human voice - Shouting,77.0%,12,1,8,17,8,483,77.7,72.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:17:36.483,99.0,Human voice - Singing,99.0%,12,1,8,17,36,483,96.2,89.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:17:42.483,0.0,Unsupported,0.0%,12,1,8,17,42,483,75.0,70.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:18:03.482,0.0,Unsupported,0.0%,12,1,8,18,3,482,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:18:10.483,0.0,Unsupported,0.0%,12,1,8,18,10,483,77.2,74.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:18:28.484,94.0,Human voice - Shouting,94.0%,12,1,8,18,28,484,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:18:36.483,90.0,Human voice - Shouting,90.0%,12,1,8,18,36,483,71.1,66.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:18:47.483,0.0,Unsupported,0.0%,12,1,8,18,47,483,79.9,73.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:19:19.483,0.0,Unsupported,0.0%,12,1,8,19,19,483,92.9,84.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:19:45.483,100.0,Transport road - Passenger car,100.0%,12,1,8,19,45,483,66.3,65.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:20:00.483,0.0,Unsupported,0.0%,12,1,8,20,0,483,69.7,66.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:20:23.483,0.0,Unsupported,0.0%,12,1,8,20,23,483,78.8,73.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:20:40.483,0.0,Unsupported,0.0%,12,1,8,20,40,483,83.5,77.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:21:11.483,98.0,Human voice - Shouting,98.0%,12,1,8,21,11,483,77.9,73.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:21:42.484,0.0,Unsupported,0.0%,12,1,8,21,42,484,79.9,73.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:21:46.483,81.0,Human voice - Shouting,81.0%,12,1,8,21,46,483,91.0,86.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:21:58.483,0.0,Unsupported,0.0%,12,1,8,21,58,483,75.8,67.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:22:02.483,98.0,Human voice - Shouting,98.0%,12,1,8,22,2,483,80.5,75.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:22:08.483,0.0,Unsupported,0.0%,12,1,8,22,8,483,73.6,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:22:17.484,81.0,Human voice - Shouting,81.0%,12,1,8,22,17,484,76.2,71.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:22:40.483,0.0,Unsupported,0.0%,12,1,8,22,40,483,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:22:45.483,99.0,Human voice - Singing,99.0%,12,1,8,22,45,483,99.8,93.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:23:05.483,0.0,Unsupported,0.0%,12,1,8,23,5,483,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:23:16.484,0.0,Unsupported,0.0%,12,1,8,23,16,484,94.4,89.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:23:27.484,96.0,Human voice - Shouting,96.0%,12,1,8,23,27,484,82.0,76.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:23:40.484,0.0,Unsupported,0.0%,12,1,8,23,40,484,65.8,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:00.484,0.0,Unsupported,0.0%,12,1,8,24,0,484,71.7,65.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:07.484,0.0,Unsupported,0.0%,12,1,8,24,7,484,91.9,88.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:16.484,0.0,Unsupported,0.0%,12,1,8,24,16,484,74.7,69.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:29.484,0.0,Unsupported,0.0%,12,1,8,24,29,484,72.9,68.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:36.484,0.0,Unsupported,0.0%,12,1,8,24,36,484,71.2,67.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:24:41.483,0.0,Unsupported,0.0%,12,1,8,24,41,483,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:00.484,94.0,Human voice - Shouting,94.0%,12,1,8,25,0,484,75.9,73.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:06.484,0.0,Unsupported,0.0%,12,1,8,25,6,484,103.0,96.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:10.484,0.0,Unsupported,0.0%,12,1,8,25,10,484,69.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:22.484,0.0,Unsupported,0.0%,12,1,8,25,22,484,73.9,68.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:26.484,0.0,Unsupported,0.0%,12,1,8,25,26,484,88.9,82.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:30.484,0.0,Unsupported,0.0%,12,1,8,25,30,484,76.0,72.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:35.485,0.0,Unsupported,0.0%,12,1,8,25,35,485,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:25:40.484,0.0,Unsupported,0.0%,12,1,8,25,40,484,97.6,91.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:26:05.484,0.0,Unsupported,0.0%,12,1,8,26,5,484,87.0,79.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:33:11.485,0.0,Unsupported,0.0%,12,1,8,33,11,485,67.2,65.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 08:35:50.486,98.0,Transport road - Passenger car,98.0%,12,1,8,35,50,486,65.0,64.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:16:24.493,0.0,Unsupported,0.0%,12,1,9,16,24,493,74.5,68.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:26:15.494,99.0,Transport road - Passenger car,99.0%,12,1,9,26,15,494,66.0,64.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:40:38.497,97.0,Transport road - Passenger car,97.0%,12,1,9,40,38,497,65.5,64.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:48:26.498,0.0,Unsupported,0.0%,12,1,9,48,26,498,69.5,67.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:49:14.499,88.0,Transport road - Passenger car,88.0%,12,1,9,49,14,499,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:49:44.499,83.0,Transport road - Passenger car,83.0%,12,1,9,49,44,499,68.3,66.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 09:59:57.500,0.0,Unsupported,0.0%,12,1,9,59,57,500,69.6,67.9
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:05:19.512,94.0,Transport road - Passenger car,94.0%,12,1,10,5,19,512,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:07:14.512,100.0,Transport road - Passenger car,100.0%,12,1,10,7,14,512,65.1,64.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:20:00.503,95.0,Transport road - Passenger car,95.0%,12,1,10,20,0,503,69.8,68.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:21:53.503,0.0,Unsupported,0.0%,12,1,10,21,53,503,65.3,64.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:30:22.505,99.0,Transport road - Passenger car,99.0%,12,1,10,30,22,505,66.2,65.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:31:21.505,0.0,Unsupported,0.0%,12,1,10,31,21,505,66.0,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:36:59.506,86.0,Transport road - Passenger car,86.0%,12,1,10,36,59,506,64.8,64.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:39:54.506,97.0,Transport road - Passenger car,97.0%,12,1,10,39,54,506,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 10:40:58.506,98.0,Transport road - Passenger car,98.0%,12,1,10,40,58,506,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 11:26:05.515,99.0,Transport road - Passenger car,99.0%,12,1,11,26,5,515,68.4,67.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 11:41:31.528,95.0,Transport road - Passenger car,95.0%,12,1,11,41,31,528,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 11:45:25.516,100.0,Transport road - Passenger car,100.0%,12,1,11,45,25,516,66.9,65.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 11:51:50.518,0.0,Unsupported,0.0%,12,1,11,51,50,518,66.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 12:18:18.524,93.0,Transport road - Passenger car,93.0%,12,1,12,18,18,524,69.1,67.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 12:25:48.523,100.0,Transport road - Passenger car,100.0%,12,1,12,25,48,523,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 12:28:24.524,100.0,Transport road - Passenger car,100.0%,12,1,12,28,24,524,67.8,66.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 12:50:24.530,100.0,Transport road - Passenger car,100.0%,12,1,12,50,24,530,66.5,65.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 12:56:06.530,100.0,Transport road - Passenger car,100.0%,12,1,12,56,6,530,66.9,65.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 15:26:51.557,98.0,Transport road - Passenger car,98.0%,12,1,15,26,51,557,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 15:29:45.558,94.0,Transport road - Passenger car,94.0%,12,1,15,29,45,558,66.7,65.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 16:10:05.242,0.0,Unsupported,0.0%,12,1,16,10,5,242,69.3,65.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 16:11:16.241,0.0,Unsupported,0.0%,12,1,16,11,16,241,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 16:16:48.246,0.0,Unsupported,0.0%,12,1,16,16,48,246,67.3,65.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 16:24:10.242,0.0,Unsupported,0.0%,12,1,16,24,10,242,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 16:45:35.242,100.0,Transport road - Passenger car,100.0%,12,1,16,45,35,242,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 18:06:09.262,96.0,Transport road - Passenger car,96.0%,12,1,18,6,9,262,65.0,64.1
MP 01: Naamsestraat 35  Maxim,2022-12-01 18:07:05.263,0.0,Unsupported,0.0%,12,1,18,7,5,263,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 18:46:28.271,100.0,Transport road - Passenger car,100.0%,12,1,18,46,28,271,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 18:49:28.272,100.0,Transport road - Passenger car,100.0%,12,1,18,49,28,272,65.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 18:56:09.274,100.0,Transport road - Passenger car,100.0%,12,1,18,56,9,274,67.9,66.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:12:15.276,100.0,Transport road - Passenger car,100.0%,12,1,19,12,15,276,69.2,66.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:19:04.277,88.0,Transport road - Passenger car,88.0%,12,1,19,19,4,277,65.2,64.4
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:21:58.285,100.0,Transport road - Passenger car,100.0%,12,1,19,21,58,285,68.4,67.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:24:38.286,94.0,Transport road - Passenger car,94.0%,12,1,19,24,38,286,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:27:04.282,0.0,Unsupported,0.0%,12,1,19,27,4,282,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 19:28:40.281,100.0,Transport road - Passenger car,100.0%,12,1,19,28,40,281,65.0,64.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 20:11:11.292,100.0,Transport road - Passenger car,100.0%,12,1,20,11,11,292,67.7,65.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 21:35:24.313,100.0,Transport road - Passenger car,100.0%,12,1,21,35,24,313,66.3,65.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 21:39:59.314,100.0,Transport road - Passenger car,100.0%,12,1,21,39,59,314,65.3,64.3
MP 01: Naamsestraat 35  Maxim,2022-12-01 21:57:43.318,96.0,Transport road - Passenger car,96.0%,12,1,21,57,43,318,68.6,67.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:05:57.320,99.0,Transport road - Passenger car,99.0%,12,1,22,5,57,320,66.0,64.7
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:09:19.320,0.0,Unsupported,0.0%,12,1,22,9,19,320,67.7,64.8
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:18:34.323,0.0,Unsupported,0.0%,12,1,22,18,34,323,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:27:41.324,98.0,Transport road - Passenger car,98.0%,12,1,22,27,41,324,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:37:18.326,100.0,Transport road - Passenger car,100.0%,12,1,22,37,18,326,66.0,65.0
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:41:08.327,75.0,Human voice - Shouting,75.0%,12,1,22,41,8,327,67.9,65.5
MP 01: Naamsestraat 35  Maxim,2022-12-01 22:42:00.326,80.0,Transport road - Passenger car,80.0%,12,1,22,42,0,326,,
MP 01: Naamsestraat 35  Maxim,2022-12-01 23:03:53.331,100.0,Transport road - Passenger car,100.0%,12,1,23,3,53,331,66.9,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 23:18:24.334,100.0,Transport road - Passenger car,100.0%,12,1,23,18,24,334,66.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-12-01 23:42:07.338,0.0,Unsupported,0.0%,12,1,23,42,7,338,69.3,64.2
