description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 03: Naamsestraat 62 Taste,2022-01-03 20:15:14.182,,,,1,3,20,15,14,182,70.6,69.2
MP 03: Naamsestraat 62 Taste,2022-01-03 20:30:00.316,,,,1,3,20,30,0,316,,
MP 03: Naamsestraat 62 Taste,2022-01-04 05:54:04.137,,,,1,4,5,54,4,137,73.1,71.4
MP 03: Naamsestraat 62 Taste,2022-01-04 06:26:38.171,,,,1,4,6,26,38,171,,
MP 03: Naamsestraat 62 Taste,2022-01-04 06:39:59.183,,,,1,4,6,39,59,183,73.1,70.2
MP 03: Naamsestraat 62 Taste,2022-01-04 07:31:02.200,,,,1,4,7,31,2,200,,
MP 03: Naamsestraat 62 Taste,2022-01-04 11:18:07.652,,,,1,4,11,18,7,652,,
MP 03: Naamsestraat 62 Taste,2022-01-04 12:49:25.449,,,,1,4,12,49,25,449,,
MP 03: Naamsestraat 62 Taste,2022-01-04 12:54:02.474,,,,1,4,12,54,2,474,74.2,71.6
MP 03: Naamsestraat 62 Taste,2022-01-04 14:23:20.331,,,,1,4,14,23,20,331,70.4,68.8
MP 03: Naamsestraat 62 Taste,2022-01-04 14:25:53.338,,,,1,4,14,25,53,338,73.4,69.4
MP 03: Naamsestraat 62 Taste,2022-01-04 17:48:59.304,,,,1,4,17,48,59,304,77.2,73.3
MP 03: Naamsestraat 62 Taste,2022-01-04 20:52:42.373,,,,1,4,20,52,42,373,83.0,79.6
MP 03: Naamsestraat 62 Taste,2022-01-05 09:45:45.569,,,,1,5,9,45,45,569,70.6,69.1
MP 03: Naamsestraat 62 Taste,2022-01-05 10:12:01.577,,,,1,5,10,12,1,577,74.5,71.7
MP 03: Naamsestraat 62 Taste,2022-01-05 12:11:01.601,,,,1,5,12,11,1,601,,
MP 03: Naamsestraat 62 Taste,2022-01-05 12:52:23.624,,,,1,5,12,52,23,624,76.8,74.4
MP 03: Naamsestraat 62 Taste,2022-01-05 13:17:20.622,,,,1,5,13,17,20,622,,
MP 03: Naamsestraat 62 Taste,2022-01-05 13:28:12.630,,,,1,5,13,28,12,630,73.5,72.4
MP 03: Naamsestraat 62 Taste,2022-01-05 14:31:38.686,,,,1,5,14,31,38,686,,
MP 03: Naamsestraat 62 Taste,2022-01-05 14:34:41.689,,,,1,5,14,34,41,689,78.3,76.1
MP 03: Naamsestraat 62 Taste,2022-01-05 15:09:45.644,,,,1,5,15,9,45,644,81.5,74.2
MP 03: Naamsestraat 62 Taste,2022-01-05 17:26:18.677,,,,1,5,17,26,18,677,,
MP 03: Naamsestraat 62 Taste,2022-01-05 18:46:19.681,,,,1,5,18,46,19,681,70.6,69.5
MP 03: Naamsestraat 62 Taste,2022-01-05 20:15:50.715,,,,1,5,20,15,50,715,,
MP 03: Naamsestraat 62 Taste,2022-01-06 08:31:56.949,,,,1,6,8,31,56,949,70.0,69.3
MP 03: Naamsestraat 62 Taste,2022-01-06 11:56:47.933,,,,1,6,11,56,47,933,,
MP 03: Naamsestraat 62 Taste,2022-01-06 12:49:04.945,,,,1,6,12,49,4,945,70.7,69.1
MP 03: Naamsestraat 62 Taste,2022-01-06 16:48:37.482,,,,1,6,16,48,37,482,77.2,73.0
MP 03: Naamsestraat 62 Taste,2022-01-06 18:16:28.750,,,,1,6,18,16,28,750,,
MP 03: Naamsestraat 62 Taste,2022-01-06 20:46:21.102,,,,1,6,20,46,21,102,73.5,72.3
MP 03: Naamsestraat 62 Taste,2022-01-07 06:20:38.218,,,,1,7,6,20,38,218,69.5,68.0
MP 03: Naamsestraat 62 Taste,2022-01-07 07:04:15.520,,,,1,7,7,4,15,520,,
MP 03: Naamsestraat 62 Taste,2022-01-07 09:21:11.233,,,,1,7,9,21,11,233,70.2,69.0
MP 03: Naamsestraat 62 Taste,2022-01-07 10:58:13.285,,,,1,7,10,58,13,285,69.9,69.1
MP 03: Naamsestraat 62 Taste,2022-01-07 14:42:22.369,,,,1,7,14,42,22,369,72.0,70.7
MP 03: Naamsestraat 62 Taste,2022-01-07 16:11:33.659,65.0,Transport road - Passenger car,65.0%,1,7,16,11,33,659,69.8,68.7
MP 03: Naamsestraat 62 Taste,2022-01-07 17:00:53.373,100.0,Transport road - Passenger car,100.0%,1,7,17,0,53,373,69.8,68.6
MP 03: Naamsestraat 62 Taste,2022-01-07 18:18:22.404,99.0,Transport road - Passenger car,99.0%,1,7,18,18,22,404,71.3,70.1
MP 03: Naamsestraat 62 Taste,2022-01-07 19:21:26.430,98.0,Human voice - Shouting,98.0%,1,7,19,21,26,430,,
MP 03: Naamsestraat 62 Taste,2022-01-07 20:14:35.441,56.0,Transport road - Passenger car,56.0%,1,7,20,14,35,441,72.5,69.7
MP 03: Naamsestraat 62 Taste,2022-01-07 20:35:15.444,44.0,Human voice - Shouting,44.0%,1,7,20,35,15,444,,
MP 03: Naamsestraat 62 Taste,2022-01-08 06:51:26.635,95.0,Human voice - Shouting,95.0%,1,8,6,51,26,635,76.1,72.7
MP 03: Naamsestraat 62 Taste,2022-01-08 06:52:06.636,40.0,Human voice - Shouting,40.0%,1,8,6,52,6,636,,
MP 03: Naamsestraat 62 Taste,2022-01-08 11:16:40.673,59.0,Transport road - Passenger car,59.0%,1,8,11,16,40,673,82.2,76.5
MP 03: Naamsestraat 62 Taste,2022-01-08 11:47:58.687,98.0,Human voice - Shouting,98.0%,1,8,11,47,58,687,74.4,72.2
MP 03: Naamsestraat 62 Taste,2022-01-08 19:25:26.803,96.0,Transport road - Passenger car,96.0%,1,8,19,25,26,803,69.4,68.6
MP 03: Naamsestraat 62 Taste,2022-01-08 23:19:50.864,96.0,Transport road - Passenger car,96.0%,1,8,23,19,50,864,72.6,69.3
MP 03: Naamsestraat 62 Taste,2022-01-09 15:46:00.240,94.0,Human voice - Shouting,94.0%,1,9,15,46,0,240,75.1,71.6
MP 03: Naamsestraat 62 Taste,2022-01-09 15:48:02.239,98.0,Human voice - Shouting,98.0%,1,9,15,48,2,239,75.9,70.5
MP 03: Naamsestraat 62 Taste,2022-01-09 15:48:15.239,97.0,Human voice - Shouting,97.0%,1,9,15,48,15,239,78.0,74.6
MP 03: Naamsestraat 62 Taste,2022-01-09 16:29:32.246,99.0,Transport road - Passenger car,99.0%,1,9,16,29,32,246,70.3,69.2
MP 03: Naamsestraat 62 Taste,2022-01-09 18:19:25.304,97.0,Transport road - Passenger car,97.0%,1,9,18,19,25,304,71.3,69.4
MP 03: Naamsestraat 62 Taste,2022-01-09 19:23:10.307,25.0,Human voice - Shouting,25.0%,1,9,19,23,10,307,72.2,70.6
MP 03: Naamsestraat 62 Taste,2022-01-09 22:01:54.355,99.0,Transport road - Passenger car,99.0%,1,9,22,1,54,355,,
MP 03: Naamsestraat 62 Taste,2022-01-10 07:25:54.526,33.0,Transport road - Passenger car,33.0%,1,10,7,25,54,526,74.2,72.4
MP 03: Naamsestraat 62 Taste,2022-01-10 07:31:06.524,58.0,Human voice - Shouting,58.0%,1,10,7,31,6,524,74.6,72.8
MP 03: Naamsestraat 62 Taste,2022-01-10 10:18:16.593,88.0,Transport road - Passenger car,88.0%,1,10,10,18,16,593,73.0,70.7
MP 03: Naamsestraat 62 Taste,2022-01-10 10:58:43.578,42.0,Human voice - Shouting,42.0%,1,10,10,58,43,578,74.0,72.4
MP 03: Naamsestraat 62 Taste,2022-01-10 11:52:26.582,65.0,Transport road - Passenger car,65.0%,1,10,11,52,26,582,70.2,69.3
MP 03: Naamsestraat 62 Taste,2022-01-10 12:13:34.589,47.0,Human voice - Shouting,47.0%,1,10,12,13,34,589,,
MP 03: Naamsestraat 62 Taste,2022-01-10 13:24:08.620,99.0,Transport road - Passenger car,99.0%,1,10,13,24,8,620,,
MP 03: Naamsestraat 62 Taste,2022-01-10 14:07:18.662,99.0,Transport road - Passenger car,99.0%,1,10,14,7,18,662,69.9,68.8
MP 03: Naamsestraat 62 Taste,2022-01-10 21:47:09.746,61.0,Human voice - Shouting,61.0%,1,10,21,47,9,746,,
MP 03: Naamsestraat 62 Taste,2022-01-11 06:12:47.870,43.0,Transport road - Passenger car,43.0%,1,11,6,12,47,870,71.5,70.2
MP 03: Naamsestraat 62 Taste,2022-01-11 06:40:26.872,58.0,Transport road - Passenger car,58.0%,1,11,6,40,26,872,70.4,68.8
MP 03: Naamsestraat 62 Taste,2022-01-11 07:14:57.881,55.0,Transport road - Passenger car,55.0%,1,11,7,14,57,881,,
MP 03: Naamsestraat 62 Taste,2022-01-11 07:21:08.882,99.0,Transport road - Passenger car,99.0%,1,11,7,21,8,882,70.5,68.8
MP 03: Naamsestraat 62 Taste,2022-01-11 08:57:43.900,67.0,Transport road - Passenger car,67.0%,1,11,8,57,43,900,72.9,70.8
MP 03: Naamsestraat 62 Taste,2022-01-11 09:10:00.907,32.0,Transport road - Passenger car,32.0%,1,11,9,10,0,907,71.8,69.4
MP 03: Naamsestraat 62 Taste,2022-01-11 10:45:46.927,40.0,Human voice - Shouting,40.0%,1,11,10,45,46,927,72.1,68.8
MP 03: Naamsestraat 62 Taste,2022-01-11 10:50:06.930,59.0,Human voice - Shouting,59.0%,1,11,10,50,6,930,69.9,68.8
MP 03: Naamsestraat 62 Taste,2022-01-11 12:34:14.515,63.0,Human voice - Shouting,63.0%,1,11,12,34,14,515,,
MP 03: Naamsestraat 62 Taste,2022-01-11 13:37:22.711,64.0,Transport road - Passenger car,64.0%,1,11,13,37,22,711,,
MP 03: Naamsestraat 62 Taste,2022-01-11 20:13:29.856,70.0,Human voice - Shouting,70.0%,1,11,20,13,29,856,79.2,73.3
MP 03: Naamsestraat 62 Taste,2022-01-11 21:51:41.964,97.0,Transport road - Passenger car,97.0%,1,11,21,51,41,964,71.2,69.5
MP 03: Naamsestraat 62 Taste,2022-01-12 06:16:47.123,48.0,Human voice - Shouting,48.0%,1,12,6,16,47,123,70.3,68.7
MP 03: Naamsestraat 62 Taste,2022-01-12 06:18:47.122,95.0,Transport road - Passenger car,95.0%,1,12,6,18,47,122,,
MP 03: Naamsestraat 62 Taste,2022-01-12 07:04:09.126,29.0,Human voice - Shouting,29.0%,1,12,7,4,9,126,72.5,71.0
MP 03: Naamsestraat 62 Taste,2022-01-12 08:12:42.209,53.0,Human voice - Shouting,53.0%,1,12,8,12,42,209,,
MP 03: Naamsestraat 62 Taste,2022-01-12 08:13:42.206,45.0,Human voice - Shouting,45.0%,1,12,8,13,42,206,70.2,69.4
MP 03: Naamsestraat 62 Taste,2022-01-12 08:19:01.198,33.0,Transport road - Passenger car,33.0%,1,12,8,19,1,198,85.2,79.2
MP 03: Naamsestraat 62 Taste,2022-01-12 08:26:44.191,88.0,Transport road - Passenger car,88.0%,1,12,8,26,44,191,,
MP 03: Naamsestraat 62 Taste,2022-01-12 09:43:03.210,96.0,Human voice - Shouting,96.0%,1,12,9,43,3,210,80.1,77.4
MP 03: Naamsestraat 62 Taste,2022-01-12 12:20:38.232,52.0,Transport road - Passenger car,52.0%,1,12,12,20,38,232,70.6,68.4
MP 03: Naamsestraat 62 Taste,2022-01-12 12:38:38.234,99.0,Transport road - Passenger car,99.0%,1,12,12,38,38,234,73.0,71.4
MP 03: Naamsestraat 62 Taste,2022-01-12 12:42:33.234,96.0,Transport road - Passenger car,96.0%,1,12,12,42,33,234,73.4,70.4
MP 03: Naamsestraat 62 Taste,2022-01-12 14:17:21.259,99.0,Transport road - Passenger car,99.0%,1,12,14,17,21,259,,
MP 03: Naamsestraat 62 Taste,2022-01-12 17:10:17.335,99.0,Transport road - Passenger car,99.0%,1,12,17,10,17,335,74.9,74.0
MP 03: Naamsestraat 62 Taste,2022-01-12 17:40:55.319,98.0,Transport road - Passenger car,98.0%,1,12,17,40,55,319,69.7,68.8
MP 03: Naamsestraat 62 Taste,2022-01-12 18:45:21.330,84.0,Transport road - Passenger car,84.0%,1,12,18,45,21,330,69.6,68.5
MP 03: Naamsestraat 62 Taste,2022-01-12 20:49:36.392,86.0,Human voice - Shouting,86.0%,1,12,20,49,36,392,75.6,72.6
MP 03: Naamsestraat 62 Taste,2022-01-13 06:02:26.774,61.0,Human voice - Shouting,61.0%,1,13,6,2,26,774,71.7,70.2
MP 03: Naamsestraat 62 Taste,2022-01-13 06:51:03.807,38.0,Transport road - Passenger car,38.0%,1,13,6,51,3,807,69.5,68.1
MP 03: Naamsestraat 62 Taste,2022-01-13 08:09:41.804,82.0,Transport road - Passenger car,82.0%,1,13,8,9,41,804,71.0,69.6
MP 03: Naamsestraat 62 Taste,2022-01-13 08:33:07.539,58.0,Human voice - Shouting,58.0%,1,13,8,33,7,539,72.0,69.9
MP 03: Naamsestraat 62 Taste,2022-01-13 08:42:03.593,73.0,Transport road - Passenger car,73.0%,1,13,8,42,3,593,,
MP 03: Naamsestraat 62 Taste,2022-01-13 09:44:15.828,64.0,Transport road - Passenger car,64.0%,1,13,9,44,15,828,70.2,69.6
MP 03: Naamsestraat 62 Taste,2022-01-13 11:02:03.620,56.0,Transport road - Passenger car,56.0%,1,13,11,2,3,620,71.7,70.2
MP 03: Naamsestraat 62 Taste,2022-01-13 11:52:30.628,77.0,Human voice - Shouting,77.0%,1,13,11,52,30,628,73.6,70.4
MP 03: Naamsestraat 62 Taste,2022-01-13 14:24:47.688,58.0,Transport road - Passenger car,58.0%,1,13,14,24,47,688,,
MP 03: Naamsestraat 62 Taste,2022-01-13 15:26:37.630,64.0,Human voice - Shouting,64.0%,1,13,15,26,37,630,75.0,70.9
MP 03: Naamsestraat 62 Taste,2022-01-13 18:20:59.748,94.0,Transport road - Passenger car,94.0%,1,13,18,20,59,748,70.1,69.0
MP 03: Naamsestraat 62 Taste,2022-01-13 18:30:23.728,93.0,Transport road - Passenger car,93.0%,1,13,18,30,23,728,73.4,72.4
MP 03: Naamsestraat 62 Taste,2022-01-13 18:54:14.706,98.0,Transport road - Passenger car,98.0%,1,13,18,54,14,706,70.0,68.7
MP 03: Naamsestraat 62 Taste,2022-01-13 20:19:55.718,45.0,Transport road - Passenger car,45.0%,1,13,20,19,55,718,,
MP 03: Naamsestraat 62 Taste,2022-01-13 22:16:40.765,96.0,Transport road - Passenger car,96.0%,1,13,22,16,40,765,73.1,68.5
MP 03: Naamsestraat 62 Taste,2022-01-14 06:25:45.879,73.0,Human voice - Shouting,73.0%,1,14,6,25,45,879,74.9,70.4
MP 03: Naamsestraat 62 Taste,2022-01-14 07:13:36.877,43.0,Transport road - Passenger car,43.0%,1,14,7,13,36,877,70.0,68.9
MP 03: Naamsestraat 62 Taste,2022-01-14 07:54:16.894,22.0,Transport road - Passenger car,22.0%,1,14,7,54,16,894,71.0,69.5
MP 03: Naamsestraat 62 Taste,2022-01-14 09:09:20.322,72.0,Transport road - Passenger car,72.0%,1,14,9,9,20,322,73.8,71.0
MP 03: Naamsestraat 62 Taste,2022-01-14 09:24:10.298,98.0,Transport road - Passenger car,98.0%,1,14,9,24,10,298,73.4,71.9
MP 03: Naamsestraat 62 Taste,2022-01-14 10:26:08.273,53.0,Transport road - Passenger car,53.0%,1,14,10,26,8,273,70.5,69.4
MP 03: Naamsestraat 62 Taste,2022-01-14 14:04:28.318,82.0,Human voice - Shouting,82.0%,1,14,14,4,28,318,69.8,68.9
MP 03: Naamsestraat 62 Taste,2022-01-14 15:34:32.935,53.0,Human voice - Shouting,53.0%,1,14,15,34,32,935,,
MP 03: Naamsestraat 62 Taste,2022-01-14 18:09:41.860,98.0,Transport road - Passenger car,98.0%,1,14,18,9,41,860,70.2,69.1
MP 03: Naamsestraat 62 Taste,2022-01-14 20:06:13.865,99.0,Transport road - Passenger car,99.0%,1,14,20,6,13,865,76.1,72.9
MP 03: Naamsestraat 62 Taste,2022-01-14 20:13:09.867,99.0,Transport road - Passenger car,99.0%,1,14,20,13,9,867,70.1,68.4
MP 03: Naamsestraat 62 Taste,2022-01-14 21:03:53.941,92.0,Human voice - Shouting,92.0%,1,14,21,3,53,941,70.8,68.8
MP 03: Naamsestraat 62 Taste,2022-01-14 21:17:02.915,99.0,Transport road - Passenger car,99.0%,1,14,21,17,2,915,,
MP 03: Naamsestraat 62 Taste,2022-01-14 21:34:19.900,61.0,Human voice - Shouting,61.0%,1,14,21,34,19,900,82.3,75.0
MP 03: Naamsestraat 62 Taste,2022-01-14 21:34:26.900,40.0,Human voice - Shouting,40.0%,1,14,21,34,26,900,88.4,81.0
MP 03: Naamsestraat 62 Taste,2022-01-14 22:03:25.903,64.0,Transport road - Passenger car,64.0%,1,14,22,3,25,903,72.5,70.2
MP 03: Naamsestraat 62 Taste,2022-01-14 22:20:20.908,53.0,Transport road - Passenger car,53.0%,1,14,22,20,20,908,73.5,68.5
MP 03: Naamsestraat 62 Taste,2022-01-14 22:29:47.925,72.0,Human voice - Shouting,72.0%,1,14,22,29,47,925,,
MP 03: Naamsestraat 62 Taste,2022-01-14 23:01:31.945,52.0,Human voice - Shouting,52.0%,1,14,23,1,31,945,,
MP 03: Naamsestraat 62 Taste,2022-01-14 23:03:26.948,62.0,Human voice - Shouting,62.0%,1,14,23,3,26,948,76.2,69.7
MP 03: Naamsestraat 62 Taste,2022-01-14 23:04:06.948,41.0,Human voice - Shouting,41.0%,1,14,23,4,6,948,81.5,77.5
MP 03: Naamsestraat 62 Taste,2022-01-14 23:05:47.953,49.0,Human voice - Shouting,49.0%,1,14,23,5,47,953,,
MP 03: Naamsestraat 62 Taste,2022-01-14 23:06:36.954,39.0,Human voice - Shouting,39.0%,1,14,23,6,36,954,,
MP 03: Naamsestraat 62 Taste,2022-01-15 01:20:27.938,55.0,Transport road - Passenger car,55.0%,1,15,1,20,27,938,73.0,71.6
MP 03: Naamsestraat 62 Taste,2022-01-15 01:20:39.938,64.0,Transport road - Passenger car,64.0%,1,15,1,20,39,938,73.4,69.1
MP 03: Naamsestraat 62 Taste,2022-01-15 08:31:17.523,82.0,Transport road - Passenger car,82.0%,1,15,8,31,17,523,,
MP 03: Naamsestraat 62 Taste,2022-01-15 08:36:55.555,50.0,Transport road - Passenger car,50.0%,1,15,8,36,55,555,,
MP 03: Naamsestraat 62 Taste,2022-01-15 15:58:18.365,99.0,Human voice - Shouting,99.0%,1,15,15,58,18,365,75.0,70.5
MP 03: Naamsestraat 62 Taste,2022-01-15 16:00:12.362,98.0,Human voice - Shouting,98.0%,1,15,16,0,12,362,,
MP 03: Naamsestraat 62 Taste,2022-01-15 16:35:19.354,99.0,Transport road - Passenger car,99.0%,1,15,16,35,19,354,,
MP 03: Naamsestraat 62 Taste,2022-01-15 18:09:39.408,57.0,Transport road - Passenger car,57.0%,1,15,18,9,39,408,,
MP 03: Naamsestraat 62 Taste,2022-01-15 18:12:47.409,57.0,Human voice - Shouting,57.0%,1,15,18,12,47,409,82.6,78.4
MP 03: Naamsestraat 62 Taste,2022-01-15 19:59:52.419,99.0,Transport road - Passenger car,99.0%,1,15,19,59,52,419,70.3,68.7
MP 03: Naamsestraat 62 Taste,2022-01-15 20:07:13.419,92.0,Transport road - Passenger car,92.0%,1,15,20,7,13,419,72.2,70.8
MP 03: Naamsestraat 62 Taste,2022-01-15 20:34:14.422,73.0,Transport road - Passenger car,73.0%,1,15,20,34,14,422,68.5,68.1
MP 03: Naamsestraat 62 Taste,2022-01-15 21:23:09.440,99.0,Transport road - Passenger car,99.0%,1,15,21,23,9,440,,
MP 03: Naamsestraat 62 Taste,2022-01-15 21:32:53.444,96.0,Transport road - Passenger car,96.0%,1,15,21,32,53,444,69.1,68.3
MP 03: Naamsestraat 62 Taste,2022-01-15 23:31:55.499,48.0,Human voice - Shouting,48.0%,1,15,23,31,55,499,71.5,68.0
MP 03: Naamsestraat 62 Taste,2022-01-16 09:23:18.663,97.0,Human voice - Shouting,97.0%,1,16,9,23,18,663,91.1,86.4
MP 03: Naamsestraat 62 Taste,2022-01-16 15:40:24.720,96.0,Transport road - Passenger car,96.0%,1,16,15,40,24,720,72.9,71.2
MP 03: Naamsestraat 62 Taste,2022-01-16 17:10:23.756,96.0,Transport road - Passenger car,96.0%,1,16,17,10,23,756,74.7,72.5
MP 03: Naamsestraat 62 Taste,2022-01-16 17:25:45.757,48.0,Transport road - Passenger car,48.0%,1,16,17,25,45,757,71.5,69.7
MP 03: Naamsestraat 62 Taste,2022-01-16 18:40:35.748,50.0,Human voice - Shouting,50.0%,1,16,18,40,35,748,,
MP 03: Naamsestraat 62 Taste,2022-01-16 18:58:49.753,92.0,Transport road - Passenger car,92.0%,1,16,18,58,49,753,,
MP 03: Naamsestraat 62 Taste,2022-01-16 19:19:17.763,94.0,Transport road - Passenger car,94.0%,1,16,19,19,17,763,71.0,69.0
MP 03: Naamsestraat 62 Taste,2022-01-16 19:54:09.763,94.0,Transport road - Passenger car,94.0%,1,16,19,54,9,763,,
MP 03: Naamsestraat 62 Taste,2022-01-16 20:14:09.772,96.0,Transport road - Passenger car,96.0%,1,16,20,14,9,772,70.0,69.0
MP 03: Naamsestraat 62 Taste,2022-01-16 20:39:31.785,80.0,Transport road - Passenger car,80.0%,1,16,20,39,31,785,74.6,72.1
MP 03: Naamsestraat 62 Taste,2022-01-16 22:09:08.828,89.0,Transport road - Passenger car,89.0%,1,16,22,9,8,828,74.9,73.0
MP 03: Naamsestraat 62 Taste,2022-01-17 06:54:54.969,99.0,Transport road - Passenger car,99.0%,1,17,6,54,54,969,69.8,69.0
MP 03: Naamsestraat 62 Taste,2022-01-17 07:24:52.972,41.0,Transport road - Passenger car,41.0%,1,17,7,24,52,972,74.6,72.8
MP 03: Naamsestraat 62 Taste,2022-01-17 07:39:07.973,39.0,Transport road - Passenger car,39.0%,1,17,7,39,7,973,73.1,69.4
MP 03: Naamsestraat 62 Taste,2022-01-17 10:42:32.968,50.0,Transport road - Passenger car,50.0%,1,17,10,42,32,968,74.5,72.6
MP 03: Naamsestraat 62 Taste,2022-01-17 11:06:26.973,98.0,Human voice - Shouting,98.0%,1,17,11,6,26,973,,
MP 03: Naamsestraat 62 Taste,2022-01-17 12:20:58.136,98.0,Transport road - Passenger car,98.0%,1,17,12,20,58,136,,
MP 03: Naamsestraat 62 Taste,2022-01-17 13:24:57.176,67.0,Human voice - Shouting,67.0%,1,17,13,24,57,176,69.3,68.8
MP 03: Naamsestraat 62 Taste,2022-01-18 06:54:33.478,80.0,Transport road - Passenger car,80.0%,1,18,6,54,33,478,70.3,68.5
MP 03: Naamsestraat 62 Taste,2022-01-18 06:55:17.480,40.0,Transport road - Passenger car,40.0%,1,18,6,55,17,480,76.7,74.2
MP 03: Naamsestraat 62 Taste,2022-01-18 07:40:35.457,81.0,Transport road - Passenger car,81.0%,1,18,7,40,35,457,69.2,68.2
MP 03: Naamsestraat 62 Taste,2022-01-18 09:11:47.552,29.0,Transport road - Passenger car,29.0%,1,18,9,11,47,552,72.8,70.2
MP 03: Naamsestraat 62 Taste,2022-01-18 09:12:49.549,49.0,Transport road - Passenger car,49.0%,1,18,9,12,49,549,87.1,80.3
MP 03: Naamsestraat 62 Taste,2022-01-18 09:14:14.545,23.0,Human voice - Shouting,23.0%,1,18,9,14,14,545,,
MP 03: Naamsestraat 62 Taste,2022-01-18 09:14:49.544,37.0,Human voice - Shouting,37.0%,1,18,9,14,49,544,82.9,78.7
MP 03: Naamsestraat 62 Taste,2022-01-18 09:15:00.543,52.0,Transport road - Passenger car,52.0%,1,18,9,15,0,543,69.5,68.0
MP 03: Naamsestraat 62 Taste,2022-01-18 09:15:41.541,44.0,Transport road - Passenger car,44.0%,1,18,9,15,41,541,,
