description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-07-01 00:23:46.162,76.0,Transport road - Passenger car,76.0%,7,1,0,23,46,162,75.5,69.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 00:45:47.166,99.0,Transport road - Passenger car,99.0%,7,1,0,45,47,166,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 00:54:58.168,99.0,Transport road - Passenger car,99.0%,7,1,0,54,58,168,64.8,64.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 01:16:09.174,100.0,Transport road - Passenger car,100.0%,7,1,1,16,9,174,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 01:54:53.183,100.0,Transport road - Passenger car,100.0%,7,1,1,54,53,183,66.1,65.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 02:30:39.191,99.0,Transport road - Passenger car,99.0%,7,1,2,30,39,191,66.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 03:44:24.210,99.0,Transport road - Passenger car,99.0%,7,1,3,44,24,210,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 04:43:11.221,92.0,Transport road - Passenger car,92.0%,7,1,4,43,11,221,66.5,65.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 04:48:25.223,0.0,Unsupported,0.0%,7,1,4,48,25,223,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:07:40.238,98.0,Transport road - Passenger car,98.0%,7,1,6,7,40,238,68.9,67.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:20:52.242,99.0,Transport road - Passenger car,99.0%,7,1,6,20,52,242,67.4,66.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:31:40.246,98.0,Transport road - Passenger car,98.0%,7,1,6,31,40,246,67.7,66.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:37:53.247,100.0,Transport road - Passenger car,100.0%,7,1,6,37,53,247,69.6,68.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:38:05.247,99.0,Transport road - Passenger car,99.0%,7,1,6,38,5,247,68.6,66.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:41:55.248,99.0,Transport road - Passenger car,99.0%,7,1,6,41,55,248,65.2,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:50:52.250,98.0,Transport road - Passenger car,98.0%,7,1,6,50,52,250,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 06:59:56.252,77.0,Transport road - Passenger car,77.0%,7,1,6,59,56,252,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:07:04.253,98.0,Transport road - Passenger car,98.0%,7,1,7,7,4,253,68.8,66.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:08:04.253,99.0,Transport road - Passenger car,99.0%,7,1,7,8,4,253,66.2,65.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:11:36.255,80.0,Transport road - Passenger car,80.0%,7,1,7,11,36,255,65.0,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:36:37.261,98.0,Transport road - Passenger car,98.0%,7,1,7,36,37,261,65.9,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:40:29.262,89.0,Transport road - Passenger car,89.0%,7,1,7,40,29,262,65.1,64.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:42:50.262,0.0,Unsupported,0.0%,7,1,7,42,50,262,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:45:35.263,100.0,Transport road - Passenger car,100.0%,7,1,7,45,35,263,68.2,66.1
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:49:01.265,89.0,Transport road - Passenger car,89.0%,7,1,7,49,1,265,66.6,65.6
MP 01: Naamsestraat 35  Maxim,2022-07-01 07:53:11.264,0.0,Unsupported,0.0%,7,1,7,53,11,264,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:05:39.268,0.0,Unsupported,0.0%,7,1,8,5,39,268,65.1,64.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:23:55.272,0.0,Unsupported,0.0%,7,1,8,23,55,272,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:42:20.277,0.0,Unsupported,0.0%,7,1,8,42,20,277,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:43:27.277,0.0,Unsupported,0.0%,7,1,8,43,27,277,75.2,71.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:46:47.278,88.0,Transport road - Passenger car,88.0%,7,1,8,46,47,278,65.3,64.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 08:52:54.278,89.0,Transport road - Passenger car,89.0%,7,1,8,52,54,278,66.3,65.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 09:07:33.482,0.0,Unsupported,0.0%,7,1,9,7,33,482,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 09:08:46.484,0.0,Unsupported,0.0%,7,1,9,8,46,484,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 09:20:42.486,99.0,Transport road - Passenger car,99.0%,7,1,9,20,42,486,66.1,64.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 09:34:07.490,100.0,Transport road - Passenger car,100.0%,7,1,9,34,7,490,65.9,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 09:41:55.491,0.0,Unsupported,0.0%,7,1,9,41,55,491,67.4,66.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:10:37.774,100.0,Transport road - Passenger car,100.0%,7,1,10,10,37,774,64.5,64.1
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:17:17.775,92.0,Transport road - Passenger car,92.0%,7,1,10,17,17,775,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:17:51.776,97.0,Transport road - Siren,97.0%,7,1,10,17,51,776,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:19:10.775,100.0,Transport road - Passenger car,100.0%,7,1,10,19,10,775,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:26:18.777,100.0,Transport road - Passenger car,100.0%,7,1,10,26,18,777,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:42:43.782,99.0,Transport road - Passenger car,99.0%,7,1,10,42,43,782,65.2,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:52:12.785,86.0,Transport road - Passenger car,86.0%,7,1,10,52,12,785,64.5,64.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 10:54:58.785,100.0,Transport road - Passenger car,100.0%,7,1,10,54,58,785,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 11:01:19.788,95.0,Transport road - Passenger car,95.0%,7,1,11,1,19,788,66.1,64.9
MP 01: Naamsestraat 35  Maxim,2022-07-01 11:05:01.788,98.0,Transport road - Passenger car,98.0%,7,1,11,5,1,788,65.6,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 11:14:42.791,99.0,Transport road - Passenger car,99.0%,7,1,11,14,42,791,68.1,66.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 11:32:26.796,100.0,Transport road - Passenger car,100.0%,7,1,11,32,26,796,65.1,64.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 11:52:54.452,100.0,Transport road - Passenger car,100.0%,7,1,11,52,54,452,65.9,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 12:09:45.457,99.0,Transport road - Passenger car,99.0%,7,1,12,9,45,457,66.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 12:11:01.458,99.0,Transport road - Passenger car,99.0%,7,1,12,11,1,458,66.5,65.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 12:39:22.466,98.0,Transport road - Passenger car,98.0%,7,1,12,39,22,466,65.8,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 12:39:35.466,100.0,Transport road - Passenger car,100.0%,7,1,12,39,35,466,68.5,66.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 12:48:18.469,0.0,Unsupported,0.0%,7,1,12,48,18,469,66.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 13:29:54.481,0.0,Unsupported,0.0%,7,1,13,29,54,481,70.8,68.1
MP 01: Naamsestraat 35  Maxim,2022-07-01 13:38:40.485,99.0,Transport road - Passenger car,99.0%,7,1,13,38,40,485,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 13:44:33.486,95.0,Transport road - Passenger car,95.0%,7,1,13,44,33,486,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 13:58:40.490,86.0,Transport road - Passenger car,86.0%,7,1,13,58,40,490,68.4,66.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 14:21:59.922,100.0,Transport road - Passenger car,100.0%,7,1,14,21,59,922,66.6,64.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 14:57:55.934,100.0,Transport road - Passenger car,100.0%,7,1,14,57,55,934,75.9,71.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 14:58:06.934,89.0,Transport road - Passenger car,89.0%,7,1,14,58,6,934,66.5,65.9
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:02:56.936,100.0,Transport road - Passenger car,100.0%,7,1,15,2,56,936,66.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:05:12.937,97.0,Transport road - Passenger car,97.0%,7,1,15,5,12,937,67.2,65.6
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:14:27.739,100.0,Transport road - Passenger car,100.0%,7,1,15,14,27,739,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:15:54.740,98.0,Transport road - Passenger car,98.0%,7,1,15,15,54,740,65.4,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:17:19.741,100.0,Transport road - Passenger car,100.0%,7,1,15,17,19,741,65.7,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:24:46.744,94.0,Transport road - Passenger car,94.0%,7,1,15,24,46,744,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:29:48.746,100.0,Transport road - Passenger car,100.0%,7,1,15,29,48,746,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:31:48.746,92.0,Transport road - Siren,92.0%,7,1,15,31,48,746,67.6,66.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:34:20.747,0.0,Unsupported,0.0%,7,1,15,34,20,747,66.8,66.0
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:39:16.749,0.0,Unsupported,0.0%,7,1,15,39,16,749,68.0,66.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:40:28.749,100.0,Transport road - Passenger car,100.0%,7,1,15,40,28,749,65.1,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:43:06.750,84.0,Transport road - Passenger car,84.0%,7,1,15,43,6,750,66.5,64.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:47:23.751,93.0,Transport road - Passenger car,93.0%,7,1,15,47,23,751,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 15:58:30.755,99.0,Transport road - Passenger car,99.0%,7,1,15,58,30,755,67.0,65.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:14:33.761,94.0,Transport road - Passenger car,94.0%,7,1,16,14,33,761,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:19:44.763,100.0,Transport road - Passenger car,100.0%,7,1,16,19,44,763,67.9,66.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:21:16.763,0.0,Unsupported,0.0%,7,1,16,21,16,763,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:41:07.770,97.0,Transport road - Passenger car,97.0%,7,1,16,41,7,770,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:50:43.774,0.0,Unsupported,0.0%,7,1,16,50,43,774,65.9,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 16:57:02.776,88.0,Transport road - Passenger car,88.0%,7,1,16,57,2,776,68.6,67.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 17:01:06.777,0.0,Unsupported,0.0%,7,1,17,1,6,777,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 17:27:57.337,92.0,Transport road - Passenger car,92.0%,7,1,17,27,57,337,67.1,66.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 17:29:27.337,83.0,Transport road - Passenger car,83.0%,7,1,17,29,27,337,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 17:58:22.347,0.0,Unsupported,0.0%,7,1,17,58,22,347,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:11:38.770,0.0,Unsupported,0.0%,7,1,18,11,38,770,68.4,66.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:13:17.780,100.0,Transport road - Passenger car,100.0%,7,1,18,13,17,780,67.9,67.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:15:03.770,86.0,Transport road - Passenger car,86.0%,7,1,18,15,3,770,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:25:56.820,76.0,Transport road - Passenger car,76.0%,7,1,18,25,56,820,67.0,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:26:44.830,0.0,Unsupported,0.0%,7,1,18,26,44,830,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 18:32:12.850,79.0,Transport road - Passenger car,79.0%,7,1,18,32,12,850,65.3,64.1
MP 01: Naamsestraat 35  Maxim,2022-07-01 19:10:23.980,78.0,Transport road - Passenger car,78.0%,7,1,19,10,23,980,67.7,65.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 19:11:18.980,100.0,Transport road - Passenger car,100.0%,7,1,19,11,18,980,70.6,67.4
MP 01: Naamsestraat 35  Maxim,2022-07-01 19:12:39.980,81.0,Transport road - Passenger car,81.0%,7,1,19,12,39,980,66.4,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 19:12:54.990,100.0,Transport road - Passenger car,100.0%,7,1,19,12,54,990,67.7,66.3
MP 01: Naamsestraat 35  Maxim,2022-07-01 19:30:38.102,100.0,Transport road - Passenger car,100.0%,7,1,19,30,38,102,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:09:53.117,100.0,Transport road - Passenger car,100.0%,7,1,20,9,53,117,67.2,65.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:19:10.119,98.0,Transport road - Passenger car,98.0%,7,1,20,19,10,119,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:22:28.121,98.0,Transport road - Passenger car,98.0%,7,1,20,22,28,121,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:26:40.122,100.0,Transport road - Passenger car,100.0%,7,1,20,26,40,122,66.2,64.6
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:36:17.125,0.0,Unsupported,0.0%,7,1,20,36,17,125,71.2,67.1
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:50:22.128,100.0,Transport road - Passenger car,100.0%,7,1,20,50,22,128,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 20:57:32.131,85.0,Transport road - Passenger car,85.0%,7,1,20,57,32,131,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 21:50:27.148,100.0,Transport road - Passenger car,100.0%,7,1,21,50,27,148,,
MP 01: Naamsestraat 35  Maxim,2022-07-01 21:54:02.149,97.0,Transport road - Passenger car,97.0%,7,1,21,54,2,149,66.1,65.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 22:02:21.152,100.0,Transport road - Passenger car,100.0%,7,1,22,2,21,152,67.2,66.5
MP 01: Naamsestraat 35  Maxim,2022-07-01 22:18:37.157,100.0,Transport road - Passenger car,100.0%,7,1,22,18,37,157,72.2,68.7
MP 01: Naamsestraat 35  Maxim,2022-07-01 22:52:08.167,100.0,Transport road - Passenger car,100.0%,7,1,22,52,8,167,69.0,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 23:06:19.171,100.0,Transport road - Passenger car,100.0%,7,1,23,6,19,171,67.1,66.2
MP 01: Naamsestraat 35  Maxim,2022-07-01 23:12:56.173,100.0,Transport road - Passenger car,100.0%,7,1,23,12,56,173,67.9,66.8
MP 01: Naamsestraat 35  Maxim,2022-07-01 23:14:25.173,100.0,Transport road - Passenger car,100.0%,7,1,23,14,25,173,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 00:43:21.198,96.0,Transport road - Passenger car,96.0%,7,2,0,43,21,198,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 01:37:49.215,0.0,Unsupported,0.0%,7,2,1,37,49,215,77.0,70.4
MP 01: Naamsestraat 35  Maxim,2022-07-02 01:50:28.245,0.0,Unsupported,0.0%,7,2,1,50,28,245,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 01:52:17.245,99.0,Transport road - Passenger car,99.0%,7,2,1,52,17,245,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 02:11:32.249,0.0,Unsupported,0.0%,7,2,2,11,32,249,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 02:11:54.249,89.0,Human voice - Shouting,89.0%,7,2,2,11,54,249,67.8,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-02 02:12:14.250,0.0,Unsupported,0.0%,7,2,2,12,14,250,67.3,66.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 03:11:51.266,0.0,Unsupported,0.0%,7,2,3,11,51,266,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 03:50:00.275,100.0,Transport road - Passenger car,100.0%,7,2,3,50,0,275,71.1,68.9
MP 01: Naamsestraat 35  Maxim,2022-07-02 03:52:21.276,0.0,Unsupported,0.0%,7,2,3,52,21,276,71.0,69.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 05:46:32.302,99.0,Transport road - Passenger car,99.0%,7,2,5,46,32,302,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 06:31:11.315,0.0,Unsupported,0.0%,7,2,6,31,11,315,68.1,64.2
MP 01: Naamsestraat 35  Maxim,2022-07-02 06:32:06.314,0.0,Unsupported,0.0%,7,2,6,32,6,314,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 06:32:15.315,0.0,Unsupported,0.0%,7,2,6,32,15,315,79.0,74.7
MP 01: Naamsestraat 35  Maxim,2022-07-02 07:02:23.470,100.0,Transport road - Passenger car,100.0%,7,2,7,2,23,470,66.3,64.2
MP 01: Naamsestraat 35  Maxim,2022-07-02 07:06:46.480,98.0,Transport road - Passenger car,98.0%,7,2,7,6,46,480,66.9,65.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 07:36:16.550,100.0,Transport road - Passenger car,100.0%,7,2,7,36,16,550,66.7,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-02 07:52:13.684,81.0,Transport road - Passenger car,81.0%,7,2,7,52,13,684,66.4,64.7
MP 01: Naamsestraat 35  Maxim,2022-07-02 08:22:57.692,99.0,Transport road - Passenger car,99.0%,7,2,8,22,57,692,70.2,67.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 09:29:53.710,0.0,Unsupported,0.0%,7,2,9,29,53,710,70.8,69.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 10:13:38.723,97.0,Transport road - Passenger car,97.0%,7,2,10,13,38,723,67.5,66.5
MP 01: Naamsestraat 35  Maxim,2022-07-02 10:14:47.723,100.0,Transport road - Passenger car,100.0%,7,2,10,14,47,723,67.2,65.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 10:33:45.353,100.0,Transport road - Passenger car,100.0%,7,2,10,33,45,353,67.6,66.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 11:02:44.363,96.0,Transport road - Passenger car,96.0%,7,2,11,2,44,363,66.7,65.6
MP 01: Naamsestraat 35  Maxim,2022-07-02 11:14:00.366,99.0,Transport road - Passenger car,99.0%,7,2,11,14,0,366,65.9,64.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 11:24:05.369,100.0,Transport road - Passenger car,100.0%,7,2,11,24,5,369,66.6,66.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 11:36:41.373,0.0,Unsupported,0.0%,7,2,11,36,41,373,66.2,65.3
MP 01: Naamsestraat 35  Maxim,2022-07-02 12:33:09.391,100.0,Transport road - Passenger car,100.0%,7,2,12,33,9,391,66.7,65.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 13:13:29.403,99.0,Transport road - Passenger car,99.0%,7,2,13,13,29,403,69.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 13:22:17.407,78.0,Transport road - Passenger car,78.0%,7,2,13,22,17,407,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 13:38:45.413,98.0,Transport road - Passenger car,98.0%,7,2,13,38,45,413,67.1,66.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 14:15:11.426,96.0,Transport road - Passenger car,96.0%,7,2,14,15,11,426,68.7,66.9
MP 01: Naamsestraat 35  Maxim,2022-07-02 14:21:33.428,100.0,Transport road - Passenger car,100.0%,7,2,14,21,33,428,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 14:40:41.434,82.0,Transport road - Siren,82.0%,7,2,14,40,41,434,72.0,69.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 14:46:28.436,100.0,Transport road - Passenger car,100.0%,7,2,14,46,28,436,66.9,64.8
MP 01: Naamsestraat 35  Maxim,2022-07-02 15:13:47.446,100.0,Transport road - Passenger car,100.0%,7,2,15,13,47,446,68.5,67.5
MP 01: Naamsestraat 35  Maxim,2022-07-02 15:23:28.449,99.0,Transport road - Passenger car,99.0%,7,2,15,23,28,449,68.0,66.9
MP 01: Naamsestraat 35  Maxim,2022-07-02 15:39:19.478,91.0,Transport road - Passenger car,91.0%,7,2,15,39,19,478,69.4,66.8
MP 01: Naamsestraat 35  Maxim,2022-07-02 15:42:41.481,96.0,Transport road - Passenger car,96.0%,7,2,15,42,41,481,67.0,65.3
MP 01: Naamsestraat 35  Maxim,2022-07-02 16:45:10.503,99.0,Transport road - Passenger car,99.0%,7,2,16,45,10,503,66.4,65.6
MP 01: Naamsestraat 35  Maxim,2022-07-02 17:37:51.522,98.0,Transport road - Passenger car,98.0%,7,2,17,37,51,522,68.3,66.6
MP 01: Naamsestraat 35  Maxim,2022-07-02 18:05:52.533,79.0,Human voice - Shouting,79.0%,7,2,18,5,52,533,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 18:18:01.536,100.0,Transport road - Passenger car,100.0%,7,2,18,18,1,536,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 18:59:30.551,100.0,Transport road - Passenger car,100.0%,7,2,18,59,30,551,68.0,66.7
MP 01: Naamsestraat 35  Maxim,2022-07-02 19:00:05.552,93.0,Transport road - Passenger car,93.0%,7,2,19,0,5,552,65.2,64.7
MP 01: Naamsestraat 35  Maxim,2022-07-02 19:05:58.553,83.0,Transport road - Passenger car,83.0%,7,2,19,5,58,553,68.8,66.9
MP 01: Naamsestraat 35  Maxim,2022-07-02 19:44:52.568,99.0,Transport road - Passenger car,99.0%,7,2,19,44,52,568,65.8,64.2
MP 01: Naamsestraat 35  Maxim,2022-07-02 21:05:03.745,100.0,Transport road - Passenger car,100.0%,7,2,21,5,3,745,66.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-07-02 21:13:18.749,100.0,Transport road - Passenger car,100.0%,7,2,21,13,18,749,65.0,64.0
MP 01: Naamsestraat 35  Maxim,2022-07-02 21:27:08.727,98.0,Transport road - Passenger car,98.0%,7,2,21,27,8,727,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 21:34:04.729,100.0,Transport road - Passenger car,100.0%,7,2,21,34,4,729,66.8,65.8
MP 01: Naamsestraat 35  Maxim,2022-07-02 22:30:59.750,99.0,Transport road - Passenger car,99.0%,7,2,22,30,59,750,65.6,64.1
MP 01: Naamsestraat 35  Maxim,2022-07-02 22:45:45.753,100.0,Transport road - Passenger car,100.0%,7,2,22,45,45,753,67.8,66.5
MP 01: Naamsestraat 35  Maxim,2022-07-02 22:53:33.757,99.0,Transport road - Passenger car,99.0%,7,2,22,53,33,757,65.9,64.6
MP 01: Naamsestraat 35  Maxim,2022-07-02 23:34:22.770,95.0,Transport road - Passenger car,95.0%,7,2,23,34,22,770,64.8,64.3
MP 01: Naamsestraat 35  Maxim,2022-07-02 23:53:44.777,100.0,Transport road - Passenger car,100.0%,7,2,23,53,44,777,,
MP 01: Naamsestraat 35  Maxim,2022-07-02 23:55:12.777,100.0,Transport road - Passenger car,100.0%,7,2,23,55,12,777,66.4,65.9
MP 01: Naamsestraat 35  Maxim,2022-07-03 00:15:17.782,99.0,Transport road - Passenger car,99.0%,7,3,0,15,17,782,,
MP 01: Naamsestraat 35  Maxim,2022-07-03 00:20:50.785,93.0,Transport road - Passenger car,93.0%,7,3,0,20,50,785,66.4,65.9
MP 01: Naamsestraat 35  Maxim,2022-07-03 00:53:12.745,100.0,Transport road - Passenger car,100.0%,7,3,0,53,12,745,68.1,67.0
MP 01: Naamsestraat 35  Maxim,2022-07-03 02:46:52.776,83.0,Transport road - Passenger car,83.0%,7,3,2,46,52,776,67.6,66.4
MP 01: Naamsestraat 35  Maxim,2022-07-03 02:50:05.777,100.0,Transport road - Passenger car,100.0%,7,3,2,50,5,777,67.5,65.8
MP 01: Naamsestraat 35  Maxim,2022-07-03 03:29:17.538,100.0,Transport road - Passenger car,100.0%,7,3,3,29,17,538,71.1,69.4
MP 01: Naamsestraat 35  Maxim,2022-07-03 03:43:15.542,100.0,Transport road - Passenger car,100.0%,7,3,3,43,15,542,,
MP 01: Naamsestraat 35  Maxim,2022-07-03 06:13:24.508,0.0,Unsupported,0.0%,7,3,6,13,24,508,66.2,65.3
MP 01: Naamsestraat 35  Maxim,2022-07-03 06:20:52.510,96.0,Transport road - Passenger car,96.0%,7,3,6,20,52,510,67.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-07-03 07:01:46.520,100.0,Transport road - Passenger car,100.0%,7,3,7,1,46,520,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-07-03 07:23:55.526,83.0,Transport road - Passenger car,83.0%,7,3,7,23,55,526,65.1,64.4
MP 01: Naamsestraat 35  Maxim,2022-07-03 07:59:07.535,78.0,Transport road - Passenger car,78.0%,7,3,7,59,7,535,,
MP 01: Naamsestraat 35  Maxim,2022-07-03 08:37:24.546,0.0,Unsupported,0.0%,7,3,8,37,24,546,66.2,64.5
MP 01: Naamsestraat 35  Maxim,2022-07-03 08:44:27.548,99.0,Transport road - Passenger car,99.0%,7,3,8,44,27,548,67.3,66.0
MP 01: Naamsestraat 35  Maxim,2022-07-03 08:51:28.550,90.0,Transport road - Passenger car,90.0%,7,3,8,51,28,550,68.4,66.4
MP 01: Naamsestraat 35  Maxim,2022-07-03 09:05:14.552,0.0,Unsupported,0.0%,7,3,9,5,14,552,,
MP 01: Naamsestraat 35  Maxim,2022-07-03 10:17:22.575,85.0,Transport road - Passenger car,85.0%,7,3,10,17,22,575,65.9,64.1
MP 01: Naamsestraat 35  Maxim,2022-07-03 10:49:41.585,100.0,Transport road - Passenger car,100.0%,7,3,10,49,41,585,65.3,64.6
MP 01: Naamsestraat 35  Maxim,2022-07-03 11:01:36.589,0.0,Unsupported,0.0%,7,3,11,1,36,589,89.4,82.4
MP 01: Naamsestraat 35  Maxim,2022-07-03 12:11:25.610,0.0,Unsupported,0.0%,7,3,12,11,25,610,74.9,68.5
MP 01: Naamsestraat 35  Maxim,2022-07-03 12:11:50.610,92.0,Transport road - Passenger car,92.0%,7,3,12,11,50,610,65.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-07-03 12:16:03.611,0.0,Unsupported,0.0%,7,3,12,16,3,611,67.3,66.2
MP 01: Naamsestraat 35  Maxim,2022-07-03 13:15:37.631,100.0,Transport road - Passenger car,100.0%,7,3,13,15,37,631,68.2,66.0
