description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-08-01 00:46:10.988,100.0,Transport road - Passenger car,100.0%,8,1,0,46,10,988,66.6,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-01 00:51:07.989,0.0,Unsupported,0.0%,8,1,0,51,7,989,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 00:54:51.990,99.0,Transport road - Passenger car,99.0%,8,1,0,54,51,990,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 01:25:17.000,100.0,Transport road - Passenger car,100.0%,8,1,1,25,17,0,65.1,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 01:32:56.200,93.0,Human voice - Shouting,93.0%,8,1,1,32,56,200,73.6,71.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 02:16:54.150,82.0,Transport road - Passenger car,82.0%,8,1,2,16,54,150,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 02:57:37.280,100.0,Transport road - Passenger car,100.0%,8,1,2,57,37,280,69.7,68.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 03:35:47.400,100.0,Transport road - Passenger car,100.0%,8,1,3,35,47,400,68.1,66.8
MP 01: Naamsestraat 35  Maxim,2022-08-01 06:03:43.840,100.0,Transport road - Passenger car,100.0%,8,1,6,3,43,840,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-01 06:24:54.900,77.0,Transport road - Passenger car,77.0%,8,1,6,24,54,900,66.6,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-01 06:54:53.990,97.0,Transport road - Passenger car,97.0%,8,1,6,54,53,990,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:03:46.101,0.0,Unsupported,0.0%,8,1,7,3,46,101,67.0,66.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:07:20.103,89.0,Transport road - Passenger car,89.0%,8,1,7,7,20,103,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:18:33.106,84.0,Transport road - Passenger car,84.0%,8,1,7,18,33,106,68.4,67.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:19:20.105,82.0,Transport road - Passenger car,82.0%,8,1,7,19,20,105,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:19:55.106,77.0,Transport road - Passenger car,77.0%,8,1,7,19,55,106,67.3,66.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:30:50.109,100.0,Transport road - Passenger car,100.0%,8,1,7,30,50,109,68.9,68.2
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:31:31.109,96.0,Transport road - Passenger car,96.0%,8,1,7,31,31,109,68.0,67.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:35:54.110,88.0,Transport road - Passenger car,88.0%,8,1,7,35,54,110,66.7,65.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:40:42.112,0.0,Unsupported,0.0%,8,1,7,40,42,112,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:53:21.116,98.0,Transport road - Passenger car,98.0%,8,1,7,53,21,116,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 07:54:01.115,91.0,Transport road - Passenger car,91.0%,8,1,7,54,1,115,66.0,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 08:10:55.120,76.0,Transport road - Passenger car,76.0%,8,1,8,10,55,120,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 08:17:58.122,0.0,Unsupported,0.0%,8,1,8,17,58,122,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 08:21:33.123,100.0,Transport road - Passenger car,100.0%,8,1,8,21,33,123,67.0,65.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 08:47:14.131,97.0,Transport road - Passenger car,97.0%,8,1,8,47,14,131,66.2,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 09:08:41.138,99.0,Transport road - Passenger car,99.0%,8,1,9,8,41,138,69.0,66.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 09:24:55.143,88.0,Transport road - Passenger car,88.0%,8,1,9,24,55,143,65.0,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 09:29:05.145,97.0,Transport road - Passenger car,97.0%,8,1,9,29,5,145,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:04:33.153,100.0,Transport road - Passenger car,100.0%,8,1,10,4,33,153,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:05:08.155,80.0,Transport road - Passenger car,80.0%,8,1,10,5,8,155,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:08:21.156,91.0,Transport road - Passenger car,91.0%,8,1,10,8,21,156,67.2,66.6
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:11:42.157,94.0,Transport road - Passenger car,94.0%,8,1,10,11,42,157,65.5,64.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:12:26.157,86.0,Transport road - Passenger car,86.0%,8,1,10,12,26,157,69.0,67.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:32:53.163,86.0,Transport road - Passenger car,86.0%,8,1,10,32,53,163,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:44:50.167,99.0,Transport road - Passenger car,99.0%,8,1,10,44,50,167,65.7,65.2
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:50:10.169,100.0,Transport road - Passenger car,100.0%,8,1,10,50,10,169,66.6,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:51:43.170,0.0,Unsupported,0.0%,8,1,10,51,43,170,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:54:24.170,100.0,Transport road - Passenger car,100.0%,8,1,10,54,24,170,66.2,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 10:55:37.170,93.0,Transport road - Passenger car,93.0%,8,1,10,55,37,170,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 11:09:47.175,92.0,Transport road - Passenger car,92.0%,8,1,11,9,47,175,65.4,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 11:43:31.188,80.0,Transport road - Passenger car,80.0%,8,1,11,43,31,188,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 12:12:00.196,76.0,Transport road - Passenger car,76.0%,8,1,12,12,0,196,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-08-01 12:32:42.203,100.0,Transport road - Passenger car,100.0%,8,1,12,32,42,203,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 12:34:24.202,99.0,Transport road - Passenger car,99.0%,8,1,12,34,24,202,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 12:39:23.202,99.0,Transport road - Passenger car,99.0%,8,1,12,39,23,202,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 12:55:18.209,83.0,Transport road - Passenger car,83.0%,8,1,12,55,18,209,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 13:03:50.213,0.0,Unsupported,0.0%,8,1,13,3,50,213,66.5,65.6
MP 01: Naamsestraat 35  Maxim,2022-08-01 13:07:00.213,100.0,Transport road - Passenger car,100.0%,8,1,13,7,0,213,66.2,65.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 13:28:02.221,100.0,Transport road - Passenger car,100.0%,8,1,13,28,2,221,67.1,66.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 13:50:18.228,100.0,Transport road - Passenger car,100.0%,8,1,13,50,18,228,64.9,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 14:34:19.244,100.0,Transport road - Passenger car,100.0%,8,1,14,34,19,244,65.2,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 14:35:33.244,98.0,Transport road - Passenger car,98.0%,8,1,14,35,33,244,71.3,68.7
MP 01: Naamsestraat 35  Maxim,2022-08-01 14:59:31.253,89.0,Transport road - Passenger car,89.0%,8,1,14,59,31,253,68.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-01 15:03:12.252,86.0,Transport road - Passenger car,86.0%,8,1,15,3,12,252,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 15:18:17.260,0.0,Unsupported,0.0%,8,1,15,18,17,260,66.0,64.7
MP 01: Naamsestraat 35  Maxim,2022-08-01 15:43:07.269,91.0,Transport road - Passenger car,91.0%,8,1,15,43,7,269,65.4,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 15:58:57.275,0.0,Unsupported,0.0%,8,1,15,58,57,275,68.2,66.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 16:01:10.275,96.0,Transport road - Passenger car,96.0%,8,1,16,1,10,275,65.3,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 16:14:50.281,0.0,Unsupported,0.0%,8,1,16,14,50,281,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 17:11:44.301,86.0,Transport road - Passenger car,86.0%,8,1,17,11,44,301,67.0,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-01 17:14:21.302,100.0,Transport road - Passenger car,100.0%,8,1,17,14,21,302,67.8,66.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 17:39:46.312,83.0,Transport road - Passenger car,83.0%,8,1,17,39,46,312,68.7,66.2
MP 01: Naamsestraat 35  Maxim,2022-08-01 17:52:16.316,100.0,Transport road - Passenger car,100.0%,8,1,17,52,16,316,67.2,66.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 18:02:01.319,0.0,Unsupported,0.0%,8,1,18,2,1,319,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 18:07:11.321,100.0,Transport road - Passenger car,100.0%,8,1,18,7,11,321,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 18:14:53.324,95.0,Transport road - Passenger car,95.0%,8,1,18,14,53,324,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 18:23:42.328,77.0,Transport road - Passenger car,77.0%,8,1,18,23,42,328,64.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-08-01 18:51:00.337,100.0,Transport road - Passenger car,100.0%,8,1,18,51,0,337,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 19:09:55.344,0.0,Unsupported,0.0%,8,1,19,9,55,344,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 19:36:56.353,0.0,Unsupported,0.0%,8,1,19,36,56,353,68.5,66.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 19:52:39.360,0.0,Unsupported,0.0%,8,1,19,52,39,360,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 19:55:09.360,100.0,Transport road - Passenger car,100.0%,8,1,19,55,9,360,66.5,65.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:08:03.365,100.0,Transport road - Passenger car,100.0%,8,1,20,8,3,365,68.3,65.8
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:14:40.366,100.0,Transport road - Passenger car,100.0%,8,1,20,14,40,366,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:27:03.371,100.0,Transport road - Passenger car,100.0%,8,1,20,27,3,371,75.8,72.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:57:08.382,100.0,Transport road - Passenger car,100.0%,8,1,20,57,8,382,67.0,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:57:45.382,100.0,Transport road - Passenger car,100.0%,8,1,20,57,45,382,65.7,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-01 20:59:27.382,100.0,Transport road - Passenger car,100.0%,8,1,20,59,27,382,66.6,66.0
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:01:44.383,100.0,Transport road - Passenger car,100.0%,8,1,21,1,44,383,67.0,65.7
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:06:43.385,99.0,Transport road - Passenger car,99.0%,8,1,21,6,43,385,67.4,65.1
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:23:01.391,94.0,Transport road - Passenger car,94.0%,8,1,21,23,1,391,68.8,66.9
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:24:14.391,100.0,Transport road - Passenger car,100.0%,8,1,21,24,14,391,66.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:33:10.395,100.0,Transport road - Passenger car,100.0%,8,1,21,33,10,395,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 21:48:43.400,0.0,Unsupported,0.0%,8,1,21,48,43,400,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 22:01:41.403,94.0,Transport road - Passenger car,94.0%,8,1,22,1,41,403,65.7,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-01 22:16:14.409,100.0,Transport road - Passenger car,100.0%,8,1,22,16,14,409,68.0,67.2
MP 01: Naamsestraat 35  Maxim,2022-08-01 22:28:34.412,100.0,Transport road - Passenger car,100.0%,8,1,22,28,34,412,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 22:41:01.417,98.0,Transport road - Passenger car,98.0%,8,1,22,41,1,417,69.1,67.4
MP 01: Naamsestraat 35  Maxim,2022-08-01 22:49:11.419,100.0,Transport road - Passenger car,100.0%,8,1,22,49,11,419,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 23:29:20.432,100.0,Transport road - Passenger car,100.0%,8,1,23,29,20,432,,
MP 01: Naamsestraat 35  Maxim,2022-08-01 23:31:56.434,100.0,Transport road - Passenger car,100.0%,8,1,23,31,56,434,67.8,66.8
MP 01: Naamsestraat 35  Maxim,2022-08-01 23:47:22.438,100.0,Transport road - Passenger car,100.0%,8,1,23,47,22,438,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 02:25:43.488,100.0,Human voice - Shouting,100.0%,8,2,2,25,43,488,75.2,68.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 02:50:49.496,100.0,Transport road - Passenger car,100.0%,8,2,2,50,49,496,67.5,65.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 03:58:07.516,100.0,Transport road - Passenger car,100.0%,8,2,3,58,7,516,66.2,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 05:51:59.549,98.0,Transport road - Passenger car,98.0%,8,2,5,51,59,549,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 06:22:14.558,0.0,Unsupported,0.0%,8,2,6,22,14,558,66.9,65.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 06:28:48.560,99.0,Transport road - Passenger car,99.0%,8,2,6,28,48,560,68.5,66.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 06:44:31.564,99.0,Transport road - Passenger car,99.0%,8,2,6,44,31,564,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:04:30.570,0.0,Unsupported,0.0%,8,2,7,4,30,570,67.0,65.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:05:46.571,98.0,Transport road - Passenger car,98.0%,8,2,7,5,46,571,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:20:36.574,91.0,Transport road - Passenger car,91.0%,8,2,7,20,36,574,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:22:18.576,0.0,Unsupported,0.0%,8,2,7,22,18,576,65.4,64.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:33:19.577,90.0,Transport road - Passenger car,90.0%,8,2,7,33,19,577,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:40:28.581,100.0,Transport road - Passenger car,100.0%,8,2,7,40,28,581,66.1,65.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:42:46.582,99.0,Transport road - Passenger car,99.0%,8,2,7,42,46,582,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:54:35.585,100.0,Transport road - Passenger car,100.0%,8,2,7,54,35,585,67.1,64.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 07:54:50.585,90.0,Transport road - Passenger car,90.0%,8,2,7,54,50,585,65.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 08:00:25.587,0.0,Unsupported,0.0%,8,2,8,0,25,587,67.6,66.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 08:27:48.595,98.0,Transport road - Passenger car,98.0%,8,2,8,27,48,595,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 08:32:45.596,0.0,Unsupported,0.0%,8,2,8,32,45,596,68.0,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 08:35:41.596,98.0,Transport road - Passenger car,98.0%,8,2,8,35,41,596,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 08:53:06.602,98.0,Transport road - Passenger car,98.0%,8,2,8,53,6,602,64.7,64.0
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:01:56.603,95.0,Transport road - Passenger car,95.0%,8,2,9,1,56,603,70.0,68.3
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:14:36.608,77.0,Transport road - Passenger car,77.0%,8,2,9,14,36,608,66.6,65.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:16:46.609,96.0,Transport road - Passenger car,96.0%,8,2,9,16,46,609,67.6,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:30:49.614,100.0,Transport road - Passenger car,100.0%,8,2,9,30,49,614,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:31:12.613,98.0,Transport road - Passenger car,98.0%,8,2,9,31,12,613,64.7,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:32:31.614,0.0,Unsupported,0.0%,8,2,9,32,31,614,68.7,66.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:49:22.619,100.0,Transport road - Passenger car,100.0%,8,2,9,49,22,619,65.5,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:51:48.620,0.0,Unsupported,0.0%,8,2,9,51,48,620,68.8,66.3
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:52:07.620,0.0,Unsupported,0.0%,8,2,9,52,7,620,75.2,73.4
MP 01: Naamsestraat 35  Maxim,2022-08-02 09:57:55.622,86.0,Transport road - Passenger car,86.0%,8,2,9,57,55,622,65.1,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 10:09:48.625,82.0,Transport road - Passenger car,82.0%,8,2,10,9,48,625,66.5,65.3
MP 01: Naamsestraat 35  Maxim,2022-08-02 10:21:42.627,0.0,Unsupported,0.0%,8,2,10,21,42,627,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 10:59:23.641,95.0,Transport road - Passenger car,95.0%,8,2,10,59,23,641,66.4,65.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 11:16:40.647,94.0,Transport road - Passenger car,94.0%,8,2,11,16,40,647,67.6,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-02 11:43:49.656,94.0,Transport road - Passenger car,94.0%,8,2,11,43,49,656,64.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 12:10:45.666,93.0,Transport road - Passenger car,93.0%,8,2,12,10,45,666,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 12:21:24.668,100.0,Transport road - Passenger car,100.0%,8,2,12,21,24,668,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 12:44:56.677,100.0,Transport road - Passenger car,100.0%,8,2,12,44,56,677,69.6,67.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 12:54:13.680,100.0,Transport road - Passenger car,100.0%,8,2,12,54,13,680,65.5,64.4
MP 01: Naamsestraat 35  Maxim,2022-08-02 12:58:53.682,90.0,Transport road - Passenger car,90.0%,8,2,12,58,53,682,66.8,64.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 13:07:10.692,100.0,Transport road - Passenger car,100.0%,8,2,13,7,10,692,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 13:39:09.695,93.0,Transport road - Passenger car,93.0%,8,2,13,39,9,695,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 13:57:09.702,99.0,Transport road - Passenger car,99.0%,8,2,13,57,9,702,65.5,64.4
MP 01: Naamsestraat 35  Maxim,2022-08-02 14:08:04.707,85.0,Transport road - Passenger car,85.0%,8,2,14,8,4,707,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 14:09:50.707,100.0,Transport road - Passenger car,100.0%,8,2,14,9,50,707,66.1,64.3
MP 01: Naamsestraat 35  Maxim,2022-08-02 14:40:37.718,85.0,Transport road - Passenger car,85.0%,8,2,14,40,37,718,67.7,66.5
MP 01: Naamsestraat 35  Maxim,2022-08-02 14:54:36.723,0.0,Unsupported,0.0%,8,2,14,54,36,723,65.3,64.4
MP 01: Naamsestraat 35  Maxim,2022-08-02 15:01:57.726,100.0,Transport road - Siren,100.0%,8,2,15,1,57,726,65.4,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 15:17:23.731,100.0,Transport road - Passenger car,100.0%,8,2,15,17,23,731,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 15:32:18.737,90.0,Transport road - Passenger car,90.0%,8,2,15,32,18,737,64.8,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 16:18:01.753,0.0,Unsupported,0.0%,8,2,16,18,1,753,68.3,66.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:01:42.770,84.0,Transport road - Passenger car,84.0%,8,2,17,1,42,770,66.1,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:11:52.773,91.0,Transport road - Passenger car,91.0%,8,2,17,11,52,773,65.9,65.0
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:17:54.776,98.0,Transport road - Passenger car,98.0%,8,2,17,17,54,776,68.6,67.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:25:11.778,0.0,Unsupported,0.0%,8,2,17,25,11,778,67.3,66.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:26:55.779,0.0,Unsupported,0.0%,8,2,17,26,55,779,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 17:45:35.787,98.0,Transport road - Passenger car,98.0%,8,2,17,45,35,787,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 18:23:38.798,99.0,Transport road - Passenger car,99.0%,8,2,18,23,38,798,66.2,64.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 18:27:29.799,85.0,Transport road - Passenger car,85.0%,8,2,18,27,29,799,64.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 18:48:40.807,100.0,Transport road - Passenger car,100.0%,8,2,18,48,40,807,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 19:12:33.815,98.0,Transport road - Passenger car,98.0%,8,2,19,12,33,815,65.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 19:16:19.817,100.0,Human voice - Shouting,100.0%,8,2,19,16,19,817,80.2,76.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 19:36:20.825,99.0,Transport road - Passenger car,99.0%,8,2,19,36,20,825,66.3,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-02 19:53:44.832,0.0,Unsupported,0.0%,8,2,19,53,44,832,66.5,65.0
MP 01: Naamsestraat 35  Maxim,2022-08-02 19:54:54.832,97.0,Transport road - Passenger car,97.0%,8,2,19,54,54,832,67.6,66.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:03:10.835,0.0,Unsupported,0.0%,8,2,20,3,10,835,75.8,69.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:03:34.836,0.0,Unsupported,0.0%,8,2,20,3,34,836,77.1,69.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:03:42.835,0.0,Unsupported,0.0%,8,2,20,3,42,835,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:06:04.836,97.0,Transport road - Passenger car,97.0%,8,2,20,6,4,836,66.6,65.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:16:59.840,100.0,Transport road - Passenger car,100.0%,8,2,20,16,59,840,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:18:01.841,86.0,Transport road - Passenger car,86.0%,8,2,20,18,1,841,67.8,66.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:32:57.846,100.0,Transport road - Passenger car,100.0%,8,2,20,32,57,846,67.7,66.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 20:37:12.848,99.0,Transport road - Passenger car,99.0%,8,2,20,37,12,848,67.4,65.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 21:16:18.862,100.0,Transport road - Passenger car,100.0%,8,2,21,16,18,862,67.4,66.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 21:19:29.864,100.0,Transport road - Passenger car,100.0%,8,2,21,19,29,864,67.0,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-02 21:34:57.869,75.0,Transport road - Passenger car,75.0%,8,2,21,34,57,869,68.2,66.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 21:50:31.875,80.0,Transport road - Passenger car,80.0%,8,2,21,50,31,875,66.8,65.5
MP 01: Naamsestraat 35  Maxim,2022-08-02 21:56:59.877,100.0,Transport road - Passenger car,100.0%,8,2,21,56,59,877,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:05:21.880,100.0,Transport road - Passenger car,100.0%,8,2,22,5,21,880,71.3,69.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:19:07.885,0.0,Unsupported,0.0%,8,2,22,19,7,885,68.7,65.4
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:22:02.886,0.0,Unsupported,0.0%,8,2,22,22,2,886,68.2,66.7
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:34:06.890,0.0,Unsupported,0.0%,8,2,22,34,6,890,67.1,66.3
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:51:55.897,98.0,Transport road - Passenger car,98.0%,8,2,22,51,55,897,65.4,64.1
MP 01: Naamsestraat 35  Maxim,2022-08-02 22:57:42.898,0.0,Unsupported,0.0%,8,2,22,57,42,898,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:16:10.905,0.0,Unsupported,0.0%,8,2,23,16,10,905,69.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:19:41.907,99.0,Transport road - Passenger car,99.0%,8,2,23,19,41,907,68.0,66.8
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:23:18.908,0.0,Unsupported,0.0%,8,2,23,23,18,908,72.4,71.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:23:36.908,0.0,Unsupported,0.0%,8,2,23,23,36,908,72.0,69.2
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:52:14.919,98.0,Transport road - Passenger car,98.0%,8,2,23,52,14,919,,
MP 01: Naamsestraat 35  Maxim,2022-08-02 23:58:42.921,100.0,Transport road - Passenger car,100.0%,8,2,23,58,42,921,,
MP 01: Naamsestraat 35  Maxim,2022-08-03 01:40:07.955,100.0,Transport road - Passenger car,100.0%,8,3,1,40,7,955,65.3,64.6
MP 01: Naamsestraat 35  Maxim,2022-08-03 02:01:48.962,100.0,Transport road - Passenger car,100.0%,8,3,2,1,48,962,66.5,65.8
MP 01: Naamsestraat 35  Maxim,2022-08-03 03:00:46.981,100.0,Transport road - Passenger car,100.0%,8,3,3,0,46,981,68.0,66.1
MP 01: Naamsestraat 35  Maxim,2022-08-03 03:38:56.993,95.0,Transport road - Passenger car,95.0%,8,3,3,38,56,993,66.0,65.0
MP 01: Naamsestraat 35  Maxim,2022-08-03 03:48:34.996,100.0,Transport road - Passenger car,100.0%,8,3,3,48,34,996,66.3,64.5
MP 01: Naamsestraat 35  Maxim,2022-08-03 03:49:03.997,100.0,Transport road - Passenger car,100.0%,8,3,3,49,3,997,,
MP 01: Naamsestraat 35  Maxim,2022-08-03 05:56:31.350,86.0,Transport road - Passenger car,86.0%,8,3,5,56,31,350,66.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-08-03 05:58:24.360,0.0,Unsupported,0.0%,8,3,5,58,24,360,66.2,64.7
