description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-11-02 10:14:52.835,100.0,Transport road - Passenger car,100.0%,11,2,10,14,52,835,64.8,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-02 10:20:30.837,0.0,Unsupported,0.0%,11,2,10,20,30,837,74.5,67.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 10:33:00.840,79.0,Transport road - Passenger car,79.0%,11,2,10,33,0,840,68.8,66.5
MP 01: Naamsestraat 35  Maxim,2022-11-02 10:36:26.841,95.0,Transport road - Passenger car,95.0%,11,2,10,36,26,841,65.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 10:42:15.843,0.0,Unsupported,0.0%,11,2,10,42,15,843,82.8,77.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 11:06:28.850,97.0,Transport road - Passenger car,97.0%,11,2,11,6,28,850,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 11:34:44.858,99.0,Transport road - Passenger car,99.0%,11,2,11,34,44,858,66.4,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 11:48:56.863,97.0,Transport road - Passenger car,97.0%,11,2,11,48,56,863,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 12:03:51.867,0.0,Unsupported,0.0%,11,2,12,3,51,867,66.2,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 12:16:40.870,100.0,Transport road - Passenger car,100.0%,11,2,12,16,40,870,66.4,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-02 12:41:54.879,95.0,Transport road - Passenger car,95.0%,11,2,12,41,54,879,65.4,64.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 12:56:44.884,99.0,Transport road - Passenger car,99.0%,11,2,12,56,44,884,68.9,67.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 13:09:53.889,0.0,Unsupported,0.0%,11,2,13,9,53,889,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 13:37:27.898,92.0,Transport road - Passenger car,92.0%,11,2,13,37,27,898,66.4,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-02 13:45:24.901,100.0,Transport road - Passenger car,100.0%,11,2,13,45,24,901,65.9,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-02 13:48:26.902,100.0,Transport road - Passenger car,100.0%,11,2,13,48,26,902,66.8,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 14:05:02.908,96.0,Transport road - Passenger car,96.0%,11,2,14,5,2,908,68.9,66.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 14:32:04.917,99.0,Human voice - Shouting,99.0%,11,2,14,32,4,917,71.5,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 14:32:22.917,0.0,Unsupported,0.0%,11,2,14,32,22,917,70.1,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 14:33:08.918,100.0,Human voice - Shouting,100.0%,11,2,14,33,8,918,76.7,72.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 15:06:22.929,99.0,Transport road - Passenger car,99.0%,11,2,15,6,22,929,69.4,67.9
MP 01: Naamsestraat 35  Maxim,2022-11-02 15:25:48.935,100.0,Transport road - Passenger car,100.0%,11,2,15,25,48,935,68.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-02 15:42:05.940,81.0,Transport road - Passenger car,81.0%,11,2,15,42,5,940,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 15:42:35.940,100.0,Transport road - Passenger car,100.0%,11,2,15,42,35,940,66.8,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 15:59:27.945,93.0,Transport road - Passenger car,93.0%,11,2,15,59,27,945,66.6,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-02 16:15:54.949,95.0,Transport road - Passenger car,95.0%,11,2,16,15,54,949,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 16:17:21.950,91.0,Transport road - Passenger car,91.0%,11,2,16,17,21,950,76.7,76.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 16:18:37.951,96.0,Transport road - Passenger car,96.0%,11,2,16,18,37,951,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 16:19:18.950,84.0,Transport road - Passenger car,84.0%,11,2,16,19,18,950,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:00:36.962,100.0,Transport road - Passenger car,100.0%,11,2,17,0,36,962,67.9,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:11:00.964,96.0,Transport road - Passenger car,96.0%,11,2,17,11,0,964,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:30:59.970,100.0,Transport road - Passenger car,100.0%,11,2,17,30,59,970,66.9,65.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:34:13.971,100.0,Transport road - Passenger car,100.0%,11,2,17,34,13,971,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:52:11.975,0.0,Unsupported,0.0%,11,2,17,52,11,975,68.5,67.1
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:53:33.976,100.0,Transport road - Passenger car,100.0%,11,2,17,53,33,976,68.0,66.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 17:53:50.976,100.0,Transport road - Passenger car,100.0%,11,2,17,53,50,976,65.9,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:12:03.980,99.0,Transport road - Passenger car,99.0%,11,2,18,12,3,980,66.8,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:17:39.982,82.0,Transport road - Passenger car,82.0%,11,2,18,17,39,982,67.7,66.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:21:20.983,100.0,Transport road - Passenger car,100.0%,11,2,18,21,20,983,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:31:08.985,100.0,Transport road - Passenger car,100.0%,11,2,18,31,8,985,67.7,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:37:43.986,100.0,Transport road - Passenger car,100.0%,11,2,18,37,43,986,67.1,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:41:39.988,98.0,Transport road - Passenger car,98.0%,11,2,18,41,39,988,70.7,67.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 18:54:17.990,0.0,Unsupported,0.0%,11,2,18,54,17,990,66.2,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:18:44.996,99.0,Transport road - Passenger car,99.0%,11,2,19,18,44,996,66.7,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:28:21.998,100.0,Transport road - Passenger car,100.0%,11,2,19,28,21,998,67.6,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:33:13.999,100.0,Transport road - Passenger car,100.0%,11,2,19,33,13,999,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:41:15.200,100.0,Transport road - Passenger car,100.0%,11,2,19,41,15,200,69.0,67.7
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:41:26.200,100.0,Transport road - Passenger car,100.0%,11,2,19,41,26,200,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:46:29.300,0.0,Unsupported,0.0%,11,2,19,46,29,300,76.2,73.7
MP 01: Naamsestraat 35  Maxim,2022-11-02 19:59:41.700,0.0,Unsupported,0.0%,11,2,19,59,41,700,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 20:20:24.110,100.0,Transport road - Passenger car,100.0%,11,2,20,20,24,110,67.4,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 20:26:20.130,96.0,Transport road - Passenger car,96.0%,11,2,20,26,20,130,66.3,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:04:38.210,100.0,Transport road - Passenger car,100.0%,11,2,21,4,38,210,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:08:42.230,100.0,Transport road - Passenger car,100.0%,11,2,21,8,42,230,67.3,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:18:31.250,99.0,Transport road - Passenger car,99.0%,11,2,21,18,31,250,65.3,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:20:54.250,100.0,Transport road - Passenger car,100.0%,11,2,21,20,54,250,66.8,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:38:20.290,0.0,Unsupported,0.0%,11,2,21,38,20,290,84.2,79.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:50:59.330,100.0,Transport road - Passenger car,100.0%,11,2,21,50,59,330,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 21:58:02.350,100.0,Transport road - Passenger car,100.0%,11,2,21,58,2,350,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 22:52:34.470,100.0,Transport road - Passenger car,100.0%,11,2,22,52,34,470,65.8,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:06:48.500,0.0,Unsupported,0.0%,11,2,23,6,48,500,68.1,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:07:08.510,0.0,Unsupported,0.0%,11,2,23,7,8,510,78.8,76.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:07:47.510,0.0,Unsupported,0.0%,11,2,23,7,47,510,77.7,74.0
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:09:53.510,0.0,Unsupported,0.0%,11,2,23,9,53,510,68.5,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:10:19.520,0.0,Unsupported,0.0%,11,2,23,10,19,520,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:11:04.520,0.0,Unsupported,0.0%,11,2,23,11,4,520,68.8,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:11:53.520,0.0,Unsupported,0.0%,11,2,23,11,53,520,71.6,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:37:58.570,0.0,Unsupported,0.0%,11,2,23,37,58,570,,
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:39:39.580,100.0,Human voice - Shouting,100.0%,11,2,23,39,39,580,67.3,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:45:52.600,98.0,Transport road - Passenger car,98.0%,11,2,23,45,52,600,70.1,68.8
MP 01: Naamsestraat 35  Maxim,2022-11-02 23:48:45.600,98.0,Transport road - Passenger car,98.0%,11,2,23,48,45,600,68.1,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:02:10.640,78.0,Transport road - Passenger car,78.0%,11,3,0,2,10,640,65.7,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:12:39.660,90.0,Transport road - Passenger car,90.0%,11,3,0,12,39,660,67.9,66.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:15:40.660,88.0,Human voice - Shouting,88.0%,11,3,0,15,40,660,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:18:22.670,99.0,Human voice - Shouting,99.0%,11,3,0,18,22,670,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:24:32.690,0.0,Unsupported,0.0%,11,3,0,24,32,690,68.2,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:43:29.740,84.0,Human voice - Shouting,84.0%,11,3,0,43,29,740,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:52:27.750,92.0,Human voice - Shouting,92.0%,11,3,0,52,27,750,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 00:54:11.750,0.0,Unsupported,0.0%,11,3,0,54,11,750,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:02:30.780,94.0,Human voice - Shouting,94.0%,11,3,1,2,30,780,66.4,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:13:56.810,0.0,Unsupported,0.0%,11,3,1,13,56,810,69.7,67.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:14:11.800,0.0,Unsupported,0.0%,11,3,1,14,11,800,77.8,76.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:15:27.810,80.0,Human voice - Shouting,80.0%,11,3,1,15,27,810,69.7,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:15:35.810,95.0,Human voice - Shouting,95.0%,11,3,1,15,35,810,73.8,68.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:16:50.820,0.0,Unsupported,0.0%,11,3,1,16,50,820,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:21:31.830,76.0,Human voice - Shouting,76.0%,11,3,1,21,31,830,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:30:25.850,87.0,Human voice - Shouting,87.0%,11,3,1,30,25,850,69.0,67.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:36:28.860,0.0,Unsupported,0.0%,11,3,1,36,28,860,67.5,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:36:50.860,0.0,Unsupported,0.0%,11,3,1,36,50,860,70.4,67.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:42:39.870,100.0,Human voice - Shouting,100.0%,11,3,1,42,39,870,71.3,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 01:46:23.880,0.0,Unsupported,0.0%,11,3,1,46,23,880,67.3,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:00:03.910,0.0,Unsupported,0.0%,11,3,2,0,3,910,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:00:17.910,78.0,Human voice - Shouting,78.0%,11,3,2,0,17,910,67.3,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:08:09.930,0.0,Unsupported,0.0%,11,3,2,8,9,930,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:11:35.940,0.0,Unsupported,0.0%,11,3,2,11,35,940,66.0,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:24:11.970,0.0,Unsupported,0.0%,11,3,2,24,11,970,67.4,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:29:54.990,0.0,Unsupported,0.0%,11,3,2,29,54,990,76.8,71.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:30:01.980,0.0,Unsupported,0.0%,11,3,2,30,1,980,67.4,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:34:59.990,0.0,Unsupported,0.0%,11,3,2,34,59,990,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:37:52.100,78.0,Human voice - Shouting,78.0%,11,3,2,37,52,100,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:39:43.101,0.0,Unsupported,0.0%,11,3,2,39,43,101,74.7,72.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:42:25.102,0.0,Unsupported,0.0%,11,3,2,42,25,102,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:44:17.102,0.0,Unsupported,0.0%,11,3,2,44,17,102,65.8,64.9
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:44:50.103,0.0,Unsupported,0.0%,11,3,2,44,50,103,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:46:48.102,0.0,Unsupported,0.0%,11,3,2,46,48,102,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 02:48:29.103,96.0,Human voice - Shouting,96.0%,11,3,2,48,29,103,67.5,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 03:13:59.109,82.0,Human voice - Shouting,82.0%,11,3,3,13,59,109,67.5,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 03:28:12.112,0.0,Unsupported,0.0%,11,3,3,28,12,112,72.2,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 03:40:07.115,89.0,Human voice - Shouting,89.0%,11,3,3,40,7,115,70.2,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 03:40:52.116,97.0,Human voice - Shouting,97.0%,11,3,3,40,52,116,70.3,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 03:56:43.119,0.0,Unsupported,0.0%,11,3,3,56,43,119,70.0,66.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:00:54.120,0.0,Unsupported,0.0%,11,3,4,0,54,120,71.8,68.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:03:57.121,0.0,Unsupported,0.0%,11,3,4,3,57,121,68.4,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:46:35.131,0.0,Unsupported,0.0%,11,3,4,46,35,131,70.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:53:19.133,88.0,Human voice - Shouting,88.0%,11,3,4,53,19,133,77.3,71.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:54:18.133,90.0,Human voice - Shouting,90.0%,11,3,4,54,18,133,68.9,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 04:54:29.132,98.0,Human voice - Shouting,98.0%,11,3,4,54,29,132,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 05:50:47.147,99.0,Transport road - Passenger car,99.0%,11,3,5,50,47,147,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 06:09:11.150,91.0,Transport road - Passenger car,91.0%,11,3,6,9,11,150,66.8,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-03 06:20:46.154,100.0,Transport road - Passenger car,100.0%,11,3,6,20,46,154,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 06:32:32.156,97.0,Transport road - Passenger car,97.0%,11,3,6,32,32,156,66.0,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 06:47:27.159,78.0,Transport road - Passenger car,78.0%,11,3,6,47,27,159,65.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 06:51:22.160,0.0,Unsupported,0.0%,11,3,6,51,22,160,69.2,67.9
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:22:21.168,98.0,Transport road - Passenger car,98.0%,11,3,7,22,21,168,64.6,64.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:23:48.168,77.0,Transport road - Passenger car,77.0%,11,3,7,23,48,168,66.1,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:24:45.168,100.0,Transport road - Passenger car,100.0%,11,3,7,24,45,168,65.5,64.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:30:24.169,98.0,Transport road - Passenger car,98.0%,11,3,7,30,24,169,65.7,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:32:32.170,77.0,Human voice - Shouting,77.0%,11,3,7,32,32,170,77.7,74.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:34:12.170,0.0,Unsupported,0.0%,11,3,7,34,12,170,65.3,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:38:45.171,100.0,Transport road - Passenger car,100.0%,11,3,7,38,45,171,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 07:46:25.174,99.0,Transport road - Passenger car,99.0%,11,3,7,46,25,174,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:01:30.177,100.0,Transport road - Passenger car,100.0%,11,3,8,1,30,177,65.0,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:18:51.181,100.0,Transport road - Passenger car,100.0%,11,3,8,18,51,181,64.9,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:22:58.182,96.0,Transport road - Passenger car,96.0%,11,3,8,22,58,182,65.6,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:25:19.183,99.0,Transport road - Passenger car,99.0%,11,3,8,25,19,183,64.7,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:29:24.183,100.0,Transport road - Passenger car,100.0%,11,3,8,29,24,183,66.5,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:29:39.184,0.0,Unsupported,0.0%,11,3,8,29,39,184,67.2,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:32:14.184,0.0,Unsupported,0.0%,11,3,8,32,14,184,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:39:36.186,0.0,Unsupported,0.0%,11,3,8,39,36,186,83.0,76.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 08:44:24.187,100.0,Transport road - Passenger car,100.0%,11,3,8,44,24,187,64.8,64.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:19:29.196,0.0,Unsupported,0.0%,11,3,9,19,29,196,71.5,67.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:19:58.197,80.0,Human voice - Singing,80.0%,11,3,9,19,58,197,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:22:17.196,94.0,Transport road - Passenger car,94.0%,11,3,9,22,17,196,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:30:12.198,92.0,Transport road - Passenger car,92.0%,11,3,9,30,12,198,65.2,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:32:13.198,0.0,Unsupported,0.0%,11,3,9,32,13,198,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:40:42.201,0.0,Unsupported,0.0%,11,3,9,40,42,201,65.6,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:45:07.202,100.0,Transport road - Passenger car,100.0%,11,3,9,45,7,202,66.7,65.9
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:51:15.204,0.0,Unsupported,0.0%,11,3,9,51,15,204,65.8,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:52:05.203,99.0,Transport road - Passenger car,99.0%,11,3,9,52,5,203,64.4,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 09:59:52.205,96.0,Transport road - Passenger car,96.0%,11,3,9,59,52,205,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:13:56.209,79.0,Transport road - Passenger car,79.0%,11,3,10,13,56,209,68.6,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:18:16.210,99.0,Transport road - Passenger car,99.0%,11,3,10,18,16,210,67.3,66.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:22:07.211,99.0,Transport road - Passenger car,99.0%,11,3,10,22,7,211,65.7,64.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:26:38.212,91.0,Transport road - Passenger car,91.0%,11,3,10,26,38,212,65.8,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:32:16.214,0.0,Unsupported,0.0%,11,3,10,32,16,214,64.8,64.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:33:19.213,87.0,Transport road - Passenger car,87.0%,11,3,10,33,19,213,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:35:24.214,100.0,Transport road - Passenger car,100.0%,11,3,10,35,24,214,65.7,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 10:47:32.217,99.0,Transport road - Passenger car,99.0%,11,3,10,47,32,217,65.4,64.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:05:47.222,97.0,Transport road - Passenger car,97.0%,11,3,11,5,47,222,66.8,65.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:10:31.223,77.0,Transport road - Passenger car,77.0%,11,3,11,10,31,223,65.4,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:26:04.226,99.0,Transport road - Passenger car,99.0%,11,3,11,26,4,226,66.7,65.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:38:21.230,87.0,Transport road - Passenger car,87.0%,11,3,11,38,21,230,68.7,65.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:38:32.230,80.0,Transport road - Passenger car,80.0%,11,3,11,38,32,230,66.9,66.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:38:44.230,0.0,Unsupported,0.0%,11,3,11,38,44,230,70.3,68.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:43:08.232,100.0,Transport road - Passenger car,100.0%,11,3,11,43,8,232,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 11:43:22.231,90.0,Transport road - Passenger car,90.0%,11,3,11,43,22,231,65.9,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 12:14:30.240,97.0,Transport road - Passenger car,97.0%,11,3,12,14,30,240,67.2,65.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 13:14:47.255,99.0,Transport road - Passenger car,99.0%,11,3,13,14,47,255,66.7,65.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 13:52:00.265,100.0,Transport road - Passenger car,100.0%,11,3,13,52,0,265,68.7,66.3
MP 01: Naamsestraat 35  Maxim,2022-11-03 13:53:04.266,94.0,Transport road - Passenger car,94.0%,11,3,13,53,4,266,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:06:55.269,100.0,Transport road - Passenger car,100.0%,11,3,14,6,55,269,67.7,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:13:59.272,100.0,Transport road - Passenger car,100.0%,11,3,14,13,59,272,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:21:26.273,100.0,Transport road - Passenger car,100.0%,11,3,14,21,26,273,65.3,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:21:45.273,92.0,Transport road - Passenger car,92.0%,11,3,14,21,45,273,66.0,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:23:48.273,0.0,Unsupported,0.0%,11,3,14,23,48,273,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:30:53.275,0.0,Unsupported,0.0%,11,3,14,30,53,275,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:34:40.276,86.0,Transport road - Passenger car,86.0%,11,3,14,34,40,276,64.8,64.2
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:48:16.280,94.0,Transport road - Passenger car,94.0%,11,3,14,48,16,280,65.5,64.7
MP 01: Naamsestraat 35  Maxim,2022-11-03 14:57:34.282,99.0,Transport road - Passenger car,99.0%,11,3,14,57,34,282,66.7,65.0
MP 01: Naamsestraat 35  Maxim,2022-11-03 15:08:08.285,92.0,Transport road - Siren,92.0%,11,3,15,8,8,285,69.0,66.6
MP 01: Naamsestraat 35  Maxim,2022-11-03 15:21:30.288,85.0,Transport road - Siren,85.0%,11,3,15,21,30,288,78.0,74.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 15:42:30.294,100.0,Transport road - Passenger car,100.0%,11,3,15,42,30,294,66.7,65.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 15:44:34.294,92.0,Transport road - Passenger car,92.0%,11,3,15,44,34,294,66.0,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 15:59:42.298,100.0,Transport road - Passenger car,100.0%,11,3,15,59,42,298,66.4,64.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 16:06:18.300,88.0,Transport road - Passenger car,88.0%,11,3,16,6,18,300,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 16:06:56.300,100.0,Transport road - Passenger car,100.0%,11,3,16,6,56,300,69.0,67.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 16:38:36.307,96.0,Transport road - Passenger car,96.0%,11,3,16,38,36,307,66.7,65.5
MP 01: Naamsestraat 35  Maxim,2022-11-03 17:06:36.314,96.0,Transport road - Passenger car,96.0%,11,3,17,6,36,314,67.0,65.1
MP 01: Naamsestraat 35  Maxim,2022-11-03 17:35:03.320,100.0,Transport road - Passenger car,100.0%,11,3,17,35,3,320,68.5,66.8
MP 01: Naamsestraat 35  Maxim,2022-11-03 17:45:57.324,89.0,Transport road - Passenger car,89.0%,11,3,17,45,57,324,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 18:08:11.328,100.0,Transport road - Passenger car,100.0%,11,3,18,8,11,328,66.9,64.4
MP 01: Naamsestraat 35  Maxim,2022-11-03 18:10:31.329,98.0,Transport road - Passenger car,98.0%,11,3,18,10,31,329,,
MP 01: Naamsestraat 35  Maxim,2022-11-03 18:20:52.331,100.0,Transport road - Passenger car,100.0%,11,3,18,20,52,331,,
