,0
0,52.80060363500072
1,52.77703515256778
2,52.79414010077007
3,52.82213318859291
4,52.904086839292944
5,52.90151275292673
6,52.90601852087799
7,52.932627267777136
8,52.96222293281725
9,53.04626116559338
10,53.0064465694794
11,53.015645175557154
12,53.014593525773584
13,53.01631707336398
14,53.01406875646663
15,53.032934661109685
16,53.04753796613332
17,53.094124835573055
18,53.12927312913792
19,53.157221702335384
20,53.17127735856205
21,53.18783039141722
22,53.20059544489531
23,53.23226538604577
24,53.2586726282226
25,53.25924928297528
26,53.27391585281986
27,53.290561523616134
28,53.306845658814076
29,53.30656102360457
30,53.296907676813774
31,53.29137744064852
32,53.29738262214321
33,53.310274467921545
34,53.329166070907846
35,53.331647766215106
36,53.322781055406466
37,53.31101375522105
38,53.30021604897992
39,53.31721975971157
40,53.33601097343838
41,53.31503643411048
42,53.27860202606718
43,53.25399173407392
44,53.24441567465808
45,53.23707976677288
46,53.22436668772455
47,53.262205893778464
48,53.25583678398583
49,53.24773483293106
50,53.26398663772147
51,53.25285143013835
52,53.27654864879231
53,53.25375893917707
54,53.21283682787337
55,53.1588661746864
56,53.14223349653449
57,53.14992978100657
58,53.153111904862016
59,53.07326857924695
60,53.09041956853649
61,53.117404297524985
62,53.0460186632489
63,53.013796419654824
64,52.99463949113334
65,53.03332028873338
66,52.96254976696502
67,52.9345659898986
68,52.91589956605896
69,52.88530205039708
70,52.88294163750619
71,52.899507650687205
72,52.865207551163365
73,52.878692896393936
74,52.869836286165416
75,52.8688128266517
76,52.88873135327312
77,52.88699791717121
78,52.87824842754103
79,52.86374470145068
80,52.84687336844436
81,52.83384923269495
82,52.78253036028279
83,52.783303627520326
84,52.736433545225395
85,52.703431330889224
86,52.69556842614186
87,52.71156887497932
88,52.72104659080586
89,52.72523184987474
90,52.7084177205974
91,52.712575478869844
92,52.71244933964321
93,52.71425265255757
94,52.699732093327
95,52.70242178105284
96,52.68945196538573
97,52.656901535985156
98,52.6580526420009
99,52.69185271856313
