Hour,"['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_1","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_2","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_3","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_4","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_5","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_6","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_7",Holiday,is_kul_holiday,LC_TEMP_QCL3,LC_RAININ,LC_DAILYRAIN,LC_WINDSPEED
13,False,False,False,True,False,False,False,0,True,7.574279079866437,0.0004608843537414,0.0034455782312925,0.1208503401360544
13,False,False,True,False,False,False,False,0,False,15.878555864197532,0.0,0.0001759259259259,0.5270524691358025
9,False,False,False,True,False,False,False,0,False,19.0927711384684,0.0,5.5555555555555565e-05,0.0108333333333333
18,False,False,False,False,False,False,True,0,True,10.160024959926238,0.0,0.0001122448979591,0.7036224489795919
16,False,False,False,False,True,False,False,0,False,10.24073838117284,0.000645061728395,0.000895061728395,0.0449537037037037
21,False,False,False,False,False,True,False,0,False,2.974820223765432,1.234567901234568e-05,0.0122685185185185,0.074645061728395
8,False,False,False,False,False,False,True,0,True,2.293337287212087,0.0,0.0001020408163265,0.4948979591836734
9,False,True,False,False,False,False,False,0,False,18.764568428443717,0.0,5.5555555555555565e-05,0.1918981481481481
7,False,False,True,False,False,False,False,0,False,15.07655940319036,0.0,1.851851851851852e-05,0.0439814814814814
7,False,False,False,True,False,False,False,0,False,7.236080704733824,0.0,3.061224489795919e-05,0.4150510204081633
17,False,False,True,False,False,False,False,0,False,15.955624398148148,0.0,0.0001574074074074,0.0637808641975308
1,False,False,False,False,True,False,False,0,False,3.273053992073944,0.0,0.0012653061224489,0.5565136054421769
3,False,False,False,True,False,False,False,0,False,9.978311930348946,9.25925925925926e-06,1.851851851851852e-05,0.0489814814814814
0,False,False,False,False,False,True,False,0,False,-0.5580558983024692,1.851851851851852e-05,0.0014444444444444,0.0662037037037037
18,False,False,False,False,True,False,False,0,False,5.338239870284703,0.0,2.0408163265306123e-05,0.0761394557823129
14,False,False,False,False,False,False,True,0,False,18.99123925925926,0.0,0.0002129629629629,0.4062191358024691
0,False,False,False,False,False,True,False,0,False,19.280215426700583,9.25925925925926e-06,0.0008117283950617,0.0669598765432098
1,False,False,False,False,False,True,False,0,False,11.699976575060765,1.234567901234568e-05,3.08641975308642e-06,0.2322222222222222
7,False,False,False,False,False,False,True,1,True,4.097978359059427,9.25925925925926e-06,1.851851851851852e-05,0.0698919753086419
1,False,False,True,False,False,False,False,0,True,10.328020004873345,9.25925925925926e-06,0.0001203703703703,0.687716049382716
3,True,False,False,False,False,False,False,0,False,5.453030762962398,0.0006360544217687,0.0002244897959183,1.0465986394557822
19,False,False,True,False,False,False,False,0,False,25.173620957506724,0.0002407407407407,0.0001666666666666,0.2968672839506173
15,False,False,False,False,True,False,False,0,False,9.860348563752812,5.952380952380953e-05,0.002110544217687,1.9904761904761907
12,False,False,False,False,False,True,False,0,False,21.23672296555397,0.0,0.0,0.3077314814814815
15,False,False,False,False,True,False,False,0,False,31.86522322584997,0.0,5.5555555555555565e-05,0.5350308641975309
11,True,False,False,False,False,False,False,0,False,5.895074204092762,0.0001938775510204,0.0002738095238095,1.7621428571428572
16,False,False,True,False,False,False,False,0,False,15.789876342610471,0.0002391975308641,0.0225987654320987,0.2105709876543209
12,False,False,False,False,False,False,True,0,False,25.652301673267157,0.0,0.0,0.5993981481481482
22,False,False,False,True,False,False,False,0,False,21.143322758674007,0.0,5.5555555555555565e-05,0.0235185185185185
1,False,False,True,False,False,False,False,0,False,13.203364446109752,0.0,4.629629629629629e-05,0.0130709876543209
23,False,False,False,True,False,False,False,0,False,11.729248383194378,9.25925925925926e-06,1.851851851851852e-05,0.0767746913580246
20,False,False,True,False,False,False,False,0,False,22.919535787614407,0.0,0.0,0.1193981481481481
10,False,True,False,False,False,False,False,0,False,12.393704308641976,0.0,0.0002037037037037,0.6946759259259259
17,False,False,False,True,False,False,False,0,False,13.680724675925926,0.0,0.0017037037037037,0.1233796296296296
14,False,False,False,False,False,True,False,0,False,18.391370956790123,0.0,0.0002222222222222,0.3983950617283951
7,False,True,False,False,False,False,False,0,False,15.777438617731724,0.0001064814814814,0.0053317901234567,0.0155709876543209
3,False,False,True,False,False,False,False,0,True,10.167147219352715,9.25925925925926e-06,0.0001203703703703,0.7658487654320988
15,False,False,False,False,True,False,False,0,False,0.4003313202662037,2.623456790123457e-05,0.0014351851851851,0.0129475308641975
15,True,False,False,False,False,False,False,1,False,18.433091327160493,0.0,0.0002962962962962,0.3201543209876543
15,False,False,False,False,False,True,False,0,False,0.033152855520895,1.851851851851852e-05,0.0014259259259259,0.1572839506172839
12,False,False,True,False,False,False,False,0,True,3.856954763846317,1.870748299319728e-05,5.10204081632653e-05,0.834421768707483
4,False,False,False,False,False,False,True,0,False,12.402575905721775,0.0,5.5555555555555565e-05,0.0186574074074074
2,False,True,False,False,False,False,False,0,False,6.077334885802469,9.25925925925926e-06,0.0015092592592592,0.0075308641975308
9,False,False,False,True,False,False,False,0,False,9.586094637002171,9.25925925925926e-06,1.851851851851852e-05,0.2002314814814814
21,False,False,False,False,False,True,False,0,False,16.169429747284173,0.0001141975308641,0.0046635802469135,0.0715586419753086
17,False,False,False,True,False,False,False,0,False,21.26752466361272,0.0,5.5555555555555565e-05,0.3157253086419753
10,False,True,False,False,False,False,False,0,False,21.99622946655949,0.0002407407407407,0.0001666666666666,0.1496296296296296
7,False,False,True,False,False,False,False,0,True,8.780772718734864,0.0,9.183673469387756e-05,0.3949829931972789
12,False,False,False,False,True,False,False,0,False,24.12435630200629,0.0,0.0,0.2967283950617284
21,False,True,False,False,False,False,False,1,False,9.24676711000367,0.0003086419753086,0.0195478395061728,0.0913888888888888
1,True,False,False,False,False,False,False,0,False,0.8086908327908179,0.0,3.401360544217687e-05,0.0803231292517006
7,False,False,False,False,False,False,True,0,False,7.0625534753086425,0.0001589506172839,0.0014938271604938,0.2900154320987654
11,False,False,True,False,False,False,False,0,False,13.79980394398898,9.25925925925926e-06,3.703703703703704e-05,0.2110956790123456
11,False,False,True,False,False,False,False,0,False,11.921239358372349,0.0,0.002824074074074,0.4232716049382715
23,False,False,False,False,False,False,True,0,False,19.29278906407327,0.0002407407407407,0.0001666666666666,0.0107716049382716
15,False,False,False,False,False,True,False,0,False,6.075251765952888,0.0,4.0816326530612245e-05,0.3678401360544217
19,False,False,False,False,True,False,False,0,True,12.16974574691358,8.179012345679012e-05,0.0073271604938271,1.0949074074074074
4,True,False,False,False,False,False,False,0,False,4.73306008586266,1.020408163265306e-05,3.91156462585034e-05,0.2014625850340136
16,False,True,False,False,False,False,False,0,False,14.622537078680097,0.0,3.061224489795919e-05,0.3006802721088435
1,False,False,False,False,True,False,False,0,False,20.75120457381447,0.0,0.0,0.3346296296296296
10,False,False,False,False,False,False,True,1,False,2.858595454799544,0.0006734693877551,0.0019353741496598,0.0933503401360544
4,True,False,False,False,False,False,False,0,False,15.779111625253869,0.0,1.851851851851852e-05,0.0140277777777777
6,False,False,True,False,False,False,False,0,False,1.2166328152999215,5.102040816326531e-06,0.0,0.1120578231292517
16,False,False,False,False,False,False,True,1,False,15.740887936252763,2.623456790123457e-05,0.0027592592592592,0.8630864197530864
22,False,False,False,False,False,True,False,0,False,12.71152750464416,9.722222222222222e-05,0.0114521604938271,0.1937345679012345
6,True,False,False,False,False,False,False,0,False,7.790430844135803,0.0010864197530864,0.0048024691358024,0.2472685185185185
23,False,True,False,False,False,False,False,0,False,22.37435545309383,0.0,0.0,0.0042438271604938
3,False,False,True,False,False,False,False,0,False,16.230796744063092,0.0,0.0001203703703703,0.0959413580246913
14,False,False,False,False,False,True,False,0,False,23.58259899441001,0.0002407407407407,0.0001666666666666,0.3896759259259259
13,True,False,False,False,False,False,False,0,False,15.970331427779271,0.0,3.061224489795919e-05,0.3174149659863945
7,True,False,False,False,False,False,False,0,False,5.767076685185185,1.3888888888888891e-05,0.0025277777777777,0.1605401234567901
1,False,True,False,False,False,False,False,1,False,17.464898672839507,0.0,6.32716049382716e-05,0.7655246913580247
8,False,False,False,True,False,False,False,0,False,17.64859893155173,0.0002407407407407,0.0002129629629629,0.0998148148148148
22,False,False,True,False,False,False,False,0,True,8.11976638514799,0.0,9.183673469387756e-05,0.0216666666666666
15,False,True,False,False,False,False,False,1,False,12.799609592592594,0.0,0.000287037037037,0.4512654320987654
9,False,True,False,False,False,False,False,0,False,14.524647561728395,3.08641975308642e-06,0.0001851851851851,0.009753086419753
18,False,True,False,False,False,False,False,0,False,13.484895077372908,0.0,3.061224489795919e-05,0.2051190476190476
4,False,False,False,True,False,False,False,0,False,6.474825837702248,3.4013605442176872e-06,3.061224489795919e-05,0.071938775510204
12,False,False,False,False,True,False,False,1,False,16.33869276327623,0.0,9.25925925925926e-06,0.1772993827160494
7,False,False,False,True,False,False,False,0,False,13.878396472803438,0.0,0.0,0.0090895061728395
13,False,False,False,False,False,False,True,0,False,5.738868575885639,0.0,3.061224489795919e-05,0.3905442176870748
0,False,False,False,False,False,True,False,0,False,8.612933330246914,0.0005231481481481,0.041375,0.0241203703703703
22,False,False,False,True,False,False,False,0,False,15.399605070371472,0.00025,0.0008981481481481,0.1995216049382716
1,False,False,False,False,True,False,False,0,False,15.019985392526106,0.0,0.0,0.0372222222222222
0,False,False,False,False,True,False,False,0,True,3.6622802544230537,0.0,0.0005102040816326,0.6212925170068027
13,False,False,False,False,True,False,False,0,True,8.073596507080463,9.25925925925926e-06,0.0002037037037037,0.0729475308641975
20,False,True,False,False,False,False,False,0,False,19.23268955016305,0.0002314814814814,0.0001388888888888,0.2119753086419753
22,True,False,False,False,False,False,False,0,False,9.997318332068158,0.0,0.0001574074074074,0.0176388888888888
10,False,True,False,False,False,False,False,0,False,10.569213329331586,1.020408163265306e-05,5.10204081632653e-05,0.0668707482993197
1,False,False,False,False,False,True,False,0,True,3.3275319856344003,9.25925925925926e-06,2.7777777777777782e-05,0.3482561728395061
16,False,False,False,False,False,False,True,0,True,9.90225331994274,0.0,0.0001122448979591,1.145017006802721
9,False,False,True,False,False,False,False,0,False,-2.491824706790124,1.851851851851852e-05,0.0014259259259259,0.0029166666666666
10,True,False,False,False,False,False,False,0,False,11.707230392344876,3.08641975308642e-06,3.703703703703704e-05,0.102824074074074
17,False,False,False,False,False,False,True,0,False,27.895643291553483,0.0,0.0,0.4278703703703703
13,False,False,False,False,False,False,True,0,False,18.069049367283952,0.0,0.0001574074074074,0.228858024691358
21,True,False,False,False,False,False,False,1,True,13.275495284924467,9.25925925925926e-06,1.851851851851852e-05,0.0432561728395061
2,False,False,False,False,True,False,False,0,False,14.214272463733815,0.0002407407407407,0.0001666666666666,0.0714351851851851
11,False,True,False,False,False,False,False,0,False,17.9798380895036,0.0,0.0,0.2566512345679012
8,False,False,False,False,False,False,True,0,False,12.67928185185185,4.6296296296296296e-06,0.0001574074074074,0.2274382716049382
4,False,False,False,False,True,False,False,0,False,-1.860086225308642,1.851851851851852e-05,0.0014259259259259,0.0116512345679012
9,False,False,False,False,False,False,True,0,True,4.391730628021954,5.10204081632653e-05,0.0050850340136054,0.7445238095238095
16,False,False,False,False,False,False,True,0,False,1.707245225617284,2.7777777777777782e-05,0.0015046296296296,0.0536728395061728
6,False,False,True,False,False,False,False,0,True,11.010433903048945,9.25925925925926e-06,1.851851851851852e-05,0.0685648148148148
15,False,False,True,False,False,False,False,0,False,20.10689305770992,0.0,0.0001666666666666,1.1258333333333332
18,False,False,False,True,False,False,False,0,True,12.17447771842694,9.25925925925926e-06,0.0045,1.966635802469136
0,False,False,True,False,False,False,False,0,False,16.476125923049135,9.25925925925926e-06,0.0,0.005216049382716
14,False,True,False,False,False,False,False,0,True,8.100879800925926,2.1604938271604937e-05,0.002037037037037,0.6498148148148148
21,False,False,False,False,False,False,True,0,False,12.270193841388918,0.0,1.851851851851852e-05,0.0209259259259259
12,False,False,False,True,False,False,False,1,True,3.821928833987809,5.102040816326531e-06,0.0004115646258503,0.1411734693877551
16,False,False,False,False,False,False,True,0,False,22.26000910679049,0.00025,0.0002222222222222,0.5732253086419753
22,False,False,False,False,True,False,False,0,True,3.977347088320591,1.870748299319728e-05,0.0028418367346938,0.4405952380952381
10,False,False,True,False,False,False,False,0,False,19.979273016228795,3.08641975308642e-05,8.333333333333333e-05,0.3754783950617284
0,False,False,True,False,False,False,False,0,False,5.08230475154321,0.000128086419753,0.0015324074074074,0.0547993827160493
23,False,False,False,False,False,False,True,1,False,10.91738257090191,3.8580246913580246e-05,0.0092391975308641,0.0553858024691358
0,False,False,False,False,False,False,True,0,True,4.419490570889387,9.25925925925926e-06,5.709876543209876e-05,0.0583179012345679
21,False,False,False,False,True,False,False,0,False,21.153215803456234,4.6296296296296296e-06,1.54320987654321e-06,0.0457561728395061
16,False,False,True,False,False,False,False,0,False,26.49089461673422,0.0,0.0,0.1720987654320987
15,True,False,False,False,False,False,False,0,False,25.16841078910073,0.0,0.0,0.2117592592592592
8,False,False,False,False,False,True,False,0,False,12.573690314509214,0.0,5.5555555555555565e-05,0.0360648148148148
21,False,False,False,True,False,False,False,0,False,9.524645773148148,9.25925925925926e-06,0.0084259259259259,0.2366820987654321
18,False,False,False,False,True,False,False,0,False,16.102593317993396,9.25925925925926e-06,1.851851851851852e-05,0.5571450617283951
9,False,True,False,False,False,False,False,1,False,15.674287135001231,0.0,1.851851851851852e-05,0.1385802469135802
14,False,False,False,False,False,False,True,0,False,29.166084447228812,0.0002314814814814,0.0001203703703703,0.371574074074074
12,False,False,False,False,False,False,True,1,True,14.752514878823332,9.25925925925926e-06,1.851851851851852e-05,0.3775617283950617
14,False,False,False,False,False,False,True,0,False,-1.2085770473765431,1.851851851851852e-05,0.0014259259259259,0.0274074074074074
11,False,False,False,False,False,True,False,0,False,22.276717650674573,0.00025,0.0002222222222222,0.3712345679012345
1,False,False,True,False,False,False,False,0,False,15.707658355632448,9.25925925925926e-06,0.0,0.0059104938271604
16,False,False,False,False,True,False,False,0,False,5.9724156012492005,2.551020408163265e-05,5.10204081632653e-05,0.4839795918367346
1,False,False,False,False,False,True,False,0,False,14.345523209876545,0.0,0.0002407407407407,0.0473148148148148
22,True,False,False,False,False,False,False,0,True,8.815580357468297,0.0007431972789115,0.0158146258503401,0.5943367346938776
4,False,False,False,False,False,True,False,0,False,16.57961903416947,4.6296296296296296e-06,6.481481481481482e-05,0.0923456790123456
21,False,False,True,False,False,False,False,0,False,-4.674296060185185,1.851851851851852e-05,0.0014444444444444,0.0015277777777777
11,True,False,False,False,False,False,False,0,False,13.231117218274468,0.0,0.0001574074074074,0.0661728395061728
10,False,False,False,False,False,False,True,0,True,3.3657420564247857,0.0,0.0001020408163265,0.3899149659863946
17,False,False,False,False,False,False,True,1,False,19.482596867283952,0.0,0.0,0.3575462962962963
13,True,False,False,False,False,False,False,0,False,14.54884059929525,0.0,1.851851851851852e-05,0.1056018518518518
14,False,True,False,False,False,False,False,0,False,9.054415249107894,0.0,3.061224489795919e-05,0.1164455782312925
14,False,False,False,False,False,False,True,0,False,24.982130513503478,0.0002407407407407,0.0001666666666666,0.2250925925925926
11,False,False,False,False,True,False,False,0,False,19.11596932021292,0.0002407407407407,0.0001666666666666,0.2152469135802469
12,False,False,False,True,False,False,False,0,False,17.816586064043094,9.25925925925926e-06,9.25925925925926e-06,0.4195061728395061
9,False,False,False,False,False,True,False,0,False,-1.955608105042752,3.4013605442176872e-06,3.061224489795919e-05,0.061156462585034
15,False,False,False,False,False,False,True,0,True,13.497467200217097,0.0,0.000234693877551,1.096326530612245
23,False,False,True,False,False,False,False,0,False,14.498631080246913,0.0,0.0002222222222222,0.0397222222222222
4,False,False,False,True,False,False,False,0,False,-6.451869146604938,1.851851851851852e-05,0.0014259259259259,0.0167129629629629
0,False,False,False,False,False,True,False,0,False,5.631647955246914,0.0,0.0002129629629629,0.0273611111111111
19,True,False,False,False,False,False,False,0,False,23.2828126495865,0.0002314814814814,0.0001203703703703,0.7858950617283951
9,False,False,False,False,False,False,True,0,False,4.164106867319234,0.0,3.061224489795919e-05,0.1360204081632653
19,False,False,False,True,False,False,False,0,True,11.888093057862164,9.25925925925926e-06,0.0045,1.8771913580246915
1,False,True,False,False,False,False,False,0,False,16.84658998685874,0.0,0.0,0.0043981481481481
7,False,False,False,False,False,False,True,0,False,12.719075695167586,0.0002407407407407,0.0001666666666666,0.0137191358024691
21,False,False,True,False,False,False,False,0,False,7.617100467592592,2.7777777777777782e-05,0.0087608024691358,0.3141975308641975
5,True,False,False,False,False,False,False,0,False,8.689305452670498,0.0,3.061224489795919e-05,0.3835544217687074
9,False,False,True,False,False,False,False,0,False,9.139915413580248,1.851851851851852e-05,0.0001759259259259,0.1786265432098765
5,True,False,False,False,False,False,False,0,False,6.169233118410564,9.25925925925926e-06,1.851851851851852e-05,0.0463888888888888
2,False,True,False,False,False,False,False,0,False,-4.703384430555555,1.851851851851852e-05,0.0014259259259259,0.0080246913580246
3,False,False,False,False,False,False,True,0,False,5.523773191358025,0.0,0.0002129629629629,0.0241512345679012
22,False,False,False,False,False,True,False,0,False,4.208638346543825,0.0,5.10204081632653e-05,0.0837414965986394
12,True,False,False,False,False,False,False,0,False,22.183727304874505,0.0,0.0,0.2517901234567901
4,False,True,False,False,False,False,False,0,True,3.624206886217348,0.0,3.061224489795919e-05,0.3131292517006803
6,False,False,False,False,False,False,True,1,False,9.99770449474142,0.0006311728395061,0.0026141975308641,0.1015586419753086
8,False,False,True,False,False,False,False,0,False,8.438995688271605,3.240740740740741e-05,0.0009259259259259,0.1170833333333333
13,False,True,False,False,False,False,False,0,False,15.537516222495864,0.0022808641975308,0.0012469135802469,0.0410648148148148
5,False,True,False,False,False,False,False,0,False,8.359832459113276,0.0,0.0,0.015108024691358
2,False,False,False,True,False,False,False,1,True,4.250691063312194,8.503401360544217e-06,0.0,0.3710204081632653
9,True,False,False,False,False,False,False,0,False,6.7660089260518905,0.0,0.0028673469387755,1.6797619047619048
13,False,False,False,False,True,False,False,0,False,15.160855527526849,0.0,3.061224489795919e-05,0.3932993197278911
9,False,False,False,False,True,False,False,0,False,0.3628680106530864,1.851851851851852e-05,0.0014259259259259,0.0448611111111111
4,False,False,False,False,False,True,False,0,False,12.199329283950616,0.000716049382716,0.0008132716049382,0.2457098765432099
8,False,False,False,False,False,False,True,0,True,7.378023841698776,0.0007074829931972,0.0022789115646258,1.4145408163265305
23,False,False,False,False,False,True,False,0,False,16.34407729638014,0.0,5.5555555555555565e-05,0.0527314814814814
9,False,False,False,True,False,False,False,0,False,12.279862515432098,0.0,0.0001851851851851,0.1090586419753086
4,False,False,False,False,False,False,True,0,False,17.153317809655974,0.0,0.0,0.1454012345679012
7,True,False,False,False,False,False,False,1,False,15.010233445336985,0.0002407407407407,0.0001666666666666,0.0142592592592592
11,False,False,True,False,False,False,False,0,False,21.86071944170865,3.240740740740741e-05,8.487654320987654e-05,0.496929012345679
16,True,False,False,False,False,False,False,1,False,18.696923910176817,0.0,0.0001296296296296,0.86875
2,False,False,False,True,False,False,False,0,False,17.272402440240498,0.0,0.0,0.0457716049382716
22,False,False,True,False,False,False,False,1,False,9.247654466049385,4.629629629629629e-05,0.0058564814814814,0.1360185185185185
8,True,False,False,False,False,False,False,0,True,9.96807218838272,4.0816326530612245e-05,3.061224489795919e-05,0.7091156462585033
10,False,False,False,True,False,False,False,0,False,12.639663703703704,2.7777777777777782e-05,0.0001574074074074,0.0697067901234567
23,False,True,False,False,False,False,False,0,False,6.461667194860888,0.0,3.061224489795919e-05,0.0680102040816326
8,False,True,False,False,False,False,False,0,False,15.450868141895988,0.0002577160493827,0.0002283950617283,0.0758179012345679
16,True,False,False,False,False,False,False,0,True,17.0218925703637,9.25925925925926e-06,3.703703703703704e-05,0.6506018518518518
20,False,False,False,False,True,False,False,0,False,20.67858189257256,0.0,0.0,0.1763734567901234
7,False,False,False,False,False,False,True,0,False,8.250848597567435,0.0,0.0,0.034429012345679
19,True,False,False,False,False,False,False,0,False,23.08767567067001,9.25925925925926e-06,0.0,0.1829166666666666
18,True,False,False,False,False,False,False,0,False,6.738928393518518,0.0,0.0002222222222222,0.1878703703703703
4,False,True,False,False,False,False,False,0,False,8.911033122287606,0.000466049382716,0.0008688271604938,0.1838425925925925
4,False,False,False,False,False,True,False,0,False,-1.3213126966049382,2.1604938271604937e-05,0.0014259259259259,0.0954320987654321
10,True,False,False,False,False,False,False,0,False,17.721386939369882,1.54320987654321e-05,2.1604938271604937e-05,0.03
4,False,False,False,False,True,False,False,0,False,13.714646280864198,2.006172839506173e-05,0.0002129629629629,0.0296296296296296
4,False,False,False,False,False,True,False,0,False,4.397483851851852,1.3888888888888891e-05,0.0002129629629629,0.0249845679012345
12,False,False,True,False,False,False,False,0,False,11.355551679439,5.10204081632653e-05,0.0040646258503401,0.9874489795918368
3,False,False,True,False,False,False,False,0,False,4.295588796296297,0.0,0.0001574074074074,0.0197376543209876
14,False,False,False,False,False,True,False,0,False,14.898064401234569,0.0,0.0002222222222222,0.1016975308641975
16,True,False,False,False,False,False,False,0,True,8.278896938310595,0.0,0.0037551020408163,0.861938775510204
2,False,False,True,False,False,False,False,0,False,18.02269769343527,0.0,5.5555555555555565e-05,0.0317746913580246
17,False,False,False,True,False,False,False,0,False,25.112997858811784,0.0,0.0,0.1521141975308642
22,False,False,True,False,False,False,False,0,False,17.134779331170662,2.623456790123457e-05,0.0002222222222222,0.7138888888888889
7,True,False,False,False,False,False,False,0,False,15.49459786004101,0.0,1.851851851851852e-05,0.0262808641975308
6,True,False,False,False,False,False,False,0,False,16.291401805555555,9.25925925925926e-06,0.0001759259259259,0.1713271604938271
15,False,False,True,False,False,False,False,0,False,16.57043325169654,9.25925925925926e-06,1.851851851851852e-05,0.5822067901234568
8,False,False,True,False,False,False,False,0,False,15.490426293997464,4.6296296296296296e-06,1.851851851851852e-05,0.2224691358024691
16,False,True,False,False,False,False,False,0,False,17.31904598765432,7.407407407407407e-05,0.000324074074074,0.2971141975308642
11,False,False,False,False,True,False,False,0,False,18.791468580246917,0.0,0.0,0.2179938271604938
20,False,False,False,False,False,False,True,0,False,9.124400296296296,1.54320987654321e-06,0.0062685185185185,0.8718981481481481
11,True,False,False,False,False,False,False,0,False,-2.985523186990741,1.851851851851852e-05,0.0014259259259259,0.085324074074074
13,True,False,False,False,False,False,False,0,False,15.406832437156222,0.0,3.061224489795919e-05,0.2529251700680272
20,False,False,False,False,False,True,False,0,True,6.142520430482668,0.0012568027210884,0.0056547619047619,0.9427380952380952
1,False,False,False,True,False,False,False,0,False,8.6012123904321,9.25925925925926e-06,0.0027777777777777,0.4937654320987654
19,False,True,False,False,False,False,False,0,False,4.7688205770477285,0.0,0.0001020408163265,0.044812925170068
17,True,False,False,False,False,False,False,0,False,8.319587154320986,1.3888888888888891e-05,0.0025586419753086,0.3101543209876543
22,False,False,False,False,True,False,False,0,False,15.757483283899996,0.0,0.0016018518518518,0.3656327160493827
12,False,True,False,False,False,False,False,0,False,25.06402020747743,0.0,0.0053425925925925,0.4647993827160493
8,True,False,False,False,False,False,False,0,False,5.249920195785133,0.0,0.0002448979591836,1.5313605442176872
23,True,False,False,False,False,False,False,0,False,3.982021091049383,8.024691358024692e-05,0.0095771604938271,0.0021296296296296
16,False,True,False,False,False,False,False,0,False,18.053898284350478,9.25925925925926e-06,1.851851851851852e-05,0.3557098765432099
9,False,False,True,False,False,False,False,0,False,22.944034690693464,0.0002407407407407,0.0001666666666666,0.1044135802469135
11,False,False,False,False,True,False,False,0,False,5.500672918985783,5.102040816326531e-06,4.0816326530612245e-05,1.036326530612245
20,False,True,False,False,False,False,False,0,True,9.74436190332038,0.0,0.0012244897959183,0.6306972789115647
16,False,False,False,False,False,False,True,0,False,15.430943137553376,0.0,0.0067499999999999,0.1691049382716049
20,True,False,False,False,False,False,False,0,False,21.548791196015493,9.25925925925926e-06,9.25925925925926e-06,0.2596604938271605
