laeq
44.48705555555556
55.02527777777778
55.87769444444445
40.78505555555556
49.77133333333333
54.624694444444444
54.50983333333333
40.94302777777778
38.585888888888896
54.27261111111111
52.13372222222222
55.160833333333336
54.79091666666666
48.12361767157544
40.95158333333334
54.98158333333333
54.229166666666664
38.83016666666667
52.19013888888889
53.00738888888889
56.60966666666666
56.35011111111111
51.02755555555556
52.24527777777778
54.41697222222222
43.75416666666667
39.65275
48.708555555555556
54.39908333333334
51.79697222222222
62.90430555555555
57.15358333333333
51.03017504862462
57.943361111111116
54.622561822728535
55.42019444444445
47.336527777777775
57.172999999999995
56.031444444444446
52.21747222222222
55.42736111111111
48.863277777777775
55.315805555555556
55.6705
53.56977777777778
38.63422222222223
51.580555555555556
50.736555555555555
56.60505555555556
41.089049471928845
55.49516666666667
57.82563888888888
56.04872222222222
54.366055555555555
54.534
36.626555555555555
40.05027777777778
57.198138888888884
54.79125
55.23377777777778
52.4
55.47361111111111
51.51994444444444
55.00794444444445
56.110527777777776
40.40686111111111
60.746861111111116
54.399027777777775
43.82113888888889
55.033611111111114
55.05694444444445
50.22430555555555
56.62144444444445
52.68186111111111
43.66266666666667
52.97225
47.489
53.76866666666667
55.50336111111111
42.71669444444444
55.13244444444444
37.96772222222222
55.72511111111111
43.258361111111114
51.32983333333333
52.07933333333334
59.566805555555554
53.79752777777778
36.60236111111111
53.78502777777778
52.72911111111111
44.66602777777778
44.39863888888889
56.496472222222216
53.38272222222222
38.42502777777778
52.67336111111111
46.882111111111115
53.29966666666667
39.72113888888889
54.13630555555556
51.987972222222226
47.57613888888889
56.311055555555555
53.239222222222224
38.197361111111114
41.296055555555554
48.661833333333334
53.18077777777778
42.502916666666664
44.61508333333333
55.17991666666667
56.45180555555555
55.93680555555556
38.93388888888889
60.31216666666666
52.81436111111111
51.064527777777776
52.80686111111111
55.60433333333334
53.705527777777775
41.28802777777778
37.614555555555555
43.32488888888889
39.65
46.94566666666667
59.477299249791606
54.974583333333335
55.49977777777778
56.31525
56.40741666666667
56.09283333333334
50.32911111111111
39.58877777777778
54.80522222222222
58.551972222222226
53.45483333333333
53.3435
38.38869444444444
38.09025
53.41872222222222
48.533388888888894
55.9475
54.88525
61.36522222222222
53.751777777777775
40.72727777777778
35.51083333333333
54.42483333333333
50.33763888888889
52.141791875347806
57.79902777777778
56.358333333333334
46.72211111111111
53.94772222222222
55.62875
39.39463888888889
54.57222222222222
55.2
51.351611111111104
36.06883333333334
47.58636111111111
50.91375
42.51766666666667
56.19702777777778
44.05866666666667
52.09913888888889
43.00852777777778
53.39111111111111
36.41880555555556
40.387055555555555
55.282944444444446
60.38383333333333
56.45708333333334
40.352000000000004
43.499583333333334
48.667944444444444
52.75377777777778
54.99525
56.25411111111111
60.83483333333333
53.984523478744094
55.476749999999996
55.64141666666667
57.40486111111111
53.28527777777778
60.22463888888889
46.22827777777778
47.34133333333333
44.376805555555556
53.311499999999995
47.45977777777778
53.56193387051959
56.174277777777775
54.82886111111111
51.88636111111111
48.62555555555556
43.745
43.85491666666667
54.28033333333334
52.779611111111116
54.86911111111111
55.595305555555555
53.02708333333333
51.784444444444446
56.129361111111116
58.642361111111114
39.85022222222222
55.72558333333333
42.86280555555556
55.126805555555556
55.91561111111111
55.91175
53.29472222222222
52.936749999999996
58.65541666666667
52.291916666666665
55.51977777777778
53.79511111111111
48.18216666666666
56.94733333333333
56.26533333333334
46.12508333333333
39.50386111111111
54.47875
49.85594444444444
51.01927777777777
57.65888888888889
37.93183333333334
44.13244444444444
39.29994444444444
54.957
50.39794444444445
40.68138888888889
36.82497222222222
54.64030555555556
49.999249999999996
55.38
39.509032795997776
42.29094444444444
56.69566666666667
55.303416666666664
44.68644444444445
37.30697222222222
54.770222222222216
46.78333333333333
43.499833333333335
38.94441666666666
53.95376493470408
40.40008333333333
35.00969444444444
48.88636111111111
44.964416666666665
42.09991666666667
49.43702777777777
36.66366666666667
51.693111111111115
56.359138888888886
49.856833333333334
55.87258333333333
