month,day,hour,description,lamax,laeq,date,heavy,car,bike,pedestrian,timezone,LC_RAININ,LC_DAILYRAIN,LC_WINDDIR,LC_WINDSPEED,LC_TEMP_QCL3
6,1,0,MP 05: Calvariekapel KU Leuven,46.389500000000005,43.85491666666667,00:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,-1.339506172839506,0.007145061728395,10.37857426811964
6,1,1,MP 05: Calvariekapel KU Leuven,42.32505555555556,39.72488888888889,01:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,-2.313271604938272,0.0200617283950617,9.603618840933612
6,1,2,MP 05: Calvariekapel KU Leuven,40.79488888888889,38.38869444444444,02:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,-4.881172839506172,0.0149845679012345,9.042755117178656
6,1,3,MP 05: Calvariekapel KU Leuven,40.15352777777778,38.41852777777778,03:00 01-06-2022,20.5323193916,6.8441064639,20.5323193916,0.0,Europe/Brussels,0.0,0.0,-3.787037037037037,0.0134876543209876,8.435343341890787
6,1,4,MP 05: Calvariekapel KU Leuven,41.50719444444445,39.65275,04:00 01-06-2022,37.8947368421,87.1578947368,56.8421052632,2.5263157895,Europe/Brussels,0.0,0.0,-1.9027777777777777,0.0253549382716049,7.976961239113562
6,1,5,MP 05: Calvariekapel KU Leuven,44.78472222222222,43.499833333333335,05:00 01-06-2022,33.9979013641,156.1385099685,175.0262329486,2.518363064,Europe/Brussels,0.0,0.0,-1.1959876543209875,0.0328395061728395,7.681701106391797
6,1,6,MP 05: Calvariekapel KU Leuven,53.28202777777778,52.13372222222222,06:00 01-06-2022,49.1512915129,263.0258302583,475.5719557196,19.926199262,Europe/Brussels,1.0802469135802469e-05,0.0,-4.569444444444445,0.0502314814814814,7.666664278028815
6,1,7,MP 05: Calvariekapel KU Leuven,63.9405,62.90430555555555,07:00 01-06-2022,29.1176470588,210.4411764706,338.8235294118,9.2647058824,Europe/Brussels,0.0,0.0,-16.973765432098766,0.1265895061728395,9.232286934972617
6,1,8,MP 05: Calvariekapel KU Leuven,64.11105555555555,63.1265,08:00 01-06-2022,34.386480529,197.0609845702,234.092578986,13.2255694342,Europe/Brussels,0.0,0.0,-22.916666666666668,0.1713425925925926,10.985260063500158
6,1,9,MP 05: Calvariekapel KU Leuven,61.605555555555554,60.31216666666666,09:00 01-06-2022,14.6558105107,242.4870466321,182.5314581791,9.3264248705,Europe/Brussels,1.0802469135802469e-05,3.08641975308642e-06,-26.262345679012345,0.2962654320987654,13.310382525717085
6,1,10,MP 05: Calvariekapel KU Leuven,62.17375,60.83483333333333,10:00 01-06-2022,16.9565217391,219.1304347826,292.1739130435,13.0434782609,Europe/Brussels,0.0,1.851851851851852e-05,-29.729938271604937,0.3214043209876543,14.859787292489871
6,1,11,MP 05: Calvariekapel KU Leuven,61.82802777777778,60.49513888888889,11:00 01-06-2022,22.8169014085,238.3098591549,287.7464788732,13.9436619718,Europe/Brussels,0.0,1.851851851851852e-05,-35.98148148148148,0.420324074074074,15.64929433090936
6,1,12,MP 05: Calvariekapel KU Leuven,59.61891666666667,57.94336111111112,12:00 01-06-2022,23.2091690544,232.0916905444,300.4297994269,16.7621776504,Europe/Brussels,0.0,1.851851851851852e-05,-37.97067901234568,0.5063117283950617,17.026411510730863
6,1,13,MP 05: Calvariekapel KU Leuven,60.180277777777775,58.64236111111112,13:00 01-06-2022,29.8507462687,165.671641791,328.3582089552,32.8358208955,Europe/Brussels,0.0,1.851851851851852e-05,-35.94598765432099,0.5490277777777778,16.91826846173847
6,1,14,MP 05: Calvariekapel KU Leuven,58.288583333333335,56.45180555555555,14:00 01-06-2022,33.900760594,159.0727997102,367.692864904,23.4697573343,Europe/Brussels,0.0,1.851851851851852e-05,-30.23611111111111,0.5676851851851852,17.27828265368953
6,1,15,MP 05: Calvariekapel KU Leuven,58.486444444444444,56.60505555555556,15:00 01-06-2022,15.8273381295,164.0287769784,407.1942446043,18.7050359712,Europe/Brussels,2.006172839506173e-05,2.469135802469136e-05,-27.33796296296296,0.4412037037037036,16.263497340468923
6,1,16,MP 05: Calvariekapel KU Leuven,56.44663888888888,54.41697222222222,16:00 01-06-2022,17.2058823529,156.1764705882,460.5882352941,23.8235294118,Europe/Brussels,0.0,2.7777777777777782e-05,-27.396604938271604,0.5745061728395061,17.29521771794219
6,1,17,MP 05: Calvariekapel KU Leuven,57.20213888888889,54.98158333333333,17:00 01-06-2022,15.640839971,97.755249819,372.773352643,37.7986965967,Europe/Brussels,0.0,2.7777777777777782e-05,-29.618827160493822,0.4353395061728395,16.826105106753584
6,1,18,MP 05: Calvariekapel KU Leuven,57.14988888888889,55.12680555555556,18:00 01-06-2022,14.0127388535,95.5414012739,240.7643312102,14.0127388535,Europe/Brussels,0.0,2.7777777777777782e-05,-26.5,0.5708796296296297,17.802477789582504
6,1,19,MP 05: Calvariekapel KU Leuven,57.08633333333333,54.957,19:00 01-06-2022,14.4827586207,105.5172413793,347.5862068966,22.7586206897,Europe/Brussels,0.0,2.7777777777777782e-05,-20.17283950617284,0.5343981481481482,17.243036860824358
6,1,20,MP 05: Calvariekapel KU Leuven,57.97102777777778,55.87769444444445,20:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,2.7777777777777782e-05,-14.339506172839506,0.4005092592592592,15.986639713623646
6,1,21,MP 05: Calvariekapel KU Leuven,57.21094444444444,54.65283333333333,21:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,2.7777777777777782e-05,-13.5,0.1773302469135802,14.53580109383598
6,1,22,MP 05: Calvariekapel KU Leuven,54.19158333333333,51.58055555555556,22:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,2.7777777777777782e-05,-4.171296296296297,0.0237808641975308,12.778181551888332
6,1,23,MP 05: Calvariekapel KU Leuven,51.39758333333333,48.66794444444445,23:00 01-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,2.7777777777777782e-05,-0.720679012345679,0.0098611111111111,11.232300167117678
6,2,0,MP 05: Calvariekapel KU Leuven,47.61727777777778,45.37577777777778,00:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,7.71604938271605e-06,-0.5262345679012346,0.0053858024691358,10.01185975261098
6,2,1,MP 05: Calvariekapel KU Leuven,40.40616666666667,38.57761111111111,01:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,0.1527777777777778,0.0068055555555555,9.12993070407979
6,2,2,MP 05: Calvariekapel KU Leuven,37.38638888888889,36.06883333333334,02:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,-0.6435185185185185,0.0050462962962962,8.201862768529157
6,2,3,MP 05: Calvariekapel KU Leuven,36.11736111111111,35.00969444444444,03:00 02-06-2022,15.652173913,39.1304347826,7.8260869565,0.0,Europe/Brussels,0.0,0.0,-0.1836419753086419,0.0077006172839506,7.4791005481677555
6,2,4,MP 05: Calvariekapel KU Leuven,40.21383333333333,38.42502777777778,04:00 02-06-2022,33.8675958188,74.0069686411,71.4982578397,3.7630662021,Europe/Brussels,0.0,0.0,-0.9691358024691358,0.0103703703703703,6.885095536160426
6,2,5,MP 05: Calvariekapel KU Leuven,43.973083333333335,42.18947222222222,05:00 02-06-2022,36.6959578207,103.7609841828,206.2565905097,6.3268892794,Europe/Brussels,0.0,0.0,-0.2777777777777778,0.0109104938271604,6.275156813977636
6,2,6,MP 05: Calvariekapel KU Leuven,49.776944444444446,48.533388888888894,06:00 02-06-2022,53.4588917059,219.0510684535,550.2354219486,9.1271278522,Europe/Brussels,0.0,0.0,-0.4459876543209876,0.0047685185185185,6.155286749082249
6,2,7,MP 05: Calvariekapel KU Leuven,54.68647222222222,52.898944444444446,07:00 02-06-2022,45.4381536242,154.4897223224,301.1900468806,23.3681932925,Europe/Brussels,0.0,0.0,0.3626543209876543,0.0173611111111111,7.666821898643961
6,2,8,MP 05: Calvariekapel KU Leuven,61.24223395387608,59.477299249791606,08:00 02-06-2022,51.7508293402,183.1183192038,278.6583118319,15.9233321047,Europe/Brussels,0.0,0.0,8.864197530864198,0.0438734567901234,10.716591383590533
6,2,9,MP 05: Calvariekapel KU Leuven,59.55647222222222,57.82563888888888,09:00 02-06-2022,17.02798581,198.6598344501,228.4588096177,8.513992905,Europe/Brussels,0.0,0.0,21.436728395061728,0.1439814814814815,13.635005549352506
6,2,10,MP 05: Calvariekapel KU Leuven,59.17180555555556,57.15358333333333,10:00 02-06-2022,7.630351844,198.389147944,293.0055108097,9.1564222128,Europe/Brussels,0.0,0.0,31.953703703703702,0.1474382716049382,15.024712310960384
6,2,11,MP 05: Calvariekapel KU Leuven,59.13911111111111,57.51041666666666,11:00 02-06-2022,33.2263242376,239.8073836276,327.9293739968,0.0,Europe/Brussels,0.0,0.0,27.88117283950617,0.2017438271604938,16.28678864083445
6,2,12,MP 05: Calvariekapel KU Leuven,57.620583333333336,55.64141666666667,12:00 02-06-2022,54.5218520121,200.9519688447,277.2825616616,0.0,Europe/Brussels,0.0,0.0,24.64814814814815,0.2492901234567901,17.621293617104605
6,2,13,MP 05: Calvariekapel KU Leuven,58.18330555555556,56.09283333333334,13:00 02-06-2022,33.5403726708,156.5217391304,301.8633540373,0.0,Europe/Brussels,0.0,0.0,29.179012345679013,0.3044907407407407,18.658387230027728
6,2,14,MP 05: Calvariekapel KU Leuven,58.39655555555556,56.359138888888886,14:00 02-06-2022,24.6364414029,143.1993156544,298.7168520103,6.1591103507,Europe/Brussels,0.0,0.0,28.074074074074076,0.3350462962962963,19.62351052962253
6,2,15,MP 05: Calvariekapel KU Leuven,57.89683333333333,55.75402777777778,15:00 02-06-2022,10.8474576271,107.1186440678,142.3728813559,8.1355932203,Europe/Brussels,0.0,0.0,26.546296296296298,0.3093672839506173,20.575862248897604
6,2,16,MP 05: Calvariekapel KU Leuven,57.56952777777777,55.50336111111111,16:00 02-06-2022,23.5465116279,150.4360465116,504.9418604651,18.3139534884,Europe/Brussels,0.0,0.0,21.905864197530864,0.2657253086419753,21.38280716124797
6,2,17,MP 05: Calvariekapel KU Leuven,57.548,55.47675,17:00 02-06-2022,16.9014084507,106.6088840737,501.8418201517,58.5048754063,Europe/Brussels,0.0,0.0,30.32716049382716,0.3158796296296296,21.64348328328584
6,2,18,MP 05: Calvariekapel KU Leuven,57.07369444444444,54.86911111111111,18:00 02-06-2022,10.2309058615,90.7992895204,223.8010657194,5.1154529307,Europe/Brussels,4.6296296296296296e-06,0.0,24.307098765432094,0.3137037037037037,21.523777860870936
6,2,19,MP 05: Calvariekapel KU Leuven,57.45383333333333,55.282944444444446,19:00 02-06-2022,8.2004555809,118.9066059226,295.2164009112,2.0501138952,Europe/Brussels,0.0,0.0,22.8533950617284,0.2882716049382716,21.120336933031123
6,2,20,MP 05: Calvariekapel KU Leuven,55.49711111111111,53.28527777777778,20:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,24.73611111111111,0.2293981481481481,20.186323172432548
6,2,21,MP 05: Calvariekapel KU Leuven,55.040333333333336,52.75377777777778,21:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,3.08641975308642e-06,0.0,11.978395061728396,0.1041975308641975,18.58283945293116
6,2,22,MP 05: Calvariekapel KU Leuven,54.968222222222224,52.4,22:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,1.54320987654321e-06,0.0,9.594135802469136,0.0418364197530864,16.58298262607731
6,2,23,MP 05: Calvariekapel KU Leuven,51.05288888888889,48.461777777777776,23:00 02-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,3.594135802469136,0.04375,15.321701641088168
6,3,0,MP 05: Calvariekapel KU Leuven,45.60244444444445,43.32488888888889,00:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,3.2145061728395063,0.0295833333333333,14.36838838672639
6,3,1,MP 05: Calvariekapel KU Leuven,43.01708333333333,40.86825,01:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,3.223765432098765,0.0243055555555555,13.512196888528804
6,3,2,MP 05: Calvariekapel KU Leuven,39.61547222222222,37.96772222222222,02:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,3.498456790123457,0.0250771604938271,12.693137829183009
6,3,3,MP 05: Calvariekapel KU Leuven,40.23002777777778,38.63422222222223,03:00 03-06-2022,16.2162162162,24.3243243243,56.7567567568,0.0,Europe/Brussels,0.0,0.0,3.376543209876543,0.0217746913580246,11.920243002636235
6,3,4,MP 05: Calvariekapel KU Leuven,42.48863888888889,40.38705555555556,04:00 03-06-2022,23.6269430052,73.3678756477,53.4715025907,1.2435233161,Europe/Brussels,0.0,0.0,2.188271604938272,0.0187037037037037,11.130785053731117
6,3,5,MP 05: Calvariekapel KU Leuven,42.026583333333335,40.68138888888889,05:00 03-06-2022,41.8015482055,107.6706544687,168.4729064039,1.266713582,Europe/Brussels,0.0,0.0,0.2067901234567901,0.010895061728395,10.437774543743329
6,3,6,MP 05: Calvariekapel KU Leuven,49.95388888888889,48.66183333333333,06:00 03-06-2022,45.0643776824,233.0472103004,506.008583691,19.313304721,Europe/Brussels,0.0,0.0,0.0185185185185185,0.012716049382716,10.235635004562011
6,3,7,MP 05: Calvariekapel KU Leuven,55.04994444444444,53.45483333333333,07:00 03-06-2022,50.1070663812,170.8779443255,355.8886509636,11.5631691649,Europe/Brussels,0.0,0.0,4.902777777777778,0.0290895061728395,11.685191525290447
6,3,8,MP 05: Calvariekapel KU Leuven,62.08761111111111,60.74686111111112,08:00 03-06-2022,33.1034482759,155.8620689655,331.0344827586,12.4137931034,Europe/Brussels,0.0,0.0,15.425925925925926,0.0580709876543209,14.342541509234833
6,3,9,MP 05: Calvariekapel KU Leuven,57.96147222222222,56.25411111111111,09:00 03-06-2022,50.2571638501,202.3512123439,259.2211609111,7.9353416605,Europe/Brussels,0.0,0.0,17.015432098765434,0.1018827160493827,17.02948771179577
6,3,10,MP 05: Calvariekapel KU Leuven,58.45916666666667,56.52213888888889,10:00 03-06-2022,31.0466483732,179.2238337907,303.4104272834,28.2242257938,Europe/Brussels,0.0,0.0,28.983024691358025,0.1905864197530864,19.40716453983828
6,3,11,MP 05: Calvariekapel KU Leuven,56.86566666666666,54.99525,11:00 03-06-2022,32.2234156821,174.0064446831,396.992481203,10.3114930183,Europe/Brussels,0.0,0.0,32.842592592592595,0.2861574074074074,21.521671520621968
6,3,12,MP 05: Calvariekapel KU Leuven,56.98786111111111,54.974583333333335,12:00 03-06-2022,24.9710982659,177.5722543353,375.9537572254,13.8728323699,Europe/Brussels,0.0,0.0,30.875,0.3718364197530864,22.69622164781916
6,3,13,MP 05: Calvariekapel KU Leuven,55.84163888888889,53.76866666666667,13:00 03-06-2022,31.6344463972,222.7065026362,465.6590509666,7.5922671353,Europe/Brussels,0.0,0.0,33.22839506172839,0.3011265432098765,23.143982942644747
6,3,14,MP 05: Calvariekapel KU Leuven,57.69594444444444,55.93680555555556,14:00 03-06-2022,28.3667621777,202.435530086,528.6532951289,16.7621776504,Europe/Brussels,0.0,0.0,24.188271604938272,0.2343672839506173,23.17749593411212
6,3,15,MP 05: Calvariekapel KU Leuven,57.515166666666666,55.31580555555556,15:00 03-06-2022,16.6904422254,193.8659058488,499.4293865906,17.9743223966,Europe/Brussels,0.0,0.0,26.2391975308642,0.1935802469135802,23.4526111210574
6,3,16,MP 05: Calvariekapel KU Leuven,56.72119444444444,54.36605555555556,16:00 03-06-2022,19.2444761226,183.4640057021,505.4882394868,15.3955808981,Europe/Brussels,0.0,0.0,19.52314814814815,0.1781481481481481,23.29373196923132
6,3,17,MP 05: Calvariekapel KU Leuven,56.13442622950819,53.984523478744094,17:00 03-06-2022,11.3247116393,208.8780146802,454.2467668647,7.5498077595,Europe/Brussels,0.0,0.0,20.7283950617284,0.2495833333333333,23.309700048144663
6,3,18,MP 05: Calvariekapel KU Leuven,57.78361111111112,55.6705,18:00 03-06-2022,12.8479657388,161.8843683084,298.0728051392,7.7087794433,Europe/Brussels,0.0,0.0,19.48148148148148,0.2699691358024691,23.435672351276587
6,3,19,MP 05: Calvariekapel KU Leuven,57.54330555555556,55.38,19:00 03-06-2022,13.881748072,138.8174807198,310.0257069409,0.0,Europe/Brussels,0.0,0.0,16.794753086419753,0.1234876543209876,22.871510696460703
6,3,20,MP 05: Calvariekapel KU Leuven,56.96277777777778,54.73458333333333,20:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,17.544753086419753,0.0864197530864197,22.25416474473356
6,3,21,MP 05: Calvariekapel KU Leuven,54.18625,51.88636111111111,21:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,4.6296296296296296e-06,1.54320987654321e-06,9.58641975308642,0.0457561728395061,21.153215803456234
6,3,22,MP 05: Calvariekapel KU Leuven,54.66380077907624,52.141791875347806,22:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,3.08641975308642e-06,9.25925925925926e-06,0.4737654320987654,0.0194444444444444,19.739622912531875
6,3,23,MP 05: Calvariekapel KU Leuven,53.93691666666666,51.32983333333333,23:00 03-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,9.25925925925926e-06,5.984567901234568,0.0506635802469135,18.58093486605976
6,4,0,MP 05: Calvariekapel KU Leuven,49.90108333333333,47.489,00:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,1.54320987654321e-06,2.1419753086419755,0.0539506172839506,18.18751633337058
6,4,1,MP 05: Calvariekapel KU Leuven,46.77925,44.48705555555556,01:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,0.5308641975308642,0.0955092592592592,17.84260395937723
6,4,2,MP 05: Calvariekapel KU Leuven,43.00877777777778,40.78505555555556,02:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,11.692901234567902,0.1616975308641975,17.57149651508951
6,4,3,MP 05: Calvariekapel KU Leuven,41.36947222222222,39.39463888888889,03:00 04-06-2022,0.0,41.0646387833,13.6882129278,0.0,Europe/Brussels,0.0,0.0,15.700617283950615,0.1460030864197531,17.024587529926126
6,4,4,MP 05: Calvariekapel KU Leuven,41.92022222222222,39.65,04:00 04-06-2022,6.2630480167,43.8413361169,27.5574112735,3.75782881,Europe/Brussels,0.0,0.0,16.20679012345679,0.2284104938271604,16.453481582851982
6,4,5,MP 05: Calvariekapel KU Leuven,43.017,40.95158333333334,05:00 04-06-2022,23.7830319889,42.5591098748,27.5382475661,5.0069541029,Europe/Brussels,0.0,0.0,18.37962962962963,0.2340895061728395,15.750381179565904
6,4,6,MP 05: Calvariekapel KU Leuven,45.16363888888889,43.39416666666666,06:00 04-06-2022,17.5060784995,83.7790899618,98.7843001042,5.0017367141,Europe/Brussels,0.0,0.0,18.546296296296298,0.1533024691358024,14.993627595084607
6,4,7,MP 05: Calvariekapel KU Leuven,46.583444444444446,44.61508333333333,07:00 04-06-2022,12.4309392265,96.9613259669,164.0883977901,8.7016574586,Europe/Brussels,0.0,0.0,17.145061728395063,0.1576234567901234,14.705820523982558
6,4,8,MP 05: Calvariekapel KU Leuven,48.820972222222224,46.78333333333333,08:00 04-06-2022,15.3736654804,146.0498220641,271.6014234875,21.7793594306,Europe/Brussels,0.0,0.0,22.243827160493822,0.2442746913580246,14.775507410268355
6,4,9,MP 05: Calvariekapel KU Leuven,53.27344444444444,51.51994444444444,09:00 04-06-2022,1.3333333333,160.0,257.3333333333,13.3333333333,Europe/Brussels,0.0,0.0,24.609567901234566,0.3087037037037037,15.222102548735824
6,4,10,MP 05: Calvariekapel KU Leuven,55.78125,53.82955555555555,10:00 04-06-2022,21.2264150943,182.5471698113,210.8490566038,7.0754716981,Europe/Brussels,0.0,0.0,28.324074074074076,0.3339969135802469,16.800862059571173
6,4,11,MP 05: Calvariekapel KU Leuven,54.79697222222222,52.72911111111111,11:00 04-06-2022,12.5043417853,170.0590482807,258.8398749566,1.2504341785,Europe/Brussels,0.0,0.0,22.00462962962963,0.3161265432098765,18.246303827822025
6,4,12,MP 05: Calvariekapel KU Leuven,55.141,52.935805555555554,12:00 04-06-2022,14.044213264,190.3771131339,265.2795838752,0.0,Europe/Brussels,0.0,0.0,18.96604938271605,0.3100462962962962,20.147259994406184
6,4,13,MP 05: Calvariekapel KU Leuven,54.88805555555555,52.49622222222222,13:00 04-06-2022,0.0,242.9447852761,176.6871165644,0.0,Europe/Brussels,0.0,0.0,16.035493827160494,0.4069753086419753,21.40086384106917
6,4,14,MP 05: Calvariekapel KU Leuven,55.26775,52.97225,14:00 04-06-2022,7.6824583867,107.5544174136,245.8386683739,29.1933418694,Europe/Brussels,0.0,0.0,23.949074074074076,0.4236882716049382,22.800334436021203
6,4,15,MP 05: Calvariekapel KU Leuven,55.99766666666667,53.39111111111111,15:00 04-06-2022,8.1355932203,82.7118644068,176.2711864407,8.1355932203,Europe/Brussels,0.0,0.0,26.285493827160494,0.44304012345679,24.35158426013291
6,4,16,MP 05: Calvariekapel KU Leuven,56.30372222222222,53.94772222222222,16:00 04-06-2022,15.5451601295,141.2018711767,388.6290032386,16.8405901403,Europe/Brussels,0.0,0.0,26.79320987654321,0.4476234567901234,25.47276812179634
6,4,17,MP 05: Calvariekapel KU Leuven,55.68647222222222,53.29472222222222,17:00 04-06-2022,13.914265636,127.7582572031,360.5059732959,11.3843991567,Europe/Brussels,0.0,0.0,25.080246913580247,0.4299845679012345,25.994566600681413
6,4,18,MP 05: Calvariekapel KU Leuven,56.92941666666667,54.79125,18:00 04-06-2022,9.0843547224,140.1586157174,256.9574621485,3.893294881,Europe/Brussels,0.0,0.0,23.44135802469136,0.4031635802469135,26.122537360270723
6,4,19,MP 05: Calvariekapel KU Leuven,56.66377777777778,54.399027777777775,19:00 04-06-2022,12.6138752628,133.7070777856,214.4358794674,5.0455501051,Europe/Brussels,0.0,0.0,22.59567901234568,0.3027932098765432,25.504796206603302
6,4,20,MP 05: Calvariekapel KU Leuven,56.60258333333333,54.27261111111111,20:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,25.92746913580247,0.200324074074074,24.48823032216172
6,4,21,MP 05: Calvariekapel KU Leuven,55.37613888888889,53.00738888888889,21:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,16.203703703703702,0.1055709876543209,23.067497677614213
6,4,22,MP 05: Calvariekapel KU Leuven,52.93477777777778,50.39794444444445,22:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,13.49537037037037,0.1187962962962963,22.026029988958317
6,4,23,MP 05: Calvariekapel KU Leuven,53.12861111111111,50.33763888888889,23:00 04-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0,0.0,21.33333333333333,0.1904629629629629,21.54965508610407
6,5,0,MP 05: Calvariekapel KU Leuven,52.62491666666667,49.99925,00:00 05-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,7.407407407407407e-05,3.395061728395062e-05,10.091049382716047,0.311466049382716,21.289568437642583
6,5,1,MP 05: Calvariekapel KU Leuven,47.35858333333333,44.964416666666665,01:00 05-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,0.0042283950617283,0.0039629629629629,-12.964506172839506,0.1130555555555555,18.825602981308723
6,5,2,MP 05: Calvariekapel KU Leuven,43.19435797665369,41.089049471928845,02:00 05-06-2022,0.0,0.0,0.0,0.0,Europe/Brussels,4.1666666666666665e-05,0.0046327160493827,-0.3780864197530864,0.0240895061728395,17.545075377819582
6,5,3,MP 05: Calvariekapel KU Leuven,40.75616666666667,38.93388888888889,03:00 05-06-2022,0.0,24.6575342466,12.3287671233,0.0,Europe/Brussels,3.08641975308642e-06,0.0046388888888888,3.853395061728395,0.0302006172839506,17.069406294548973
6,5,4,MP 05: Calvariekapel KU Leuven,41.559,39.58877777777778,04:00 05-06-2022,4.0800906687,21.7604835663,21.7604835663,6.8001511145,Europe/Brussels,7.71604938271605e-06,0.0046388888888888,3.7916666666666665,0.049074074074074,16.598510147765605
6,5,5,MP 05: Calvariekapel KU Leuven,41.12133333333333,39.50386111111111,05:00 05-06-2022,4.9965301874,22.4843858432,22.4843858432,0.0,Europe/Brussels,0.0,0.0046388888888888,1.3132716049382716,0.0218672839506172,16.290263326545254
6,5,6,MP 05: Calvariekapel KU Leuven,42.02986111111111,40.40686111111111,06:00 05-06-2022,9.9447513812,38.5359116022,63.3977900552,4.9723756906,Europe/Brussels,7.71604938271605e-06,0.0046527777777777,-1.7530864197530864,0.0195216049382716,16.22301528432773
6,5,7,MP 05: Calvariekapel KU Leuven,43.57808333333333,41.296055555555554,07:00 05-06-2022,7.6433121019,70.0636942675,133.7579617834,7.6433121019,Europe/Brussels,0.0,0.0046574074074074,13.570987654320987,0.0972067901234567,16.48436999413208
6,5,8,MP 05: Calvariekapel KU Leuven,46.21308333333334,44.05866666666667,08:00 05-06-2022,9.996528983,98.715723707,136.2027073933,9.996528983,Europe/Brussels,0.0,0.0046574074074074,27.10648148148148,0.1411419753086419,17.279452126806486
6,5,9,MP 05: Calvariekapel KU Leuven,49.02944444444445,46.72211111111111,09:00 05-06-2022,5.6293979672,115.4026583268,129.4761532447,7.036747459,Europe/Brussels,0.0,0.0046574074074074,22.40895061728395,0.0854012345679012,19.115473199969884
6,5,10,MP 05: Calvariekapel KU Leuven,49.78083333333333,47.45977777777778,10:00 05-06-2022,11.5590438816,137.4241883696,113.0217623974,12.8433820906,Europe/Brussels,0.0,0.0046574074074074,8.592592592592593,0.024753086419753,19.84094867271996
6,5,11,MP 05: Calvariekapel KU Leuven,55.51927777777777,53.3115,11:00 05-06-2022,10.3041144902,135.2415026834,130.0894454383,2.5760286225,Europe/Brussels,0.0106589506172839,0.0083333333333333,-8.356481481481481,0.0562037037037037,19.552592951090148
6,5,12,MP 05: Calvariekapel KU Leuven,60.24297222222223,58.65541666666667,12:00 05-06-2022,7.5577326802,114.6256123163,107.0678796361,5.0384884535,Europe/Brussels,0.0112962962962962,0.0233919753086419,-22.594135802469136,0.1595987654320987,17.85627900204469
6,5,13,MP 05: Calvariekapel KU Leuven,57.96172222222223,56.296,13:00 05-06-2022,7.6002814919,121.6045038705,114.0042223786,11.4004222379,Europe/Brussels,0.005003086419753,0.0311111111111111,-35.22222222222222,0.3766820987654321,17.429212760154186
6,5,14,MP 05: Calvariekapel KU Leuven,55.29983328702418,53.56193387051959,14:00 05-06-2022,16.5195905401,139.7811507236,151.2177903283,12.7073773385,Europe/Brussels,0.001625,0.0334783950617283,-31.608024691358025,0.4064351851851852,17.07575287138952
6,5,15,MP 05: Calvariekapel KU Leuven,54.73830555555556,52.76111111111111,15:00 05-06-2022,6.4011379801,163.8691322902,152.347083926,8.9615931721,Europe/Brussels,0.000716049382716,0.0345648148148148,-28.790123456790123,0.3814043209876543,17.504087161928744
6,5,16,MP 05: Calvariekapel KU Leuven,56.431777777777775,54.53241666666667,16:00 05-06-2022,8.9584073942,175.3288304301,268.7522218272,17.9168147885,Europe/Brussels,0.0009151234567901,0.0353919753086419,-31.70833333333333,0.2430092592592592,17.401462506021485
6,5,17,MP 05: Calvariekapel KU Leuven,55.63991666666667,53.818444444444445,17:00 05-06-2022,11.3365990203,170.0489853044,262.0013995801,13.855843247,Europe/Brussels,0.0002222222222222,0.0359351851851851,-33.51543209876543,0.3040277777777778,17.521929472859664
6,5,18,MP 05: Calvariekapel KU Leuven,56.50708333333333,54.56625,18:00 05-06-2022,8.362369338,190.243902439,221.6027874564,10.4529616725,Europe/Brussels,7.71604938271605e-06,0.0359845679012345,-35.986111111111114,0.3405092592592593,17.453486840268727
