,0
0,3.1810202396030007
1,3.675296487038051
2,4.1695727344731015
3,4.663848981908152
4,5.158125229343202
5,5.6524014767782536
6,6.146677724213303
7,6.640953971648354
8,7.135230219083404
9,7.629506466518455
10,8.123782713953506
11,8.618058961388556
12,9.112335208823605
13,9.606611456258657
14,10.100887703693708
15,10.595163951128757
16,11.089440198563807
17,11.583716445998858
18,12.07799269343391
19,12.572268940868959
20,13.06654518830401
21,13.56082143573906
22,14.055097683174111
23,14.54937393060916
24,15.043650178044212
25,15.537926425479261
26,16.032202672914313
27,16.526478920349362
28,17.020755167784415
29,17.51503141521946
30,18.009307662654514
31,18.503583910089564
32,18.997860157524613
33,19.492136404959666
34,19.986412652394716
35,20.480688899829765
36,20.974965147264818
37,21.469241394699868
38,21.963517642134917
39,22.457793889569967
40,22.95207013700502
41,23.44634638444007
42,23.94062263187512
43,24.43489887931017
44,24.92917512674522
45,25.42345137418027
46,25.91772762161532
47,26.41200386905037
48,26.906280116485423
49,27.400556363920472
50,27.894832611355522
51,28.389108858790575
52,28.883385106225624
53,29.377661353660674
54,29.871937601095723
55,30.366213848530776
56,30.860490095965826
57,31.354766343400875
58,31.849042590835925
59,32.343318838270974
60,32.83759508570603
61,33.33187133314108
62,33.82614758057613
63,34.32042382801118
64,34.814700075446225
65,35.30897632288128
66,35.80325257031633
67,36.29752881775138
68,36.79180506518643
69,37.286081312621484
70,37.78035756005653
71,38.27463380749158
72,38.768910054926636
73,39.26318630236168
74,39.757462549796735
75,40.25173879723178
76,40.746015044666834
77,41.24029129210189
78,41.73456753953693
79,42.228843786971986
80,42.72312003440704
81,43.217396281842085
82,43.71167252927714
83,44.20594877671219
84,44.70022502414724
85,45.19450127158229
86,45.688777519017336
87,46.18305376645239
88,46.67733001388744
89,47.17160626132249
90,47.66588250875754
91,48.160158756192594
92,48.65443500362764
93,49.14871125106269
94,49.64298749849774
95,50.13726374593279
96,50.631539993367845
97,51.12581624080289
98,51.620092488237944
99,52.114368735673
