,0
0,-0.6345735956734728
1,-0.08158278419994502
2,0.032317056686515855
3,0.26410721029698436
4,0.5237021321885109
5,-1.1583696671673422
6,-2.079403324946327
7,-0.501736144230776
8,-1.1821459798704481
