description,result_timestamp,noise_event_laeq_primary_detected_certainty,noise_event_laeq_primary_detected_class,certainty_percentage,month,day,hour,minute,second,milliseconds,lamax,laeq
MP 01: Naamsestraat 35  Maxim,2022-05-01 01:14:38.441,0.0,Unsupported,0.0%,5,1,1,14,38,441,,
MP 01: Naamsestraat 35  Maxim,2022-05-01 03:52:50.467,97.0,Transport road - Passenger car,97.0%,5,1,3,52,50,467,71.4,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-01 08:23:25.636,98.0,Transport road - Passenger car,98.0%,5,1,8,23,25,636,70.4,69.2
MP 01: Naamsestraat 35  Maxim,2022-05-01 09:33:58.648,0.0,Unsupported,0.0%,5,1,9,33,58,648,72.7,71.0
MP 01: Naamsestraat 35  Maxim,2022-05-01 13:04:54.694,0.0,Unsupported,0.0%,5,1,13,4,54,694,69.7,68.6
MP 01: Naamsestraat 35  Maxim,2022-05-01 17:35:49.769,90.0,Transport road - Passenger car,90.0%,5,1,17,35,49,769,,
MP 01: Naamsestraat 35  Maxim,2022-05-01 17:57:18.776,0.0,Unsupported,0.0%,5,1,17,57,18,776,70.9,69.2
MP 01: Naamsestraat 35  Maxim,2022-05-01 19:03:45.794,92.0,Transport road - Passenger car,92.0%,5,1,19,3,45,794,69.1,67.4
MP 01: Naamsestraat 35  Maxim,2022-05-01 19:16:02.797,100.0,Transport road - Passenger car,100.0%,5,1,19,16,2,797,69.4,67.6
MP 01: Naamsestraat 35  Maxim,2022-05-01 19:58:11.808,77.0,Transport road - Passenger car,77.0%,5,1,19,58,11,808,69.1,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-01 22:28:42.346,100.0,Transport road - Passenger car,100.0%,5,1,22,28,42,346,69.6,68.1
MP 01: Naamsestraat 35  Maxim,2022-05-01 23:02:36.352,76.0,Transport road - Passenger car,76.0%,5,1,23,2,36,352,,
MP 01: Naamsestraat 35  Maxim,2022-05-01 23:53:36.716,98.0,Human voice - Shouting,98.0%,5,1,23,53,36,716,75.7,72.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 00:18:06.722,83.0,Human voice - Singing,83.0%,5,2,0,18,6,722,75.5,68.6
MP 01: Naamsestraat 35  Maxim,2022-05-02 01:13:29.785,99.0,Human voice - Shouting,99.0%,5,2,1,13,29,785,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 04:17:27.823,87.0,Human voice - Shouting,87.0%,5,2,4,17,27,823,75.2,72.9
MP 01: Naamsestraat 35  Maxim,2022-05-02 04:21:00.824,0.0,Unsupported,0.0%,5,2,4,21,0,824,73.3,70.8
MP 01: Naamsestraat 35  Maxim,2022-05-02 04:45:47.828,94.0,Human voice - Shouting,94.0%,5,2,4,45,47,828,70.2,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 04:53:04.830,0.0,Unsupported,0.0%,5,2,4,53,4,830,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 06:20:13.847,97.0,Transport road - Passenger car,97.0%,5,2,6,20,13,847,69.4,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-02 06:20:40.847,85.0,Transport road - Passenger car,85.0%,5,2,6,20,40,847,76.4,71.4
MP 01: Naamsestraat 35  Maxim,2022-05-02 06:47:24.851,96.0,Transport road - Passenger car,96.0%,5,2,6,47,24,851,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:17:16.858,96.0,Transport road - Passenger car,96.0%,5,2,7,17,16,858,70.7,69.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:19:39.858,99.0,Transport road - Passenger car,99.0%,5,2,7,19,39,858,74.2,71.7
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:21:54.858,100.0,Transport road - Passenger car,100.0%,5,2,7,21,54,858,68.7,67.9
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:29:49.860,85.0,Transport road - Passenger car,85.0%,5,2,7,29,49,860,69.1,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:46:39.863,99.0,Transport road - Passenger car,99.0%,5,2,7,46,39,863,70.9,69.5
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:49:08.863,87.0,Transport road - Passenger car,87.0%,5,2,7,49,8,863,71.8,69.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:52:51.865,100.0,Transport road - Passenger car,100.0%,5,2,7,52,51,865,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 07:58:43.865,85.0,Transport road - Passenger car,85.0%,5,2,7,58,43,865,69.6,68.6
MP 01: Naamsestraat 35  Maxim,2022-05-02 08:32:47.872,100.0,Transport road - Passenger car,100.0%,5,2,8,32,47,872,68.5,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-02 09:13:35.879,89.0,Transport road - Passenger car,89.0%,5,2,9,13,35,879,68.2,67.3
MP 01: Naamsestraat 35  Maxim,2022-05-02 10:45:15.899,0.0,Unsupported,0.0%,5,2,10,45,15,899,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 10:55:21.902,99.0,Transport road - Passenger car,99.0%,5,2,10,55,21,902,69.6,68.5
MP 01: Naamsestraat 35  Maxim,2022-05-02 12:58:14.436,87.0,Transport road - Passenger car,87.0%,5,2,12,58,14,436,77.0,73.5
MP 01: Naamsestraat 35  Maxim,2022-05-02 12:58:27.435,0.0,Unsupported,0.0%,5,2,12,58,27,435,78.5,73.5
MP 01: Naamsestraat 35  Maxim,2022-05-02 12:59:40.436,0.0,Unsupported,0.0%,5,2,12,59,40,436,69.9,68.8
MP 01: Naamsestraat 35  Maxim,2022-05-02 13:01:12.436,93.0,Transport road - Passenger car,93.0%,5,2,13,1,12,436,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 13:01:45.437,82.0,Transport road - Passenger car,82.0%,5,2,13,1,45,437,76.3,71.6
MP 01: Naamsestraat 35  Maxim,2022-05-02 13:08:47.438,97.0,Transport road - Passenger car,97.0%,5,2,13,8,47,438,75.2,73.3
MP 01: Naamsestraat 35  Maxim,2022-05-02 13:46:57.699,0.0,Unsupported,0.0%,5,2,13,46,57,699,75.5,72.9
MP 01: Naamsestraat 35  Maxim,2022-05-02 14:32:39.712,92.0,Transport road - Passenger car,92.0%,5,2,14,32,39,712,69.7,68.3
MP 01: Naamsestraat 35  Maxim,2022-05-02 15:22:26.354,81.0,Transport road - Siren,81.0%,5,2,15,22,26,354,74.0,71.2
MP 01: Naamsestraat 35  Maxim,2022-05-02 15:30:37.356,0.0,Unsupported,0.0%,5,2,15,30,37,356,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 16:33:43.427,100.0,Transport road - Passenger car,100.0%,5,2,16,33,43,427,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 16:35:55.429,100.0,Transport road - Passenger car,100.0%,5,2,16,35,55,429,,
MP 01: Naamsestraat 35  Maxim,2022-05-02 16:42:41.431,0.0,Unsupported,0.0%,5,2,16,42,41,431,76.0,72.2
MP 01: Naamsestraat 35  Maxim,2022-05-02 17:19:16.445,0.0,Unsupported,0.0%,5,2,17,19,16,445,70.7,69.3
MP 01: Naamsestraat 35  Maxim,2022-05-02 18:38:09.472,0.0,Unsupported,0.0%,5,2,18,38,9,472,82.2,77.2
MP 01: Naamsestraat 35  Maxim,2022-05-02 20:42:43.507,96.0,Transport road - Passenger car,96.0%,5,2,20,42,43,507,69.2,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-02 22:34:31.536,0.0,Unsupported,0.0%,5,2,22,34,31,536,69.8,67.8
MP 01: Naamsestraat 35  Maxim,2022-05-03 01:56:43.583,92.0,Transport road - Passenger car,92.0%,5,3,1,56,43,583,70.4,68.7
MP 01: Naamsestraat 35  Maxim,2022-05-03 02:01:22.584,0.0,Unsupported,0.0%,5,3,2,1,22,584,78.0,71.4
MP 01: Naamsestraat 35  Maxim,2022-05-03 04:38:56.616,88.0,Transport road - Passenger car,88.0%,5,3,4,38,56,616,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 06:46:12.910,78.0,Transport road - Passenger car,78.0%,5,3,6,46,12,910,68.5,67.8
MP 01: Naamsestraat 35  Maxim,2022-05-03 06:54:48.920,100.0,Transport road - Passenger car,100.0%,5,3,6,54,48,920,68.2,67.2
MP 01: Naamsestraat 35  Maxim,2022-05-03 06:55:45.930,0.0,Unsupported,0.0%,5,3,6,55,45,930,82.6,75.3
MP 01: Naamsestraat 35  Maxim,2022-05-03 07:21:13.970,97.0,Transport road - Passenger car,97.0%,5,3,7,21,13,970,68.3,67.1
MP 01: Naamsestraat 35  Maxim,2022-05-03 07:35:50.101,94.0,Transport road - Passenger car,94.0%,5,3,7,35,50,101,69.3,68.3
MP 01: Naamsestraat 35  Maxim,2022-05-03 07:44:35.102,93.0,Transport road - Passenger car,93.0%,5,3,7,44,35,102,67.8,67.2
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:08:05.107,0.0,Unsupported,0.0%,5,3,8,8,5,107,82.6,77.7
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:14:02.108,0.0,Unsupported,0.0%,5,3,8,14,2,108,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:14:22.107,0.0,Unsupported,0.0%,5,3,8,14,22,107,82.0,77.1
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:14:28.108,0.0,Unsupported,0.0%,5,3,8,14,28,108,86.0,80.0
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:14:37.107,0.0,Unsupported,0.0%,5,3,8,14,37,107,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:16:01.108,89.0,Human voice - Singing,89.0%,5,3,8,16,1,108,77.1,71.7
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:16:58.108,0.0,Unsupported,0.0%,5,3,8,16,58,108,75.8,72.3
MP 01: Naamsestraat 35  Maxim,2022-05-03 08:55:35.965,100.0,Transport road - Passenger car,100.0%,5,3,8,55,35,965,68.9,67.5
MP 01: Naamsestraat 35  Maxim,2022-05-03 09:04:26.967,97.0,Transport road - Passenger car,97.0%,5,3,9,4,26,967,74.6,72.6
MP 01: Naamsestraat 35  Maxim,2022-05-03 10:30:05.186,100.0,Transport road - Passenger car,100.0%,5,3,10,30,5,186,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 10:35:07.186,85.0,Transport road - Passenger car,85.0%,5,3,10,35,7,186,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 10:48:01.189,100.0,Transport road - Passenger car,100.0%,5,3,10,48,1,189,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 10:53:57.190,96.0,Transport road - Passenger car,96.0%,5,3,10,53,57,190,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 11:30:44.875,100.0,Transport road - Passenger car,100.0%,5,3,11,30,44,875,69.3,68.6
MP 01: Naamsestraat 35  Maxim,2022-05-03 13:40:52.908,98.0,Transport road - Passenger car,98.0%,5,3,13,40,52,908,69.5,68.5
MP 01: Naamsestraat 35  Maxim,2022-05-03 14:35:36.925,89.0,Transport road - Passenger car,89.0%,5,3,14,35,36,925,72.3,71.1
MP 01: Naamsestraat 35  Maxim,2022-05-03 14:55:55.931,0.0,Unsupported,0.0%,5,3,14,55,55,931,76.4,74.5
MP 01: Naamsestraat 35  Maxim,2022-05-03 16:09:31.956,97.0,Transport road - Passenger car,97.0%,5,3,16,9,31,956,69.8,67.6
MP 01: Naamsestraat 35  Maxim,2022-05-03 16:20:22.960,86.0,Transport road - Passenger car,86.0%,5,3,16,20,22,960,73.4,70.0
MP 01: Naamsestraat 35  Maxim,2022-05-03 17:27:03.982,0.0,Unsupported,0.0%,5,3,17,27,3,982,70.0,67.8
MP 01: Naamsestraat 35  Maxim,2022-05-03 19:36:18.180,100.0,Transport road - Passenger car,100.0%,5,3,19,36,18,180,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 20:34:00.350,99.0,Transport road - Passenger car,99.0%,5,3,20,34,0,350,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 21:36:51.490,100.0,Transport road - Passenger car,100.0%,5,3,21,36,51,490,72.5,71.4
MP 01: Naamsestraat 35  Maxim,2022-05-03 22:27:38.886,0.0,Unsupported,0.0%,5,3,22,27,38,886,,
MP 01: Naamsestraat 35  Maxim,2022-05-03 22:34:44.888,100.0,Transport road - Passenger car,100.0%,5,3,22,34,44,888,69.6,68.4
MP 01: Naamsestraat 35  Maxim,2022-05-04 01:31:51.928,0.0,Unsupported,0.0%,5,4,1,31,51,928,83.3,77.8
MP 01: Naamsestraat 35  Maxim,2022-05-04 01:48:02.932,0.0,Unsupported,0.0%,5,4,1,48,2,932,72.8,69.6
MP 01: Naamsestraat 35  Maxim,2022-05-04 01:50:21.932,0.0,Unsupported,0.0%,5,4,1,50,21,932,82.4,75.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 01:52:57.932,0.0,Unsupported,0.0%,5,4,1,52,57,932,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 02:04:33.936,0.0,Unsupported,0.0%,5,4,2,4,33,936,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 02:42:37.943,0.0,Unsupported,0.0%,5,4,2,42,37,943,76.9,72.6
MP 01: Naamsestraat 35  Maxim,2022-05-04 03:17:07.950,0.0,Unsupported,0.0%,5,4,3,17,7,950,78.2,72.6
MP 01: Naamsestraat 35  Maxim,2022-05-04 04:17:41.712,0.0,Unsupported,0.0%,5,4,4,17,41,712,75.4,72.7
MP 01: Naamsestraat 35  Maxim,2022-05-04 06:22:44.736,84.0,Transport road - Passenger car,84.0%,5,4,6,22,44,736,68.6,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 06:53:24.742,97.0,Transport road - Passenger car,97.0%,5,4,6,53,24,742,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 07:10:09.745,81.0,Transport road - Passenger car,81.0%,5,4,7,10,9,745,69.2,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-04 07:11:12.746,92.0,Transport road - Passenger car,92.0%,5,4,7,11,12,746,73.9,71.6
MP 01: Naamsestraat 35  Maxim,2022-05-04 07:27:05.749,100.0,Transport road - Passenger car,100.0%,5,4,7,27,5,749,69.6,68.4
MP 01: Naamsestraat 35  Maxim,2022-05-04 07:49:03.753,99.0,Transport road - Passenger car,99.0%,5,4,7,49,3,753,70.5,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 07:52:30.754,94.0,Transport road - Passenger car,94.0%,5,4,7,52,30,754,70.5,68.3
MP 01: Naamsestraat 35  Maxim,2022-05-04 08:00:40.755,100.0,Transport road - Passenger car,100.0%,5,4,8,0,40,755,70.4,69.1
MP 01: Naamsestraat 35  Maxim,2022-05-04 09:00:54.767,79.0,Human voice - Singing,79.0%,5,4,9,0,54,767,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 09:01:18.768,0.0,Unsupported,0.0%,5,4,9,1,18,768,79.7,76.3
MP 01: Naamsestraat 35  Maxim,2022-05-04 09:01:34.768,0.0,Unsupported,0.0%,5,4,9,1,34,768,77.7,71.4
MP 01: Naamsestraat 35  Maxim,2022-05-04 09:45:54.777,87.0,Transport road - Passenger car,87.0%,5,4,9,45,54,777,77.6,74.8
MP 01: Naamsestraat 35  Maxim,2022-05-04 09:46:30.778,78.0,Transport road - Passenger car,78.0%,5,4,9,46,30,778,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:04:58.781,86.0,Transport road - Passenger car,86.0%,5,4,10,4,58,781,68.4,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:12:38.783,0.0,Unsupported,0.0%,5,4,10,12,38,783,79.8,72.1
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:13:24.783,0.0,Unsupported,0.0%,5,4,10,13,24,783,84.5,78.1
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:18:33.784,75.0,Transport road - Passenger car,75.0%,5,4,10,18,33,784,70.7,69.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:21:33.786,100.0,Human voice - Shouting,100.0%,5,4,10,21,33,786,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:21:44.785,0.0,Unsupported,0.0%,5,4,10,21,44,785,77.1,76.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 10:22:16.785,0.0,Unsupported,0.0%,5,4,10,22,16,785,73.6,71.9
MP 01: Naamsestraat 35  Maxim,2022-05-04 11:06:33.796,100.0,Transport road - Passenger car,100.0%,5,4,11,6,33,796,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 11:14:33.796,99.0,Transport road - Passenger car,99.0%,5,4,11,14,33,796,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 12:34:26.816,83.0,Transport road - Passenger car,83.0%,5,4,12,34,26,816,72.5,70.0
MP 01: Naamsestraat 35  Maxim,2022-05-04 14:52:27.553,77.0,Transport road - Passenger car,77.0%,5,4,14,52,27,553,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 15:09:48.559,0.0,Unsupported,0.0%,5,4,15,9,48,559,82.0,77.7
MP 01: Naamsestraat 35  Maxim,2022-05-04 15:12:35.560,0.0,Unsupported,0.0%,5,4,15,12,35,560,82.6,75.8
MP 01: Naamsestraat 35  Maxim,2022-05-04 15:14:58.562,0.0,Unsupported,0.0%,5,4,15,14,58,562,,
MP 01: Naamsestraat 35  Maxim,2022-05-04 15:15:20.561,0.0,Unsupported,0.0%,5,4,15,15,20,561,85.5,77.8
MP 01: Naamsestraat 35  Maxim,2022-05-04 15:19:45.562,0.0,Unsupported,0.0%,5,4,15,19,45,562,71.6,68.7
MP 01: Naamsestraat 35  Maxim,2022-05-04 17:38:36.590,98.0,Transport road - Passenger car,98.0%,5,4,17,38,36,590,71.3,70.2
MP 01: Naamsestraat 35  Maxim,2022-05-04 19:24:56.890,83.0,Transport road - Passenger car,83.0%,5,4,19,24,56,890,71.3,69.9
MP 01: Naamsestraat 35  Maxim,2022-05-04 21:14:39.160,0.0,Unsupported,0.0%,5,4,21,14,39,160,78.5,73.8
MP 01: Naamsestraat 35  Maxim,2022-05-04 22:49:14.390,0.0,Unsupported,0.0%,5,4,22,49,14,390,85.1,81.9
MP 01: Naamsestraat 35  Maxim,2022-05-04 23:52:13.905,0.0,Unsupported,0.0%,5,4,23,52,13,905,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 00:42:24.916,0.0,Unsupported,0.0%,5,5,0,42,24,916,71.3,69.1
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:00:20.919,0.0,Unsupported,0.0%,5,5,1,0,20,919,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:11:58.922,0.0,Unsupported,0.0%,5,5,1,11,58,922,73.4,69.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:17:59.924,0.0,Unsupported,0.0%,5,5,1,17,59,924,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:23:26.924,0.0,Unsupported,0.0%,5,5,1,23,26,924,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:31:31.926,0.0,Unsupported,0.0%,5,5,1,31,31,926,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:43:21.929,95.0,Human voice - Singing,95.0%,5,5,1,43,21,929,72.4,70.0
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:46:00.930,0.0,Unsupported,0.0%,5,5,1,46,0,930,70.3,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:46:46.930,0.0,Unsupported,0.0%,5,5,1,46,46,930,68.9,67.4
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:48:48.930,0.0,Unsupported,0.0%,5,5,1,48,48,930,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:50:11.931,0.0,Unsupported,0.0%,5,5,1,50,11,931,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:52:08.931,0.0,Unsupported,0.0%,5,5,1,52,8,931,82.1,79.4
MP 01: Naamsestraat 35  Maxim,2022-05-05 01:56:01.932,0.0,Unsupported,0.0%,5,5,1,56,1,932,71.5,69.1
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:06:46.935,0.0,Unsupported,0.0%,5,5,2,6,46,935,79.4,76.0
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:08:51.935,0.0,Unsupported,0.0%,5,5,2,8,51,935,72.1,68.4
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:10:46.936,0.0,Unsupported,0.0%,5,5,2,10,46,936,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:25:45.938,96.0,Human voice - Singing,96.0%,5,5,2,25,45,938,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:50:34.945,0.0,Unsupported,0.0%,5,5,2,50,34,945,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 02:50:55.944,0.0,Unsupported,0.0%,5,5,2,50,55,944,70.9,68.3
MP 01: Naamsestraat 35  Maxim,2022-05-05 03:00:20.946,0.0,Unsupported,0.0%,5,5,3,0,20,946,75.1,71.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 03:12:31.949,75.0,Transport road - Siren,75.0%,5,5,3,12,31,949,84.6,79.5
MP 01: Naamsestraat 35  Maxim,2022-05-05 05:22:50.978,0.0,Unsupported,0.0%,5,5,5,22,50,978,70.4,68.7
MP 01: Naamsestraat 35  Maxim,2022-05-05 06:47:01.997,100.0,Transport road - Passenger car,100.0%,5,5,6,47,1,997,70.0,67.5
MP 01: Naamsestraat 35  Maxim,2022-05-05 06:58:36.000,98.0,Transport road - Passenger car,98.0%,5,5,6,58,36,0,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:10:01.200,98.0,Transport road - Passenger car,98.0%,5,5,7,10,1,200,69.1,67.8
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:29:59.700,0.0,Unsupported,0.0%,5,5,7,29,59,700,74.0,69.6
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:42:53.100,99.0,Transport road - Passenger car,99.0%,5,5,7,42,53,100,68.7,67.0
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:50:07.120,0.0,Unsupported,0.0%,5,5,7,50,7,120,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:52:04.120,0.0,Unsupported,0.0%,5,5,7,52,4,120,72.8,69.3
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:55:58.130,100.0,Transport road - Passenger car,100.0%,5,5,7,55,58,130,69.0,67.7
MP 01: Naamsestraat 35  Maxim,2022-05-05 07:59:49.130,0.0,Unsupported,0.0%,5,5,7,59,49,130,77.5,71.8
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:01:18.140,0.0,Unsupported,0.0%,5,5,8,1,18,140,80.2,72.7
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:01:29.130,0.0,Unsupported,0.0%,5,5,8,1,29,130,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:09:30.150,81.0,Transport road - Passenger car,81.0%,5,5,8,9,30,150,70.0,68.3
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:15:03.190,0.0,Unsupported,0.0%,5,5,8,15,3,190,77.1,73.8
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:41:53.240,0.0,Unsupported,0.0%,5,5,8,41,53,240,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:46:01.240,0.0,Unsupported,0.0%,5,5,8,46,1,240,70.8,67.3
MP 01: Naamsestraat 35  Maxim,2022-05-05 08:58:47.270,0.0,Unsupported,0.0%,5,5,8,58,47,270,70.6,67.9
MP 01: Naamsestraat 35  Maxim,2022-05-05 09:15:56.156,79.0,Transport road - Passenger car,79.0%,5,5,9,15,56,156,68.2,67.8
MP 01: Naamsestraat 35  Maxim,2022-05-05 09:29:19.159,100.0,Transport road - Passenger car,100.0%,5,5,9,29,19,159,70.5,69.1
MP 01: Naamsestraat 35  Maxim,2022-05-05 09:36:36.162,94.0,Transport road - Passenger car,94.0%,5,5,9,36,36,162,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 10:15:01.170,97.0,Transport road - Passenger car,97.0%,5,5,10,15,1,170,69.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-05 10:21:37.173,98.0,Transport road - Passenger car,98.0%,5,5,10,21,37,173,69.9,68.5
MP 01: Naamsestraat 35  Maxim,2022-05-05 10:38:07.177,0.0,Unsupported,0.0%,5,5,10,38,7,177,69.9,68.5
MP 01: Naamsestraat 35  Maxim,2022-05-05 11:35:41.192,91.0,Transport road - Passenger car,91.0%,5,5,11,35,41,192,69.1,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 12:07:17.175,94.0,Transport road - Passenger car,94.0%,5,5,12,7,17,175,,
MP 01: Naamsestraat 35  Maxim,2022-05-05 13:02:57.510,97.0,Transport road - Passenger car,97.0%,5,5,13,2,57,510,69.0,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 14:43:28.810,80.0,Transport road - Passenger car,80.0%,5,5,14,43,28,810,67.9,67.4
MP 01: Naamsestraat 35  Maxim,2022-05-05 17:23:54.480,100.0,Transport road - Passenger car,100.0%,5,5,17,23,54,480,71.8,69.7
MP 01: Naamsestraat 35  Maxim,2022-05-05 17:40:08.485,87.0,Transport road - Siren,87.0%,5,5,17,40,8,485,68.4,67.1
MP 01: Naamsestraat 35  Maxim,2022-05-05 20:45:45.537,0.0,Unsupported,0.0%,5,5,20,45,45,537,75.0,72.2
MP 01: Naamsestraat 35  Maxim,2022-05-05 21:14:06.545,100.0,Transport road - Passenger car,100.0%,5,5,21,14,6,545,71.2,68.7
MP 01: Naamsestraat 35  Maxim,2022-05-05 23:28:17.678,0.0,Unsupported,0.0%,5,5,23,28,17,678,81.1,76.4
MP 01: Naamsestraat 35  Maxim,2022-05-05 23:28:30.679,83.0,Human voice - Singing,83.0%,5,5,23,28,30,679,75.8,73.0
MP 01: Naamsestraat 35  Maxim,2022-05-05 23:29:15.679,0.0,Unsupported,0.0%,5,5,23,29,15,679,78.4,76.5
MP 01: Naamsestraat 35  Maxim,2022-05-05 23:46:13.683,0.0,Unsupported,0.0%,5,5,23,46,13,683,71.8,70.6
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:01:08.686,0.0,Unsupported,0.0%,5,6,0,1,8,686,70.3,68.0
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:07:48.688,100.0,Human voice - Shouting,100.0%,5,6,0,7,48,688,76.6,74.7
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:08:12.687,0.0,Unsupported,0.0%,5,6,0,8,12,687,,
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:16:04.689,94.0,Human voice - Shouting,94.0%,5,6,0,16,4,689,,
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:16:15.689,0.0,Unsupported,0.0%,5,6,0,16,15,689,70.7,68.2
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:19:25.690,0.0,Unsupported,0.0%,5,6,0,19,25,690,74.9,71.8
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:23:59.691,98.0,Human voice - Shouting,98.0%,5,6,0,23,59,691,70.7,68.5
MP 01: Naamsestraat 35  Maxim,2022-05-06 00:24:47.691,93.0,Human voice - Shouting,93.0%,5,6,0,24,47,691,76.8,71.8
MP 01: Naamsestraat 35  Maxim,2022-05-06 01:10:19.702,0.0,Unsupported,0.0%,5,6,1,10,19,702,77.8,75.9
MP 01: Naamsestraat 35  Maxim,2022-05-06 01:14:50.702,0.0,Unsupported,0.0%,5,6,1,14,50,702,73.7,69.2
MP 01: Naamsestraat 35  Maxim,2022-05-06 01:35:28.706,0.0,Unsupported,0.0%,5,6,1,35,28,706,,
MP 01: Naamsestraat 35  Maxim,2022-05-06 01:43:12.709,100.0,Human voice - Shouting,100.0%,5,6,1,43,12,709,,
MP 01: Naamsestraat 35  Maxim,2022-05-06 02:00:01.712,0.0,Unsupported,0.0%,5,6,2,0,1,712,79.8,77.1
