Hour,"['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_1","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_2","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_3","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_4","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_5","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_6","['sat', 'sun', 'mon', 'tue', 'wed', 'thu', 'fri']_7",Holiday,is_kul_holiday,LC_TEMP_QCL3,LC_RAININ,LC_DAILYRAIN,LC_WINDSPEED
19,False,False,True,False,False,False,False,0,True,9.846770604893702,0.0,9.183673469387756e-05,0.0511734693877551
23,False,False,False,False,False,False,True,0,False,10.348355934262948,0.0,1.851851851851852e-05,0.017037037037037
15,False,False,False,False,False,True,False,0,False,16.73308786978089,0.0,1.851851851851852e-05,0.7244135802469136
10,False,False,False,True,False,False,False,0,False,9.220622026234569,3.08641975308642e-06,0.0002129629629629,0.4140895061728394
0,False,True,False,False,False,False,False,0,False,0.0365514926261792,0.0,4.0816326530612245e-05,0.0375850340136054
2,False,False,False,False,True,False,False,0,False,9.565376047718573,9.25925925925926e-06,1.851851851851852e-05,0.0908179012345679
6,False,False,False,True,False,False,False,0,False,19.351730933408984,0.0020601851851851,0.0016111111111111,0.0387345679012345
6,False,False,False,True,False,False,False,0,False,4.35636717166514,0.0,3.061224489795919e-05,0.5602721088435374
22,False,False,False,False,False,False,True,0,True,10.081477336335984,0.0,0.0001122448979591,1.017125850340136
17,False,False,True,False,False,False,False,0,False,23.53427085733457,9.25925925925926e-06,0.0,0.7880401234567901
10,False,False,True,False,False,False,False,0,False,10.030825837627482,0.0,0.002824074074074,0.3341512345679012
16,False,True,False,False,False,False,False,1,False,16.57154688271605,0.0,9.25925925925926e-06,1.103564814814815
1,True,False,False,False,False,False,False,0,False,14.33615722388018,0.0,0.0,0.1434722222222222
10,False,False,False,False,False,True,False,0,False,18.29433782757645,0.0,5.5555555555555565e-05,0.1455864197530864
13,False,False,False,False,True,False,False,0,False,22.37378484719472,0.0,0.0,0.5952777777777778
13,False,False,False,False,True,False,False,0,False,12.768843358627503,0.0,8.163265306122449e-05,0.8216156462585035
8,False,True,False,False,False,False,False,0,False,7.984999742782886,9.25925925925926e-06,2.7777777777777782e-05,0.0443518518518518
4,False,True,False,False,False,False,False,0,False,17.405586278582437,0.0,5.5555555555555565e-05,0.030895061728395
13,False,False,False,False,False,False,True,1,True,9.208603651234569,0.0069151234567901,0.0142191358024691,0.0115895061728395
11,False,False,False,False,False,False,True,0,False,14.011215203347607,2.1604938271604937e-05,0.0040555555555555,0.3175771604938271
16,False,True,False,False,False,False,False,1,False,12.997313447530864,6.32716049382716e-05,0.0003086419753086,0.3463425925925926
13,True,False,False,False,False,False,False,1,False,22.793907253760462,0.0002407407407407,0.0001666666666666,0.2939814814814814
8,False,False,False,True,False,False,False,0,False,17.378325776610254,0.0,1.851851851851852e-05,0.169320987654321
4,True,False,False,False,False,False,False,0,False,9.002128851643743,9.25925925925926e-06,1.851851851851852e-05,0.0449537037037037
22,False,False,False,False,False,False,True,0,False,17.027558327627904,0.00025,0.0002222222222222,0.0431944444444444
8,False,False,False,True,False,False,False,0,False,12.987528449074071,7.71604938271605e-06,0.0002129629629629,0.083503086419753
18,True,False,False,False,False,False,False,1,False,9.991070736844264,0.0,0.0001530612244897,0.6620748299319729
15,False,False,False,True,False,False,False,0,False,11.52902575925926,9.25925925925926e-06,0.0014722222222222,0.5454783950617285
18,False,False,True,False,False,False,False,0,False,16.956352352714827,9.25925925925926e-06,3.703703703703704e-05,0.3642283950617284
23,False,False,True,False,False,False,False,0,False,20.50892082078318,0.0,0.0,0.2518981481481481
5,False,False,True,False,False,False,False,0,False,3.952631620314535,0.0,3.061224489795919e-05,0.1176020408163265
1,False,False,False,False,True,False,False,0,False,5.329685396604938,9.25925925925926e-06,0.0014537037037037,0.0256481481481481
22,False,False,False,False,False,True,False,0,False,19.73415714110248,0.0,0.001037037037037,0.0150308641975308
3,False,False,False,False,False,False,True,0,False,12.037453194444444,0.0,0.0002129629629629,0.0446913580246913
7,False,False,False,False,True,False,False,0,False,-0.4411259568554248,0.0,0.0,0.0525850340136054
15,False,False,False,False,False,False,True,0,False,23.47540281267216,0.0,0.0,0.4714351851851852
12,True,False,False,False,False,False,False,0,False,15.700211230639471,0.0,0.0001574074074074,0.0772993827160493
23,False,False,True,False,False,False,False,0,False,12.25833782731359,9.25925925925926e-06,3.703703703703704e-05,0.0495524691358024
8,False,False,True,False,False,False,False,0,False,6.815491833517264,0.0,3.061224489795919e-05,0.1221938775510204
15,True,False,False,False,False,False,False,0,False,5.640142153340673,4.0816326530612245e-05,0.003156462585034,1.857431972789116
8,False,False,False,True,False,False,False,0,False,18.43711785621612,0.0,5.5555555555555565e-05,0.0106635802469135
1,False,False,False,False,False,True,False,0,False,14.345523209876545,0.0,0.0002407407407407,0.0473148148148148
20,False,False,False,True,False,False,False,0,False,18.23481342069841,9.25925925925926e-06,2.7777777777777782e-05,0.3012962962962963
16,True,False,False,False,False,False,False,0,False,18.16779161055716,0.0,3.061224489795919e-05,0.2176530612244898
18,False,False,True,False,False,False,False,0,False,24.92364549933438,0.0,0.0,0.3094753086419753
14,False,False,False,True,False,False,False,0,True,13.415471438319788,1.3888888888888891e-05,0.0045,2.054305555555556
21,False,False,False,False,False,False,True,0,False,20.399844661451677,0.0002407407407407,0.0001666666666666,0.0784413580246913
21,False,False,False,False,True,False,False,0,False,4.646316322148907,0.0,3.061224489795919e-05,0.0457482993197278
3,False,False,False,False,False,False,True,0,False,14.86829649433373,0.0011666666666666,0.0007191358024691,0.3642901234567901
20,False,True,False,False,False,False,False,0,False,13.876936616899172,0.0,0.0001666666666666,0.0381018518518518
23,True,False,False,False,False,False,False,0,False,20.14464925390175,9.25925925925926e-06,4.7839506172839504e-05,0.3820987654320987
12,False,False,False,False,True,False,False,0,False,9.394495915123455,0.0032608024691358,0.0059429012345679,0.1754629629629629
15,True,False,False,False,False,False,False,0,False,25.71183323132093,0.0,0.0,0.3743055555555555
0,True,False,False,False,False,False,False,0,False,7.740009669135816,1.54320987654321e-06,0.0005524691358024,0.0180864197530864
3,False,False,False,False,False,True,False,0,False,10.576038195312076,0.0,3.061224489795919e-05,0.5669727891156463
4,False,False,False,False,True,False,False,0,False,3.4568307301505907,2.3148148148148147e-05,0.0,0.5213734567901235
11,False,True,False,False,False,False,False,0,False,10.966934270061728,2.623456790123457e-05,0.0029907407407407,0.794645061728395
3,False,True,False,False,False,False,False,0,False,-0.3395816735389779,0.0,3.061224489795919e-05,0.069438775510204
16,False,False,False,True,False,False,False,0,False,12.363443302469136,9.25925925925926e-06,0.0084259259259259,0.8223148148148148
11,False,False,True,False,False,False,False,0,False,24.9355533583998,0.0002407407407407,0.0001666666666666,0.2110802469135802
23,False,False,False,True,False,False,False,0,False,17.051949583333332,1.851851851851852e-05,0.0039876543209876,0.2389043209876543
17,False,True,False,False,False,False,False,1,False,12.486329120370373,0.0003225308641975,0.0007129629629629,0.3180401234567901
5,False,False,False,False,False,True,False,0,False,15.267738687531612,0.0,0.0,0.0208024691358024
13,True,False,False,False,False,False,False,0,False,25.18321804518756,0.0,5.5555555555555565e-05,0.3422530864197531
22,True,False,False,False,False,False,False,0,False,7.68989862808642,0.0,0.0002222222222222,0.0403086419753086
5,False,False,False,False,False,False,True,1,False,11.380659629519846,9.25925925925926e-06,1.851851851851852e-05,0.1036419753086419
5,False,True,False,False,False,False,False,0,False,11.82636260910093,9.25925925925926e-06,0.0,0.016929012345679
7,False,True,False,False,False,False,False,0,True,0.0105886709441196,0.0,5.10204081632653e-05,0.0972619047619047
1,False,True,False,False,False,False,False,0,False,17.800848116089803,0.0002314814814814,0.0001203703703703,0.2143672839506172
4,False,False,False,True,False,False,False,0,False,16.348453804077742,0.0001049382716049,0.0025617283950617,0.0736111111111111
10,False,False,False,True,False,False,False,0,False,19.82456405587799,0.0002407407407407,0.0002129629629629,0.228179012345679
14,False,False,False,False,True,False,False,1,False,18.148084217978123,0.0,9.25925925925926e-06,0.2241512345679012
22,True,False,False,False,False,False,False,0,True,4.488330361277553,0.0,0.0037551020408163,0.2487244897959183
8,False,True,False,False,False,False,False,0,False,19.00751581387027,0.0,5.5555555555555565e-05,0.1770833333333333
16,False,False,False,True,False,False,False,0,False,27.261261613747838,0.0,0.0,0.2102623456790123
1,False,False,False,False,True,False,False,0,False,0.6742720575129687,0.0,1.870748299319728e-05,0.0389115646258503
20,True,False,False,False,False,False,False,0,False,22.3255273066923,0.00025,0.0002407407407407,0.4592438271604938
11,False,False,False,False,False,True,False,0,False,10.54250092659895,1.234567901234568e-05,1.851851851851852e-05,0.3404783950617284
22,False,False,False,False,True,False,False,0,False,13.300240003548405,7.71604938271605e-06,0.0116851851851851,0.1236111111111111
13,False,True,False,False,False,False,False,0,False,27.10699965332009,0.0,5.5555555555555565e-05,0.3214351851851851
20,False,False,False,False,False,False,True,0,False,21.298051200597477,0.0,5.5555555555555565e-05,0.0105092592592592
14,False,False,False,False,True,False,False,0,True,8.626031813271604,0.0027993827160493,0.0046851851851851,0.9217592592592592
0,False,False,False,False,True,False,False,0,False,10.827995898750055,9.25925925925926e-06,1.851851851851852e-05,0.0804320987654321
7,True,False,False,False,False,False,False,1,False,13.290613249423302,7.87037037037037e-05,9.876543209876544e-05,0.3665586419753086
15,False,False,False,True,False,False,False,0,False,19.5526565800942,4.6296296296296296e-06,1.0802469135802469e-05,0.2228703703703703
12,False,False,False,False,False,True,False,0,False,19.69093925309473,9.25925925925926e-06,0.0,0.2017283950617284
11,False,False,False,False,True,False,False,0,False,19.247005400434904,0.0002314814814814,0.0001203703703703,0.1959104938271605
21,False,False,True,False,False,False,False,0,False,27.604623916345943,0.0,0.0,0.0043981481481481
4,False,True,False,False,False,False,False,0,False,14.834339351851852,9.25925925925926e-06,0.00025,0.0096296296296296
19,False,False,False,False,False,False,True,0,False,20.885872087603836,0.00025,0.0002222222222222,0.3319598765432098
11,False,True,False,False,False,False,False,0,False,14.688049891975307,7.407407407407407e-05,0.0003055555555555,0.5424382716049383
6,False,False,True,False,False,False,False,0,False,3.7330349166666665,6.481481481481482e-05,0.0014583333333333,0.0181481481481481
6,False,False,False,True,False,False,False,0,False,19.713716133112094,0.0,0.0,0.0175462962962963
21,False,False,True,False,False,False,False,0,False,5.897401704894642,4.761904761904762e-05,0.0009795918367346,0.350765306122449
22,True,False,False,False,False,False,False,1,False,7.337377823637121,0.000156462585034,0.0002142857142857,0.1987925170068027
20,True,False,False,False,False,False,False,0,False,14.064274522801073,4.938271604938272e-05,0.0239876543209876,0.2790277777777777
16,False,True,False,False,False,False,False,0,False,14.24225348536275,9.25925925925926e-06,0.0026481481481481,0.4134567901234568
7,False,False,False,False,False,False,True,0,False,11.712400274850625,9.25925925925926e-06,0.0,0.0146296296296296
15,True,False,False,False,False,False,False,0,False,19.693017356063056,0.000591049382716,0.0021512345679012,0.1016512345679012
14,True,False,False,False,False,False,False,0,False,2.9504756527777776,0.0005663580246913,0.0080262345679012,0.0182407407407407
5,False,False,False,False,False,False,True,0,False,11.97857725630836,0.0002407407407407,0.0001666666666666,0.007145061728395
18,False,True,False,False,False,False,False,0,True,9.5522946514978,1.020408163265306e-05,0.0012210884353741,0.8481292517006802
11,False,False,False,True,False,False,False,0,False,17.777064537037035,0.0,0.0002129629629629,0.3438734567901235
4,False,False,False,False,False,True,False,0,False,2.383801189814815,9.25925925925926e-06,0.0014537037037037,0.3484413580246913
9,False,False,True,False,False,False,False,0,False,8.164509083333334,3.08641975308642e-05,0.0009722222222222,0.1824845679012345
18,False,False,True,False,False,False,False,0,False,12.666906725135457,0.0,3.061224489795919e-05,0.460969387755102
14,False,False,False,False,True,False,False,0,False,11.195958368827162,1.3888888888888891e-05,0.0074444444444444,0.5849691358024691
12,True,False,False,False,False,False,False,0,False,13.739961689961763,0.0,1.851851851851852e-05,0.1036265432098765
23,False,True,False,False,False,False,False,0,False,11.51526997103895,0.0,0.0,0.0182407407407407
15,False,True,False,False,False,False,False,0,False,15.545728657407407,0.0,0.0002037037037037,0.6512345679012346
6,False,True,False,False,False,False,False,0,False,13.620362345679013,7.870370370370372e-05,0.0003024691358024,0.3424537037037037
10,True,False,False,False,False,False,False,0,False,20.49956328846533,0.0,0.0,0.1100925925925926
7,False,False,False,True,False,False,False,0,False,15.908212498618932,0.0,1.851851851851852e-05,0.1263888888888888
17,False,True,False,False,False,False,False,0,True,9.606211105508402,0.0,0.0012142857142857,1.0873299319727892
19,True,False,False,False,False,False,False,0,False,23.08767567067001,9.25925925925926e-06,0.0,0.1829166666666666
8,False,False,False,False,False,False,True,0,False,1.087733981975309,1.851851851851852e-05,0.0014259259259259,0.0885493827160493
3,False,False,False,True,False,False,False,0,False,6.608127479392163,5.102040816326531e-06,3.061224489795919e-05,0.0485204081632653
19,False,False,False,False,False,True,False,0,False,2.613156109567901,9.25925925925926e-06,0.0014537037037037,0.216358024691358
8,False,True,False,False,False,False,False,0,False,12.649223663791194,4.6296296296296296e-06,5.092592592592593e-05,0.7099228395061727
14,True,False,False,False,False,False,False,0,False,22.800709630253408,0.0002654320987654,0.0002253086419753,0.3985956790123457
11,False,False,False,True,False,False,False,0,False,-5.427224973765432,1.851851851851852e-05,0.0014259259259259,0.0307407407407407
10,True,False,False,False,False,False,False,0,False,17.769053769090192,4.6296296296296296e-06,0.0,0.124645061728395
18,False,False,False,True,False,False,False,0,False,12.194683333333334,0.0021481481481481,0.0029398148148148,0.4186111111111111
13,True,False,False,False,False,False,False,0,False,22.789592873164302,0.00025,0.0002222222222222,0.3539814814814814
21,False,False,False,False,False,True,False,0,False,13.05078119636983,0.0,5.10204081632653e-05,0.0240986394557823
1,False,False,False,False,False,True,False,0,False,8.763639850981278,0.0,3.91156462585034e-05,0.5045408163265307
4,False,False,False,True,False,False,False,0,False,7.9567934577,0.0,3.061224489795919e-05,0.3265136054421769
3,False,False,False,False,True,False,False,0,False,13.384540172939497,0.0002407407407407,0.0001666666666666,0.0504475308641975
6,False,True,False,False,False,False,False,0,True,8.285332595324501,9.25925925925926e-06,3.703703703703704e-05,0.0907098765432098
2,False,False,True,False,False,False,False,0,False,12.597445894414369,0.0,1.851851851851852e-05,0.036003086419753
20,False,True,False,False,False,False,False,0,False,21.285866819483303,0.0,0.0,0.1151697530864197
12,False,True,False,False,False,False,False,0,False,13.249874374011066,0.0,3.061224489795919e-05,0.2272789115646258
6,False,False,False,False,False,True,False,0,False,12.098615184262473,0.0001481481481481,0.013554012345679,0.6348456790123457
19,False,False,False,True,False,False,False,0,False,24.97575574026628,0.0,0.0,0.1604475308641975
16,False,False,False,False,False,False,True,0,False,19.85105135802469,0.0,0.0002129629629629,0.1966512345679012
2,True,False,False,False,False,False,False,1,False,23.18016769063056,0.0,5.5555555555555565e-05,0.0662808641975308
5,False,False,False,False,False,False,True,1,False,16.290263326545254,0.0,0.0046388888888888,0.0218672839506172
9,False,False,False,True,False,False,False,1,True,2.024169187796602,1.7006802721088435e-05,0.0003673469387755,0.0322789115646258
9,False,True,False,False,False,False,False,0,False,21.143122714499345,0.0,5.5555555555555565e-05,0.2392592592592592
2,False,False,False,True,False,False,False,0,False,-6.123590009259259,1.851851851851852e-05,0.0014259259259259,0.0055864197530864
0,False,False,False,True,False,False,False,0,False,13.567000168822924,2.9320987654320985e-05,0.0031774691358024,0.0102623456790123
16,False,False,False,True,False,False,False,0,False,26.3008875370531,0.0,5.5555555555555565e-05,0.1774691358024691
19,False,False,False,False,True,False,False,0,False,17.2182025,0.0,0.0011481481481481,0.1811882716049382
16,False,False,False,False,False,True,False,0,False,17.594690385998767,0.0,1.851851851851852e-05,0.8067129629629629
22,False,False,True,False,False,False,False,0,True,12.332748465450225,9.25925925925926e-06,9.25925925925926e-05,0.0677314814814814
9,False,False,False,False,False,True,False,0,False,6.40368947020422,0.0,3.061224489795919e-05,0.5219387755102041
19,False,False,False,False,False,True,False,0,False,23.15485859961349,0.0002407407407407,0.0001666666666666,0.326466049382716
8,False,False,False,False,True,False,False,0,False,9.55498613271605,1.851851851851852e-05,0.001824074074074,0.1142592592592592
17,False,False,False,False,True,False,False,0,False,9.875536955246917,0.0002746913580246,0.0012885802469135,0.0917746913580246
19,False,True,False,False,False,False,False,0,False,14.340629762044998,3.395061728395062e-05,0.0001882716049382,0.0318209876543209
20,False,True,False,False,False,False,False,0,False,23.40866345073836,0.0,1.851851851851852e-05,0.1257098765432098
10,True,False,False,False,False,False,False,0,False,24.53177745226563,0.0002407407407407,0.0001666666666666,0.2166820987654321
10,False,False,False,False,True,False,False,0,False,25.57114350672361,0.0,5.5555555555555565e-05,0.1543364197530864
0,False,False,False,False,False,True,False,0,False,12.444570664262322,0.002091049382716,0.0010231481481481,0.3850925925925926
9,False,False,False,False,True,False,False,0,False,2.11120704816213,0.0,8.163265306122449e-05,0.0538265306122449
18,False,False,True,False,False,False,False,0,False,-2.582807034691358,1.851851851851852e-05,0.0014444444444444,0.0034413580246913
0,False,False,False,True,False,False,False,0,False,19.91188871468542,0.0,4.938271604938272e-05,0.0564197530864197
2,False,False,False,True,False,False,False,0,False,17.069325477062005,9.25925925925926e-06,0.0001759259259259,0.002608024691358
4,False,False,False,True,False,False,False,0,True,10.788352901214338,9.25925925925926e-06,0.0,1.243672839506173
14,False,False,False,False,True,False,False,0,False,13.027735630727443,9.25925925925926e-06,1.851851851851852e-05,0.2809413580246914
12,False,False,False,False,False,False,True,0,False,22.922924807154065,0.0002407407407407,0.0001666666666666,0.201820987654321
13,False,False,False,False,True,False,False,0,True,8.073596507080463,9.25925925925926e-06,0.0002037037037037,0.0729475308641975
15,False,True,False,False,False,False,False,0,False,17.25341300925926,7.407407407407407e-05,0.000324074074074,0.3455555555555555
23,True,False,False,False,False,False,False,0,False,7.046671884103222,0.0,3.061224489795919e-05,0.0496428571428571
12,False,False,False,False,False,False,True,0,False,7.523913757716049,0.0005617283950617,0.0028657407407407,0.2774074074074074
4,False,False,False,True,False,False,False,0,False,15.868853764225909,0.0,1.851851851851852e-05,0.0657407407407407
17,False,False,True,False,False,False,False,0,False,16.826105106753584,0.0,2.7777777777777782e-05,0.4353395061728395
13,False,True,False,False,False,False,False,0,False,10.775230157407409,0.0007638888888888,0.003608024691358,0.9469907407407409
12,False,False,False,False,True,False,False,0,False,10.89807462654321,8.487654320987654e-05,0.001520061728395,0.0411882716049382
11,False,False,False,True,False,False,False,0,False,10.35217608794427,0.0,9.183673469387756e-05,1.4623129251700682
19,False,False,False,False,False,False,True,0,False,8.130658930555555,0.0,0.0002222222222222,0.0189814814814814
18,False,False,False,False,False,False,True,0,False,23.347518504182723,0.0,9.25925925925926e-06,0.1117592592592592
5,False,False,False,False,True,False,False,0,False,3.219030847319317,0.0,3.061224489795919e-05,0.5566156462585035
2,False,False,False,False,False,True,False,0,False,6.52196649382716,4.6296296296296296e-06,0.0001851851851851,0.0176234567901234
9,False,False,False,False,False,True,False,0,False,3.783124664969136,4.6296296296296296e-06,0.0002222222222222,0.0311728395061728
10,False,False,False,False,False,False,True,0,False,7.058152308641975,1.851851851851852e-05,0.0020817901234567,0.2453395061728394
4,False,False,False,True,False,False,False,0,False,17.40870235381562,0.0,5.5555555555555565e-05,0.0007716049382716
10,False,True,False,False,False,False,False,0,True,0.5116844935543842,3.4013605442176872e-06,5.272108843537415e-05,0.1421088435374149
5,False,False,False,False,False,True,False,0,True,4.210117160764436,9.25925925925926e-06,3.703703703703704e-05,0.1473456790123457
2,False,False,True,False,False,False,False,0,False,14.494287962962964,0.0,0.0002037037037037,0.6812654320987654
20,False,False,True,False,False,False,False,0,False,2.585544417105584,0.0,4.0816326530612245e-05,0.2678061224489796
15,False,False,False,False,False,False,True,0,False,3.630778285935273,0.0,0.0009285714285714,0.4294897959183673
18,False,True,False,False,False,False,False,0,False,20.71281292989293,0.00025,0.0002314814814814,0.5916666666666667
17,False,False,False,False,False,False,True,0,False,31.228272644589776,0.0002314814814814,0.0001203703703703,0.4181327160493827
