month,day,hour,description,lamax,laeq
3,1,17,MP 06: Parkstraat 2 La Filosovia,56.848055555555554,54.8175
3,1,17,MP 07: Naamsestraat 81,55.27730555555555,53.628277777777775
3,1,18,MP 01: Naamsestraat 35  Maxim,58.218333333333334,56.37494444444444
3,1,18,MP 02: Naamsestraat 57 Xior,57.938694444444444,56.166888888888884
3,1,18,MP 03: Naamsestraat 62 Taste,58.577555555555556,56.84663888888889
3,1,18,MP 05: Calvariekapel KU Leuven,59.32752777777778,57.12997222222222
3,1,18,MP 06: Parkstraat 2 La Filosovia,58.45955555555555,56.685361111111106
3,1,18,MP 07: Naamsestraat 81,56.40508333333333,54.864444444444445
3,1,19,MP 01: Naamsestraat 35  Maxim,57.13327777777778,55.18508333333333
3,1,19,MP 02: Naamsestraat 57 Xior,56.36183333333334,54.604527777777776
3,1,19,MP 03: Naamsestraat 62 Taste,58.17530555555556,56.29694444444444
3,1,19,MP 05: Calvariekapel KU Leuven,57.897777777777776,55.511583333333334
3,1,19,MP 06: Parkstraat 2 La Filosovia,57.349222222222224,55.41536111111111
3,1,19,MP 07: Naamsestraat 81,55.897083333333335,54.26494444444444
3,1,20,MP 01: Naamsestraat 35  Maxim,57.62975,55.55566666666667
3,1,20,MP 02: Naamsestraat 57 Xior,56.76013888888889,54.944611111111115
3,1,20,MP 03: Naamsestraat 62 Taste,57.41730555555555,55.60258333333333
3,1,20,MP 05: Calvariekapel KU Leuven,57.248916666666666,54.873250000000006
3,1,20,MP 06: Parkstraat 2 La Filosovia,56.67888888888889,54.745444444444445
3,1,20,MP 07: Naamsestraat 81,54.37838888888889,52.76841666666667
3,1,21,MP 01: Naamsestraat 35  Maxim,56.97277777777778,55.094166666666666
3,1,21,MP 02: Naamsestraat 57 Xior,54.170833333333334,52.12427777777778
3,1,21,MP 03: Naamsestraat 62 Taste,54.85047222222222,52.9015
3,1,21,MP 05: Calvariekapel KU Leuven,54.68077777777778,51.88419444444445
3,1,21,MP 06: Parkstraat 2 La Filosovia,54.48913888888889,52.187666666666665
3,1,21,MP 07: Naamsestraat 81,51.72116666666667,49.94011111111111
3,1,22,MP 01: Naamsestraat 35  Maxim,59.52422222222223,57.133472222222224
3,1,22,MP 02: Naamsestraat 57 Xior,54.67355555555555,52.44383333333333
3,1,22,MP 03: Naamsestraat 62 Taste,55.43602777777778,53.28366666666667
3,1,22,MP 05: Calvariekapel KU Leuven,54.98880555555556,52.224805555555555
3,1,22,MP 06: Parkstraat 2 La Filosovia,55.032250000000005,52.64636111111111
3,1,22,MP 07: Naamsestraat 81,52.940805555555556,50.881611111111106
3,1,23,MP 01: Naamsestraat 35  Maxim,58.54005555555556,56.21472222222222
3,1,23,MP 02: Naamsestraat 57 Xior,54.657999999999994,52.21933333333334
3,1,23,MP 03: Naamsestraat 62 Taste,56.57991666666667,53.95630555555556
3,1,23,MP 05: Calvariekapel KU Leuven,55.195055555555555,52.12533333333334
3,1,23,MP 06: Parkstraat 2 La Filosovia,53.75156988052237,51.044929146985275
3,1,23,MP 07: Naamsestraat 81,49.90088888888889,47.72552777777778
3,2,0,MP 01: Naamsestraat 35  Maxim,63.487944444444445,60.92627777777778
3,2,0,MP 02: Naamsestraat 57 Xior,55.96202777777778,53.338277777777776
3,2,0,MP 03: Naamsestraat 62 Taste,56.51766666666667,53.88766666666667
3,2,0,MP 05: Calvariekapel KU Leuven,56.15833333333333,52.75386111111111
3,2,0,MP 06: Parkstraat 2 La Filosovia,56.38216666666666,53.23872222222222
3,2,0,MP 07: Naamsestraat 81,51.781888888888886,48.931444444444445
3,2,1,MP 01: Naamsestraat 35  Maxim,66.18280555555556,63.608555555555554
3,2,1,MP 02: Naamsestraat 57 Xior,56.04922222222223,53.3805
3,2,1,MP 03: Naamsestraat 62 Taste,53.898250000000004,51.500527777777776
3,2,1,MP 05: Calvariekapel KU Leuven,52.376638888888884,49.08894444444445
3,2,1,MP 06: Parkstraat 2 La Filosovia,51.32047222222223,48.30444444444444
3,2,1,MP 07: Naamsestraat 81,47.6155,45.07666666666667
3,2,2,MP 01: Naamsestraat 35  Maxim,65.74372222222222,63.06883333333333
3,2,2,MP 02: Naamsestraat 57 Xior,54.65686111111111,51.89608333333333
3,2,2,MP 03: Naamsestraat 62 Taste,53.87427777777778,51.22144444444445
3,2,2,MP 05: Calvariekapel KU Leuven,52.01975,48.363
3,2,2,MP 06: Parkstraat 2 La Filosovia,51.05506803665648,47.700916412107745
3,2,2,MP 07: Naamsestraat 81,45.61094444444444,42.99330555555555
3,2,3,MP 01: Naamsestraat 35  Maxim,62.09777777777778,58.97430555555555
3,2,3,MP 02: Naamsestraat 57 Xior,52.50569602667407,49.778494026118366
3,2,3,MP 03: Naamsestraat 62 Taste,53.890166666666666,51.23327777777777
3,2,3,MP 05: Calvariekapel KU Leuven,50.30266666666667,46.74725
3,2,3,MP 06: Parkstraat 2 La Filosovia,50.00530555555556,46.50111111111111
3,2,3,MP 07: Naamsestraat 81,44.36552777777778,41.67080555555555
3,2,4,MP 01: Naamsestraat 35  Maxim,55.765,52.502361111111114
3,2,4,MP 02: Naamsestraat 57 Xior,52.092194444444445,49.23875
3,2,4,MP 03: Naamsestraat 62 Taste,54.61680555555556,52.07227777777778
3,2,4,MP 05: Calvariekapel KU Leuven,50.961666666666666,47.649055555555556
3,2,4,MP 06: Parkstraat 2 La Filosovia,49.797444444444444,46.565583333333336
3,2,4,MP 07: Naamsestraat 81,44.04097222222222,41.75008333333333
3,2,5,MP 01: Naamsestraat 35  Maxim,50.69097222222222,47.06738888888889
3,2,5,MP 02: Naamsestraat 57 Xior,48.366499999999995,45.716611111111106
3,2,5,MP 03: Naamsestraat 62 Taste,51.82877777777778,49.50325
3,2,5,MP 05: Calvariekapel KU Leuven,49.34547222222223,46.546611111111105
3,2,5,MP 06: Parkstraat 2 La Filosovia,48.658055555555556,45.88508333333333
3,2,5,MP 07: Naamsestraat 81,42.95269444444445,41.211666666666666
3,2,6,MP 01: Naamsestraat 35  Maxim,51.235305555555556,48.22441666666666
3,2,6,MP 02: Naamsestraat 57 Xior,49.35113888888889,47.405361111111105
3,2,6,MP 03: Naamsestraat 62 Taste,51.94111111111111,50.29830555555555
3,2,6,MP 05: Calvariekapel KU Leuven,51.11505555555556,49.11683333333333
3,2,6,MP 06: Parkstraat 2 La Filosovia,51.747027777777774,49.80427777777778
3,2,6,MP 07: Naamsestraat 81,54.49675,52.739361111111116
3,2,7,MP 01: Naamsestraat 35  Maxim,53.82877777777778,51.62602777777778
3,2,7,MP 02: Naamsestraat 57 Xior,53.553805555555556,52.004694444444446
3,2,7,MP 03: Naamsestraat 62 Taste,55.58661111111111,53.89644444444445
3,2,7,MP 05: Calvariekapel KU Leuven,54.36533333333334,52.48747222222222
3,2,7,MP 06: Parkstraat 2 La Filosovia,57.24572222222223,55.733222222222224
3,2,7,MP 07: Naamsestraat 81,62.965222222222216,61.20880555555556
3,2,8,MP 01: Naamsestraat 35  Maxim,53.97463888888889,51.97966666666667
3,2,8,MP 02: Naamsestraat 57 Xior,54.31472222222222,52.645111111111106
3,2,8,MP 03: Naamsestraat 62 Taste,55.17586111111111,53.73152777777778
3,2,8,MP 05: Calvariekapel KU Leuven,55.14261111111111,53.095555555555556
3,2,8,MP 06: Parkstraat 2 La Filosovia,57.19994444444444,55.80811111111112
3,2,8,MP 07: Naamsestraat 81,61.84730555555555,60.302194444444446
3,2,9,MP 01: Naamsestraat 35  Maxim,53.389722222222225,51.234
3,2,9,MP 02: Naamsestraat 57 Xior,53.886,52.321888888888886
3,2,9,MP 03: Naamsestraat 62 Taste,54.89263888888889,53.548944444444444
3,2,9,MP 05: Calvariekapel KU Leuven,56.031555555555556,54.11427777777778
3,2,9,MP 06: Parkstraat 2 La Filosovia,55.74494444444444,54.2145
3,2,9,MP 07: Naamsestraat 81,59.03138888888889,57.262722222222216
3,2,10,MP 01: Naamsestraat 35  Maxim,58.03227777777778,56.19002777777778
3,2,10,MP 02: Naamsestraat 57 Xior,57.62983333333333,56.020833333333336
3,2,10,MP 03: Naamsestraat 62 Taste,57.74536111111111,56.244138888888884
3,2,10,MP 05: Calvariekapel KU Leuven,57.99469444444444,56.10252777777778
3,2,10,MP 06: Parkstraat 2 La Filosovia,58.15363888888889,56.39669444444445
3,2,10,MP 07: Naamsestraat 81,60.751083333333334,58.65486111111111
3,2,11,MP 01: Naamsestraat 35  Maxim,59.17194444444444,56.52569444444445
3,2,11,MP 02: Naamsestraat 57 Xior,57.342861111111105,55.853611111111114
3,2,11,MP 03: Naamsestraat 62 Taste,59.99297222222223,58.646861111111114
3,2,11,MP 05: Calvariekapel KU Leuven,58.490027777777776,56.70469444444444
3,2,11,MP 06: Parkstraat 2 La Filosovia,58.781055555555554,56.78916666666667
3,2,11,MP 07: Naamsestraat 81,60.578694444444444,58.16088888888889
3,2,12,MP 01: Naamsestraat 35  Maxim,56.03483333333333,53.88611111111111
3,2,12,MP 02: Naamsestraat 57 Xior,55.767361111111114,53.936055555555555
3,2,12,MP 03: Naamsestraat 62 Taste,56.58508333333333,54.93186111111111
3,2,12,MP 05: Calvariekapel KU Leuven,57.02636111111111,54.763555555555556
3,2,12,MP 06: Parkstraat 2 La Filosovia,56.68213888888889,54.733555555555554
3,2,12,MP 07: Naamsestraat 81,57.930499999999995,55.68738888888889
3,2,13,MP 01: Naamsestraat 35  Maxim,55.43105555555555,53.473444444444446
3,2,13,MP 02: Naamsestraat 57 Xior,55.43208333333333,53.55352777777778
3,2,13,MP 03: Naamsestraat 62 Taste,56.75011111111111,54.877944444444445
3,2,13,MP 05: Calvariekapel KU Leuven,57.10241666666667,54.69916666666666
3,2,13,MP 06: Parkstraat 2 La Filosovia,56.26566666666667,54.322805555555554
3,2,13,MP 07: Naamsestraat 81,57.23852777777778,55.08883333333333
3,2,14,MP 01: Naamsestraat 35  Maxim,54.80994444444444,52.815694444444446
3,2,14,MP 02: Naamsestraat 57 Xior,56.95,55.46205555555555
3,2,14,MP 03: Naamsestraat 62 Taste,57.01691666666667,55.30419444444445
3,2,14,MP 05: Calvariekapel KU Leuven,55.98877777777778,53.748555555555555
3,2,14,MP 06: Parkstraat 2 La Filosovia,55.18958333333333,53.44758333333333
3,2,14,MP 07: Naamsestraat 81,55.06458333333333,53.34488888888889
3,2,15,MP 01: Naamsestraat 35  Maxim,54.28608333333333,52.22505555555556
3,2,15,MP 02: Naamsestraat 57 Xior,54.30113888888889,52.45483333333333
3,2,15,MP 03: Naamsestraat 62 Taste,56.18647222222222,54.28725
3,2,15,MP 05: Calvariekapel KU Leuven,55.90211111111111,53.44369444444444
3,2,15,MP 06: Parkstraat 2 La Filosovia,54.82969444444444,52.88838888888889
3,2,15,MP 07: Naamsestraat 81,54.23888888888889,52.473305555555555
3,2,16,MP 01: Naamsestraat 35  Maxim,55.184694444444446,53.082027777777775
3,2,16,MP 02: Naamsestraat 57 Xior,55.299305555555556,53.33830555555556
3,2,16,MP 03: Naamsestraat 62 Taste,56.26383333333333,54.36547222222222
3,2,16,MP 05: Calvariekapel KU Leuven,56.80397222222222,54.27125
3,2,16,MP 06: Parkstraat 2 La Filosovia,55.017,53.10333333333333
3,2,16,MP 07: Naamsestraat 81,53.79194444444445,52.14463888888889
3,2,17,MP 01: Naamsestraat 35  Maxim,57.3575,55.390166666666666
3,2,17,MP 02: Naamsestraat 57 Xior,56.89972222222222,55.00355555555555
3,2,17,MP 03: Naamsestraat 62 Taste,57.348305555555555,55.568444444444445
3,2,17,MP 05: Calvariekapel KU Leuven,58.51772222222222,56.133472222222224
3,2,17,MP 06: Parkstraat 2 La Filosovia,56.487277777777784,54.684416666666664
3,2,17,MP 07: Naamsestraat 81,55.28241666666667,53.66791666666666
3,2,18,MP 01: Naamsestraat 35  Maxim,56.982749999999996,55.08513888888889
3,2,18,MP 02: Naamsestraat 57 Xior,57.54408333333333,55.647222222222226
3,2,18,MP 03: Naamsestraat 62 Taste,58.18727777777778,56.36222222222222
3,2,18,MP 05: Calvariekapel KU Leuven,58.79697222222222,56.52180555555555
3,2,18,MP 06: Parkstraat 2 La Filosovia,57.60091666666666,55.79775
3,2,18,MP 07: Naamsestraat 81,56.49611111111111,54.83661111111111
3,2,19,MP 01: Naamsestraat 35  Maxim,57.91480555555555,55.818305555555554
3,2,19,MP 02: Naamsestraat 57 Xior,57.25186111111111,55.299305555555556
3,2,19,MP 03: Naamsestraat 62 Taste,58.05583333333333,56.20102777777778
3,2,19,MP 05: Calvariekapel KU Leuven,58.211083333333335,55.764583333333334
3,2,19,MP 06: Parkstraat 2 La Filosovia,56.863416666666666,54.938583333333334
3,2,19,MP 07: Naamsestraat 81,55.994,54.20788888888889
3,2,20,MP 01: Naamsestraat 35  Maxim,57.07191666666667,54.93988888888889
3,2,20,MP 02: Naamsestraat 57 Xior,55.84038888888889,53.88738888888889
3,2,20,MP 03: Naamsestraat 62 Taste,57.45097222222222,55.51511111111111
3,2,20,MP 05: Calvariekapel KU Leuven,56.98102777777778,54.754666666666665
3,2,20,MP 06: Parkstraat 2 La Filosovia,55.90025,54.0885
3,2,20,MP 07: Naamsestraat 81,53.998250000000006,52.27163888888889
3,2,21,MP 01: Naamsestraat 35  Maxim,57.94084467907752,55.647485412614614
3,2,21,MP 02: Naamsestraat 57 Xior,54.65419444444444,52.525416666666665
3,2,21,MP 03: Naamsestraat 62 Taste,55.89538888888889,53.818444444444445
3,2,21,MP 05: Calvariekapel KU Leuven,55.87419444444445,53.27313888888889
3,2,21,MP 06: Parkstraat 2 La Filosovia,54.94095582106141,52.819366490691856
3,2,21,MP 07: Naamsestraat 81,53.96,51.96552777777777
3,2,22,MP 01: Naamsestraat 35  Maxim,60.062111111111115,57.91241666666667
3,2,22,MP 02: Naamsestraat 57 Xior,55.56455555555556,53.41516666666667
3,2,22,MP 03: Naamsestraat 62 Taste,55.735638888888886,53.74116666666667
3,2,22,MP 05: Calvariekapel KU Leuven,56.65775,54.19752777777778
3,2,22,MP 06: Parkstraat 2 La Filosovia,55.50483333333333,53.32275
3,2,22,MP 07: Naamsestraat 81,53.21805555555556,51.212
3,2,23,MP 01: Naamsestraat 35  Maxim,61.689,59.32483333333333
3,2,23,MP 02: Naamsestraat 57 Xior,55.79313888888888,53.29763888888889
3,2,23,MP 03: Naamsestraat 62 Taste,55.516,53.160444444444444
3,2,23,MP 05: Calvariekapel KU Leuven,56.839555555555556,53.80397222222222
3,2,23,MP 06: Parkstraat 2 La Filosovia,55.59258333333333,52.92511111111111
3,2,23,MP 07: Naamsestraat 81,52.765888888888895,50.36133333333333
3,3,0,MP 01: Naamsestraat 35  Maxim,66.28363888888889,63.78113888888889
3,3,0,MP 02: Naamsestraat 57 Xior,56.7075,54.139694444444444
3,3,0,MP 03: Naamsestraat 62 Taste,55.585,53.15894444444445
3,3,0,MP 05: Calvariekapel KU Leuven,56.505861111111116,53.16961111111111
3,3,0,MP 06: Parkstraat 2 La Filosovia,54.26122851507467,51.43961679346295
3,3,0,MP 07: Naamsestraat 81,51.40883333333333,48.86825
3,3,1,MP 01: Naamsestraat 35  Maxim,69.17938888888888,66.67386111111111
3,3,1,MP 02: Naamsestraat 57 Xior,57.35997222222222,54.702555555555556
3,3,1,MP 03: Naamsestraat 62 Taste,55.18225,52.60933333333333
3,3,1,MP 05: Calvariekapel KU Leuven,53.00416666666667,49.88847222222222
3,3,1,MP 06: Parkstraat 2 La Filosovia,54.3655,51.158166666666666
3,3,1,MP 07: Naamsestraat 81,50.30011111111111,47.5135
3,3,2,MP 01: Naamsestraat 35  Maxim,68.00391666666667,65.74280555555556
3,3,2,MP 02: Naamsestraat 57 Xior,55.72502777777778,53.41991666666667
3,3,2,MP 03: Naamsestraat 62 Taste,54.14063888888889,51.75244444444444
3,3,2,MP 05: Calvariekapel KU Leuven,51.634277777777775,48.3995
3,3,2,MP 06: Parkstraat 2 La Filosovia,49.96613888888889,46.78761111111111
3,3,2,MP 07: Naamsestraat 81,44.795750000000005,42.62422222222222
3,3,3,MP 01: Naamsestraat 35  Maxim,65.48436111111111,62.81608333333333
3,3,3,MP 02: Naamsestraat 57 Xior,53.38483333333333,50.81097222222222
3,3,3,MP 03: Naamsestraat 62 Taste,52.93288888888889,50.380805555555554
3,3,3,MP 05: Calvariekapel KU Leuven,49.522888888888886,46.18355555555555
3,3,3,MP 06: Parkstraat 2 La Filosovia,48.332027777777775,45.11708333333333
3,3,3,MP 07: Naamsestraat 81,43.50252777777778,41.50822222222222
3,3,4,MP 01: Naamsestraat 35  Maxim,62.068888888888885,59.250888888888895
3,3,4,MP 02: Naamsestraat 57 Xior,51.59444444444444,48.908500000000004
3,3,4,MP 03: Naamsestraat 62 Taste,53.75161111111111,51.184
3,3,4,MP 05: Calvariekapel KU Leuven,50.74688888888888,47.32827777777777
3,3,4,MP 06: Parkstraat 2 La Filosovia,49.59502777777778,46.43736111111111
3,3,4,MP 07: Naamsestraat 81,44.82402777777778,42.47569444444444
3,3,5,MP 01: Naamsestraat 35  Maxim,51.429805555555554,48.08408333333334
3,3,5,MP 02: Naamsestraat 57 Xior,48.20622222222222,45.66477777777778
3,3,5,MP 03: Naamsestraat 62 Taste,51.192,49.01269444444445
3,3,5,MP 05: Calvariekapel KU Leuven,47.34283333333334,44.6475
3,3,5,MP 06: Parkstraat 2 La Filosovia,46.00116666666667,43.60936111111111
3,3,5,MP 07: Naamsestraat 81,44.06241666666667,42.29808333333334
3,3,6,MP 01: Naamsestraat 35  Maxim,52.545,49.90622222222222
3,3,6,MP 02: Naamsestraat 57 Xior,50.212888888888884,48.38133333333333
3,3,6,MP 03: Naamsestraat 62 Taste,52.63513888888889,51.052055555555555
3,3,6,MP 05: Calvariekapel KU Leuven,53.71066666666667,52.35113888888889
3,3,6,MP 06: Parkstraat 2 La Filosovia,51.29972222222222,49.45644444444445
3,3,6,MP 07: Naamsestraat 81,52.961638888888885,51.037749999999996
3,3,7,MP 01: Naamsestraat 35  Maxim,51.32516666666667,49.08583333333333
3,3,7,MP 02: Naamsestraat 57 Xior,51.63194444444444,50.068111111111115
3,3,7,MP 03: Naamsestraat 62 Taste,54.64727777777778,53.13813888888888
3,3,7,MP 05: Calvariekapel KU Leuven,58.21622222222222,56.789944444444444
3,3,7,MP 06: Parkstraat 2 La Filosovia,56.25658333333334,54.53936111111111
3,3,7,MP 07: Naamsestraat 81,58.76275,56.54213888888889
3,3,8,MP 01: Naamsestraat 35  Maxim,55.19252777777778,53.23730555555555
3,3,8,MP 02: Naamsestraat 57 Xior,55.01386111111111,53.339333333333336
3,3,8,MP 03: Naamsestraat 62 Taste,56.85936111111111,55.13986111111111
3,3,8,MP 05: Calvariekapel KU Leuven,57.47263888888889,55.316805555555554
3,3,8,MP 06: Parkstraat 2 La Filosovia,56.786,54.848277777777774
3,3,8,MP 07: Naamsestraat 81,58.42797222222222,56.214194444444445
3,3,9,MP 01: Naamsestraat 35  Maxim,59.5535,58.21375
3,3,9,MP 02: Naamsestraat 57 Xior,56.549166666666665,55.11394444444445
3,3,9,MP 03: Naamsestraat 62 Taste,56.29261111111111,54.942166666666665
3,3,9,MP 05: Calvariekapel KU Leuven,57.281083333333335,55.6985
3,3,9,MP 06: Parkstraat 2 La Filosovia,55.819833333333335,54.16875
3,3,9,MP 07: Naamsestraat 81,54.91516666666667,53.53747222222222
3,3,10,MP 01: Naamsestraat 35  Maxim,59.39872222222222,58.11922222222223
3,3,10,MP 02: Naamsestraat 57 Xior,56.72505555555556,55.084500000000006
3,3,10,MP 03: Naamsestraat 62 Taste,58.15755555555556,56.55366666666667
3,3,10,MP 05: Calvariekapel KU Leuven,58.962805555555555,57.017944444444446
3,3,10,MP 06: Parkstraat 2 La Filosovia,59.530249999999995,57.87008333333333
3,3,10,MP 07: Naamsestraat 81,57.75958333333333,55.97369444444444
3,3,11,MP 01: Naamsestraat 35  Maxim,56.403083333333335,54.571444444444445
3,3,11,MP 02: Naamsestraat 57 Xior,55.683972222222216,54.10305555555556
3,3,11,MP 03: Naamsestraat 62 Taste,57.178222222222225,55.638999999999996
3,3,11,MP 05: Calvariekapel KU Leuven,57.452666666666666,55.40638888888889
3,3,11,MP 06: Parkstraat 2 La Filosovia,56.75744444444444,54.977833333333336
3,3,11,MP 07: Naamsestraat 81,56.29219444444444,54.54133333333333
3,3,12,MP 01: Naamsestraat 35  Maxim,55.496833333333335,53.60933333333333
3,3,12,MP 02: Naamsestraat 57 Xior,55.799527777777776,53.93069444444444
3,3,12,MP 03: Naamsestraat 62 Taste,58.17561111111112,56.28680555555555
3,3,12,MP 05: Calvariekapel KU Leuven,57.850722222222224,55.61633333333333
3,3,12,MP 06: Parkstraat 2 La Filosovia,56.556000000000004,54.62155555555556
3,3,12,MP 07: Naamsestraat 81,55.11872222222222,53.49813888888889
3,3,13,MP 01: Naamsestraat 35  Maxim,55.836666666666666,53.90016666666667
3,3,13,MP 02: Naamsestraat 57 Xior,55.849,53.959111111111106
3,3,13,MP 03: Naamsestraat 62 Taste,57.486111111111114,55.58897222222222
3,3,13,MP 05: Calvariekapel KU Leuven,57.59791666666667,55.17725
3,3,13,MP 06: Parkstraat 2 La Filosovia,57.51555555555556,55.473083333333335
3,3,13,MP 07: Naamsestraat 81,56.98236111111111,55.034555555555556
3,3,14,MP 01: Naamsestraat 35  Maxim,59.40633333333333,56.74183333333333
3,3,14,MP 02: Naamsestraat 57 Xior,56.47277777777778,54.58369444444444
3,3,14,MP 03: Naamsestraat 62 Taste,57.054249999999996,55.251694444444446
3,3,14,MP 05: Calvariekapel KU Leuven,56.85802777777778,54.66222222222222
3,3,14,MP 06: Parkstraat 2 La Filosovia,56.35755555555556,54.41416666666667
3,3,14,MP 07: Naamsestraat 81,56.35975,54.60469444444444
3,3,15,MP 01: Naamsestraat 35  Maxim,55.790638888888886,53.87363888888889
3,3,15,MP 02: Naamsestraat 57 Xior,56.33130555555556,54.44716666666666
3,3,15,MP 03: Naamsestraat 62 Taste,56.70788888888889,54.819500000000005
3,3,15,MP 05: Calvariekapel KU Leuven,56.61336111111111,54.31897222222222
3,3,15,MP 06: Parkstraat 2 La Filosovia,56.43402777777778,54.33766666666667
3,3,15,MP 07: Naamsestraat 81,55.09341666666666,53.26686111111111
3,3,16,MP 01: Naamsestraat 35  Maxim,56.595333333333336,54.68136111111111
3,3,16,MP 02: Naamsestraat 57 Xior,57.14747222222222,55.29411111111111
3,3,16,MP 03: Naamsestraat 62 Taste,57.563500000000005,55.71333333333333
3,3,16,MP 05: Calvariekapel KU Leuven,57.49169444444445,55.16591666666666
3,3,16,MP 06: Parkstraat 2 La Filosovia,57.799527777777776,55.72427777777778
3,3,16,MP 07: Naamsestraat 81,55.862277777777784,54.18216666666666
3,3,17,MP 01: Naamsestraat 35  Maxim,58.257555555555555,56.32025
3,3,17,MP 02: Naamsestraat 57 Xior,57.890861111111114,56.049416666666666
3,3,17,MP 03: Naamsestraat 62 Taste,57.94008333333333,56.145
3,3,17,MP 05: Calvariekapel KU Leuven,57.99602777777778,55.766777777777776
3,3,17,MP 06: Parkstraat 2 La Filosovia,57.16838888888889,55.340777777777774
3,3,17,MP 07: Naamsestraat 81,55.820972222222224,54.21633333333333
3,3,18,MP 01: Naamsestraat 35  Maxim,58.853944444444444,56.91269444444445
3,3,18,MP 02: Naamsestraat 57 Xior,57.962916666666665,56.03386111111111
3,3,18,MP 03: Naamsestraat 62 Taste,58.44763888888889,56.601416666666665
3,3,18,MP 05: Calvariekapel KU Leuven,58.74730555555555,56.54911111111111
3,3,18,MP 06: Parkstraat 2 La Filosovia,58.237833333333334,56.363861111111106
3,3,18,MP 07: Naamsestraat 81,56.79560745065332,55.10728384765082
3,3,19,MP 01: Naamsestraat 35  Maxim,59.11483333333333,57.18116666666667
3,3,19,MP 02: Naamsestraat 57 Xior,58.336416666666665,56.473083333333335
3,3,19,MP 03: Naamsestraat 62 Taste,58.98244444444444,57.147194444444445
3,3,19,MP 05: Calvariekapel KU Leuven,58.70952777777777,56.33161111111111
3,3,19,MP 06: Parkstraat 2 La Filosovia,58.217083333333335,56.24155555555556
3,3,19,MP 07: Naamsestraat 81,56.65088888888889,54.86136111111111
3,3,20,MP 01: Naamsestraat 35  Maxim,58.09236111111111,56.159555555555556
3,3,20,MP 02: Naamsestraat 57 Xior,56.250388888888885,54.31236111111111
3,3,20,MP 03: Naamsestraat 62 Taste,56.47486111111111,54.63113888888889
3,3,20,MP 05: Calvariekapel KU Leuven,56.78922222222223,54.297694444444446
3,3,20,MP 06: Parkstraat 2 La Filosovia,56.78636111111111,54.71725
3,3,20,MP 07: Naamsestraat 81,54.83569444444444,53.05694444444445
3,3,21,MP 01: Naamsestraat 35  Maxim,57.5918310641845,55.39074742984162
3,3,21,MP 02: Naamsestraat 57 Xior,56.38588888888889,54.29161111111111
3,3,21,MP 03: Naamsestraat 62 Taste,56.811611111111105,54.74369444444444
3,3,21,MP 05: Calvariekapel KU Leuven,56.02597222222222,53.43716666666666
3,3,21,MP 06: Parkstraat 2 La Filosovia,55.175472222222226,52.96227777777778
3,3,21,MP 07: Naamsestraat 81,53.296749999999996,51.321583333333336
3,3,22,MP 01: Naamsestraat 35  Maxim,58.027972222222225,55.62758333333333
3,3,22,MP 02: Naamsestraat 57 Xior,56.31605555555555,53.91605555555555
3,3,22,MP 03: Naamsestraat 62 Taste,56.4135,54.277972222222225
3,3,22,MP 05: Calvariekapel KU Leuven,56.28522222222222,53.53202777777778
3,3,22,MP 06: Parkstraat 2 La Filosovia,55.906777777777776,53.52008333333333
3,3,22,MP 07: Naamsestraat 81,53.30352777777778,51.27380555555556
3,3,23,MP 01: Naamsestraat 35  Maxim,59.06063888888889,56.58302777777778
3,3,23,MP 02: Naamsestraat 57 Xior,55.623916666666666,53.2405
3,3,23,MP 03: Naamsestraat 62 Taste,56.829841622672966,54.48985829397055
3,3,23,MP 05: Calvariekapel KU Leuven,56.2825,53.33258333333333
3,3,23,MP 06: Parkstraat 2 La Filosovia,56.6485,54.08691666666667
3,3,23,MP 07: Naamsestraat 81,52.8985,50.72
3,4,0,MP 01: Naamsestraat 35  Maxim,62.475972222222225,59.62086111111111
3,4,0,MP 02: Naamsestraat 57 Xior,60.657444444444444,57.725972222222225
3,4,0,MP 03: Naamsestraat 62 Taste,60.01730555555555,57.25516666666667
3,4,0,MP 05: Calvariekapel KU Leuven,59.60491666666667,56.24525
3,4,0,MP 06: Parkstraat 2 La Filosovia,58.58841666666666,55.68508333333333
3,4,0,MP 07: Naamsestraat 81,53.372027777777774,50.8885
3,4,1,MP 01: Naamsestraat 35  Maxim,62.479166666666664,59.69947222222223
3,4,1,MP 02: Naamsestraat 57 Xior,57.64833333333333,54.82861111111111
3,4,1,MP 03: Naamsestraat 62 Taste,57.09791666666667,54.48647222222222
3,4,1,MP 05: Calvariekapel KU Leuven,55.73447222222222,52.349694444444445
3,4,1,MP 06: Parkstraat 2 La Filosovia,53.655861111111115,50.69777777777778
3,4,1,MP 07: Naamsestraat 81,49.451861111111114,46.935916666666664
3,4,2,MP 01: Naamsestraat 35  Maxim,62.09458333333333,59.037749999999996
3,4,2,MP 02: Naamsestraat 57 Xior,57.32336111111111,54.550777777777775
3,4,2,MP 03: Naamsestraat 62 Taste,57.649138888888885,54.87525
3,4,2,MP 05: Calvariekapel KU Leuven,53.85236111111111,50.38116666666667
3,4,2,MP 06: Parkstraat 2 La Filosovia,52.081583333333334,48.910777777777774
3,4,2,MP 07: Naamsestraat 81,46.07230555555555,43.85530555555556
3,4,3,MP 01: Naamsestraat 35  Maxim,58.29288888888889,55.40638888888889
3,4,3,MP 02: Naamsestraat 57 Xior,55.62294444444444,52.643527777777784
3,4,3,MP 03: Naamsestraat 62 Taste,57.32002777777778,54.40716666666666
