month,day,description,lamax,laeq
3,21,MP 03: Naamsestraat 62 Taste,54.786354218513075,53.0027907353605
3,21,MP 05: Calvariekapel KU Leuven,53.745256310836936,51.75393002233822
3,21,MP 06: Parkstraat 2 La Filosovia,54.2875462962963,52.419107638888896
3,21,MP 07: Naamsestraat 81,53.47912384259259,51.90864814814815
3,22,MP 01: Naamsestraat 35  Maxim,58.52261051754274,56.30930558288671
3,22,MP 02: Naamsestraat 57 Xior,55.12712086131049,53.114480203750865
3,22,MP 03: Naamsestraat 62 Taste,56.25195534607946,54.28512385209547
3,22,MP 05: Calvariekapel KU Leuven,54.74649972794314,52.410919320668214
3,22,MP 06: Parkstraat 2 La Filosovia,54.78025583145222,52.580387798807664
3,22,MP 07: Naamsestraat 81,53.423675345272684,51.59256781005082
3,23,MP 01: Naamsestraat 35  Maxim,59.72173263888889,57.346285879629626
3,23,MP 02: Naamsestraat 57 Xior,55.808025462962966,53.75115856481481
3,23,MP 03: Naamsestraat 62 Taste,56.803799358670105,54.76743919521202
3,23,MP 05: Calvariekapel KU Leuven,55.19109007152943,52.760332415102205
3,23,MP 06: Parkstraat 2 La Filosovia,55.22162715866475,52.99989467104959
3,23,MP 07: Naamsestraat 81,53.715984953703696,51.80748495370371
3,24,MP 01: Naamsestraat 35  Maxim,60.48242687994074,58.188394541603486
3,24,MP 02: Naamsestraat 57 Xior,56.39057291666666,54.37760300925926
3,24,MP 03: Naamsestraat 62 Taste,57.16315886941827,55.16174795712864
3,24,MP 05: Calvariekapel KU Leuven,55.9826390416112,53.60924243301117
3,24,MP 06: Parkstraat 2 La Filosovia,56.04346779327508,53.8752034261242
3,24,MP 07: Naamsestraat 81,54.98329012245654,52.98824741313456
3,25,MP 01: Naamsestraat 35  Maxim,60.27847222222222,58.00121990740741
3,25,MP 02: Naamsestraat 57 Xior,56.69660648148148,54.680768518518526
3,25,MP 03: Naamsestraat 62 Taste,57.03540046296296,55.10103935185185
3,25,MP 05: Calvariekapel KU Leuven,56.176194279496706,53.82911298630645
3,25,MP 06: Parkstraat 2 La Filosovia,55.945106141630205,53.87445192953215
3,25,MP 07: Naamsestraat 81,55.62145717592593,53.707790509259254
3,26,MP 01: Naamsestraat 35  Maxim,54.02285069444444,51.65462268518519
3,26,MP 02: Naamsestraat 57 Xior,52.17065652707364,50.125292265666594
3,26,MP 03: Naamsestraat 62 Taste,53.63109873956874,51.887525318580074
3,26,MP 05: Calvariekapel KU Leuven,51.999896984779205,49.68387522426067
3,26,MP 06: Parkstraat 2 La Filosovia,51.65708300056715,49.490077201754694
3,26,MP 07: Naamsestraat 81,50.03687731481482,48.420972222222225
3,27,MP 01: Naamsestraat 35  Maxim,55.17054035121622,52.590886253291146
3,27,MP 02: Naamsestraat 57 Xior,53.74092995169082,51.56917995169081
3,27,MP 03: Naamsestraat 62 Taste,54.61830555555556,52.801923913043474
3,27,MP 05: Calvariekapel KU Leuven,51.59875597854968,49.24087395526354
3,27,MP 06: Parkstraat 2 La Filosovia,51.2495972076283,49.02395618198727
3,27,MP 07: Naamsestraat 81,48.83967051946327,47.18882809763639
3,28,MP 01: Naamsestraat 35  Maxim,55.60332175925926,53.2965613425926
3,28,MP 02: Naamsestraat 57 Xior,54.14610995370371,52.22622222222222
3,28,MP 03: Naamsestraat 62 Taste,55.50240625000001,53.73740162037037
3,28,MP 05: Calvariekapel KU Leuven,53.154361313023756,51.07587272558914
3,28,MP 06: Parkstraat 2 La Filosovia,53.04300480351873,50.99278661959604
3,28,MP 07: Naamsestraat 81,52.2472974537037,50.58646296296297
3,29,MP 01: Naamsestraat 35  Maxim,58.66065046296296,56.32505439814815
3,29,MP 02: Naamsestraat 57 Xior,54.99889351851852,52.98745601851852
3,29,MP 03: Naamsestraat 62 Taste,56.204604219956245,54.205318348591994
3,29,MP 05: Calvariekapel KU Leuven,54.45608694645709,52.07399939813422
3,29,MP 06: Parkstraat 2 La Filosovia,54.8489975691631,52.68232087047112
3,29,MP 07: Naamsestraat 81,54.00954756420792,52.137848817694646
3,30,MP 01: Naamsestraat 35  Maxim,59.65602305742363,57.31927933976132
3,30,MP 02: Naamsestraat 57 Xior,55.73800578703704,53.69717129629629
3,30,MP 03: Naamsestraat 62 Taste,56.573656250000006,54.61204976851852
3,30,MP 05: Calvariekapel KU Leuven,55.12640832436311,52.76058890933712
3,30,MP 06: Parkstraat 2 La Filosovia,55.58997245115289,53.396931428836005
3,30,MP 07: Naamsestraat 81,54.48154934141994,52.553157480497234
3,30,MP08bis - Vrijthof,46.422446030168906,45.07039412278325
3,31,MP 01: Naamsestraat 35  Maxim,59.790015857032074,57.66310520041205
3,31,MP 02: Naamsestraat 57 Xior,56.26404935242306,54.259787729024644
3,31,MP 03: Naamsestraat 62 Taste,57.00524664922799,55.0818572189171
3,31,MP 05: Calvariekapel KU Leuven,55.853254239249964,53.530680016204634
3,31,MP 06: Parkstraat 2 La Filosovia,56.17244831817025,54.075777253049985
3,31,MP 07: Naamsestraat 81,55.54383731293186,53.62215882128266
3,31,MP08bis - Vrijthof,46.90254459115126,45.51653231410702
4,1,MP 01: Naamsestraat 35  Maxim,59.92086574074074,57.731795138888884
4,1,MP 02: Naamsestraat 57 Xior,57.56998379629629,55.615653935185186
4,1,MP 03: Naamsestraat 62 Taste,57.68471857313163,55.881178022893785
4,1,MP 05: Calvariekapel KU Leuven,57.1613054449486,54.90111931660339
4,1,MP 06: Parkstraat 2 La Filosovia,56.79467580268062,54.74418736544827
4,1,MP 07: Naamsestraat 81,55.44205324074075,53.66091319444445
4,1,MP08bis - Vrijthof,47.62909837962963,46.12881134259259
4,2,MP 01: Naamsestraat 35  Maxim,54.470565972222225,52.126586805555554
4,2,MP 02: Naamsestraat 57 Xior,53.011085776455744,50.93481406034792
4,2,MP 03: Naamsestraat 62 Taste,54.16522106481481,52.36342939814815
4,2,MP 05: Calvariekapel KU Leuven,52.65293300615769,50.21820917635076
4,2,MP 06: Parkstraat 2 La Filosovia,52.31976456153347,50.07271738123901
4,2,MP 07: Naamsestraat 81,50.50021875,48.74850925925926
4,2,MP08bis - Vrijthof,44.75235763888889,43.327126157407406
4,3,MP 01: Naamsestraat 35  Maxim,51.21889930555556,48.569372685185186
4,3,MP 02: Naamsestraat 57 Xior,50.60231712962963,48.38481597222222
4,3,MP 03: Naamsestraat 62 Taste,52.623464391948986,50.90715749024873
4,3,MP 05: Calvariekapel KU Leuven,49.956695410614046,47.60450604780369
4,3,MP 06: Parkstraat 2 La Filosovia,49.247279293461276,47.01211672241964
4,3,MP 07: Naamsestraat 81,47.368622457838015,45.64879562001551
4,3,MP08bis - Vrijthof,43.69060185185185,42.21725925925926
4,4,MP 01: Naamsestraat 35  Maxim,52.458662037037044,50.120980324074075
4,4,MP 02: Naamsestraat 57 Xior,53.98927893518519,52.08445833333334
4,4,MP 03: Naamsestraat 62 Taste,56.30576388888889,54.90239467592593
4,4,MP 05: Calvariekapel KU Leuven,52.804712132786996,51.19046461559831
4,4,MP 06: Parkstraat 2 La Filosovia,52.104873023589604,50.49092992568929
4,4,MP 07: Naamsestraat 81,51.19814231810921,49.895727910368294
4,4,MP08bis - Vrijthof,49.21980555555556,47.14324652777778
4,5,MP 01: Naamsestraat 35  Maxim,53.65495717592592,51.27147222222222
4,5,MP 02: Naamsestraat 57 Xior,53.18538524751443,51.366900079862035
4,5,MP 03: Naamsestraat 62 Taste,55.51870160534265,53.958920820842835
4,5,MP 05: Calvariekapel KU Leuven,53.87829876383166,52.312067688318905
4,5,MP 06: Parkstraat 2 La Filosovia,55.466673612316946,53.90745152514904
4,5,MP 07: Naamsestraat 81,54.868450231481475,53.43986342592593
4,5,MP08bis - Vrijthof,49.74884375,47.63607060185185
4,6,MP 01: Naamsestraat 35  Maxim,52.89465844116762,50.458480520382416
4,6,MP 02: Naamsestraat 57 Xior,53.53756481481481,51.513243055555556
4,6,MP 03: Naamsestraat 62 Taste,55.056359953703705,53.44654398148148
4,6,MP 05: Calvariekapel KU Leuven,53.228069911453204,51.403043000173625
4,6,MP 06: Parkstraat 2 La Filosovia,53.14779498576289,51.32226080514851
4,6,MP 07: Naamsestraat 81,52.429509259259255,51.02416203703703
4,6,MP08bis - Vrijthof,47.782431509623954,45.91806502390074
4,7,MP 01: Naamsestraat 35  Maxim,54.05466203703703,51.76589930555556
4,7,MP 02: Naamsestraat 57 Xior,55.83402662037037,53.61697222222222
4,7,MP 03: Naamsestraat 62 Taste,55.71462962962963,54.21158564814815
4,7,MP 05: Calvariekapel KU Leuven,54.413341976409036,52.678241442776276
4,7,MP 06: Parkstraat 2 La Filosovia,53.62693149067676,51.88800537055685
4,7,MP 07: Naamsestraat 81,52.76628819444444,51.318194444444444
4,7,MP08bis - Vrijthof,53.25888194444445,50.757109953703704
4,8,MP 01: Naamsestraat 35  Maxim,54.06045674468134,51.86408083894715
4,8,MP 02: Naamsestraat 57 Xior,54.065611797252096,52.16035905686804
4,8,MP 03: Naamsestraat 62 Taste,55.94015671477679,54.31563328279263
4,8,MP 05: Calvariekapel KU Leuven,52.77502922555181,50.7833431716379
4,8,MP 06: Parkstraat 2 La Filosovia,52.25555336906319,50.29700887844517
4,8,MP 07: Naamsestraat 81,51.05506956179541,49.442063473691526
4,8,MP08bis - Vrijthof,45.1422037037037,43.845040509259256
4,9,MP 01: Naamsestraat 35  Maxim,52.633731536787515,50.25544520072233
4,9,MP 02: Naamsestraat 57 Xior,51.672525462962966,49.637997685185184
4,9,MP 03: Naamsestraat 62 Taste,53.16886097928001,51.41932515337423
4,9,MP 05: Calvariekapel KU Leuven,51.27985161006551,49.04602634442207
4,9,MP 06: Parkstraat 2 La Filosovia,50.518225380804665,48.309971526459556
4,9,MP 07: Naamsestraat 81,48.68128371339275,46.66530038198865
4,9,MP08bis - Vrijthof,45.62980703561796,44.340972809038185
4,10,MP 01: Naamsestraat 35  Maxim,50.283822167692946,47.68398536969304
4,10,MP 02: Naamsestraat 57 Xior,49.51445866802472,47.304310284960295
4,10,MP 03: Naamsestraat 62 Taste,51.76062801652797,49.974622391462866
4,10,MP 05: Calvariekapel KU Leuven,48.79725778446579,46.52181618242852
4,10,MP 06: Parkstraat 2 La Filosovia,48.1008160288909,45.91823622010788
4,10,MP 07: Naamsestraat 81,46.05845717592593,44.49902083333333
4,10,MP08bis - Vrijthof,42.65442424102131,41.25801803261612
4,11,MP 01: Naamsestraat 35  Maxim,53.43693037791538,51.04902714277447
4,11,MP 02: Naamsestraat 57 Xior,51.62212357625706,49.62536577460875
4,11,MP 03: Naamsestraat 62 Taste,52.96413888888888,51.260222222222225
4,11,MP 05: Calvariekapel KU Leuven,50.26880071302073,48.2794300464158
4,11,MP 06: Parkstraat 2 La Filosovia,50.76769257480178,48.88043636784536
4,11,MP 07: Naamsestraat 81,49.141545619740974,47.764655840924085
4,11,MP08bis - Vrijthof,44.03927521470404,42.36677006412186
4,12,MP 01: Naamsestraat 35  Maxim,54.89173109866198,52.46378073058938
4,12,MP 02: Naamsestraat 57 Xior,52.71189175424788,50.640342145469695
4,12,MP 03: Naamsestraat 62 Taste,53.926930110887334,52.24297752158714
4,12,MP 05: Calvariekapel KU Leuven,51.08437970229414,49.07598212838855
4,12,MP 06: Parkstraat 2 La Filosovia,51.291846656017775,49.27949278885108
4,12,MP 07: Naamsestraat 81,49.61306597222222,48.18041319444445
4,12,MP08bis - Vrijthof,46.19880902777778,44.47624652777778
4,13,MP 01: Naamsestraat 35  Maxim,54.04731359522211,51.59142919974999
4,13,MP 02: Naamsestraat 57 Xior,51.50424569044172,49.50715198111945
4,13,MP 03: Naamsestraat 62 Taste,53.08503454901099,51.452971677912934
4,13,MP 05: Calvariekapel KU Leuven,51.07122601106558,49.05113549552052
4,13,MP 06: Parkstraat 2 La Filosovia,50.71740242603825,48.727870503264036
4,13,MP 07: Naamsestraat 81,49.129041666666666,47.6205162037037
4,13,MP08bis - Vrijthof,43.968164351851854,42.651004629629625
4,14,MP 01: Naamsestraat 35  Maxim,53.316822181060424,50.87805278999769
4,14,MP 02: Naamsestraat 57 Xior,51.72161470823341,49.66138289368505
4,14,MP 03: Naamsestraat 62 Taste,54.037309873827994,52.36892811668017
4,14,MP 05: Calvariekapel KU Leuven,52.08345237957421,49.971793565714684
4,14,MP 06: Parkstraat 2 La Filosovia,51.46924599729101,49.453051088806305
4,14,MP 07: Naamsestraat 81,49.688756410108,48.152997557502864
4,14,MP08bis - Vrijthof,44.91006481481482,43.631597222222226
4,15,MP 01: Naamsestraat 35  Maxim,56.194453190110195,53.685948930456526
4,15,MP 02: Naamsestraat 57 Xior,54.36656865884545,52.34781520188641
4,15,MP 03: Naamsestraat 62 Taste,54.94730549318271,53.172613949396975
4,15,MP 05: Calvariekapel KU Leuven,53.69367022631981,51.48694201857814
4,15,MP 06: Parkstraat 2 La Filosovia,54.64921810794856,52.65485282372415
4,15,MP 07: Naamsestraat 81,51.4533900462963,49.90467592592593
4,15,MP08bis - Vrijthof,45.53877030162413,44.18451392111369
4,16,MP 01: Naamsestraat 35  Maxim,54.653307483071934,52.042475837722094
4,16,MP 02: Naamsestraat 57 Xior,51.75810271189972,49.584285333981505
4,16,MP 03: Naamsestraat 62 Taste,53.051021990740736,51.20121643518518
4,16,MP 05: Calvariekapel KU Leuven,50.690816598182764,48.25194860813705
4,16,MP 06: Parkstraat 2 La Filosovia,50.314899650454876,48.057561517627725
4,16,MP 07: Naamsestraat 81,48.421454861111116,46.76898148148148
4,16,MP08bis - Vrijthof,45.5983066737656,44.14458089307623
4,17,MP 01: Naamsestraat 35  Maxim,50.54702416778555,47.931315107180886
4,17,MP 02: Naamsestraat 57 Xior,49.780364604433124,47.51141616991724
4,17,MP 03: Naamsestraat 62 Taste,52.012041945415405,50.195792726683486
4,17,MP 05: Calvariekapel KU Leuven,48.80563567757767,46.49258183249225
4,17,MP 06: Parkstraat 2 La Filosovia,48.432782369146004,46.24399726832882
4,17,MP 07: Naamsestraat 81,46.35443360301862,44.7821000729192
4,17,MP08bis - Vrijthof,43.438011574074075,41.810148148148144
4,18,MP 01: Naamsestraat 35  Maxim,51.61601902976005,48.9264159461055
4,18,MP 02: Naamsestraat 57 Xior,50.667333379632844,48.41582633053221
4,18,MP 03: Naamsestraat 62 Taste,52.98678935185185,51.166260416666674
4,18,MP 05: Calvariekapel KU Leuven,50.0753423230511,47.73338387638174
4,18,MP 06: Parkstraat 2 La Filosovia,49.810894401166756,47.53426203511859
4,18,MP 07: Naamsestraat 81,47.598363425925925,45.99672453703704
4,18,MP08bis - Vrijthof,43.39907521007431,41.840311118312925
4,19,MP 01: Naamsestraat 35  Maxim,54.86377095101399,52.49939924993055
4,19,MP 02: Naamsestraat 57 Xior,54.16825321495955,52.03575405414791
4,19,MP 03: Naamsestraat 62 Taste,55.71908217592593,53.792402777777774
4,19,MP 05: Calvariekapel KU Leuven,54.19189236111111,51.90388425925926
4,19,MP 06: Parkstraat 2 La Filosovia,55.30017478267915,53.129574155313506
4,19,MP 07: Naamsestraat 81,52.09284837962962,50.459343749999995
4,19,MP08bis - Vrijthof,46.40917013888889,44.953408564814815
4,20,MP 01: Naamsestraat 35  Maxim,58.804040696328535,56.36596254456225
4,20,MP 02: Naamsestraat 57 Xior,54.83441826010464,52.74542108430946
4,20,MP 03: Naamsestraat 62 Taste,56.04506007083497,54.13974629042339
4,20,MP 05: Calvariekapel KU Leuven,55.77858192803158,53.47214319610181
4,20,MP 06: Parkstraat 2 La Filosovia,56.28789106355398,54.07451127906573
4,20,MP 07: Naamsestraat 81,52.91526771453043,51.1172885946434
4,20,MP08bis - Vrijthof,46.46998032407407,45.25827777777778
4,21,MP 01: Naamsestraat 35  Maxim,63.106752861921684,60.79168103897307
4,21,MP 02: Naamsestraat 57 Xior,56.63804805778045,54.525776656326684
4,21,MP 03: Naamsestraat 62 Taste,57.2579699074074,55.1611412037037
4,21,MP 05: Calvariekapel KU Leuven,55.531776988159585,53.106857718260635
4,21,MP 06: Parkstraat 2 La Filosovia,54.99590736003889,52.927775784441955
4,21,MP 07: Naamsestraat 81,53.40367939814815,51.52494212962963
4,21,MP08bis - Vrijthof,46.395644625516496,45.086896839083785
4,22,MP 01: Naamsestraat 35  Maxim,60.56431266783961,58.40932146495045
4,22,MP 02: Naamsestraat 57 Xior,57.04264300761626,54.91553464360951
4,22,MP 03: Naamsestraat 62 Taste,57.38238174052941,55.33967291288094
4,22,MP 05: Calvariekapel KU Leuven,56.26483892998113,53.82691947077821
4,22,MP 06: Parkstraat 2 La Filosovia,55.59788760923664,53.53128306036229
4,22,MP 07: Naamsestraat 81,54.95106828703703,53.17901157407407
4,22,MP08bis - Vrijthof,49.467628472222216,47.66137037037037
4,23,MP 01: Naamsestraat 35  Maxim,54.813467526304215,52.47181021610547
4,23,MP 02: Naamsestraat 57 Xior,52.656094540319685,50.61333842610276
4,23,MP 03: Naamsestraat 62 Taste,54.2574212962963,52.465715277777775
4,23,MP 05: Calvariekapel KU Leuven,52.307242317263736,50.017670004051155
4,23,MP 06: Parkstraat 2 La Filosovia,51.777436829372746,49.80974615998982
4,23,MP 07: Naamsestraat 81,50.2888261302345,48.60626982106067
4,23,MP08bis - Vrijthof,51.48888194444445,49.37814467592593
4,24,MP 01: Naamsestraat 35  Maxim,52.2643304434387,49.78469088930816
4,24,MP 02: Naamsestraat 57 Xior,51.120560455587196,48.994968400583375
4,24,MP 03: Naamsestraat 62 Taste,52.859639579161794,51.13188462829431
4,24,MP 05: Calvariekapel KU Leuven,50.36101073003599,48.08594099058952
4,24,MP 06: Parkstraat 2 La Filosovia,50.017424873825064,47.91642820762143
4,24,MP 07: Naamsestraat 81,48.09158101851852,46.51038773148148
4,24,MP08bis - Vrijthof,47.96171830692485,46.13855368696397
4,25,MP 01: Naamsestraat 35  Maxim,54.20079986109503,51.713613844194924
4,25,MP 02: Naamsestraat 57 Xior,53.21229034759761,51.08634495850358
4,25,MP 03: Naamsestraat 62 Taste,55.68296875,53.80559143518518
4,25,MP 05: Calvariekapel KU Leuven,52.72589016993101,50.70592327638098
4,25,MP 06: Parkstraat 2 La Filosovia,52.94076230381036,51.030934302514
4,25,MP 07: Naamsestraat 81,51.2559375,49.70998958333333
4,25,MP08bis - Vrijthof,45.34782633857265,43.78347068219171
4,26,MP 01: Naamsestraat 35  Maxim,55.85159669895946,53.564506869451485
4,26,MP 02: Naamsestraat 57 Xior,54.581322484316765,52.442094724414915
4,26,MP 03: Naamsestraat 62 Taste,56.345482534317924,54.377045764948264
4,26,MP 05: Calvariekapel KU Leuven,54.194666049311266,51.930346104873244
4,26,MP 06: Parkstraat 2 La Filosovia,53.8780204643841,51.863753269903
4,26,MP 07: Naamsestraat 81,52.02274447620921,50.31064711397122
4,26,MP08bis - Vrijthof,47.0726783419953,45.33683979026079
4,27,MP 01: Naamsestraat 35  Maxim,57.377298717533215,55.034596509097646
4,27,MP 02: Naamsestraat 57 Xior,55.459396268345756,53.3159891661651
4,27,MP 03: Naamsestraat 62 Taste,56.53115162037037,54.52118981481481
4,27,MP 05: Calvariekapel KU Leuven,55.37518924049167,52.901143544989466
4,27,MP 06: Parkstraat 2 La Filosovia,55.52526129379493,53.27871801104205
4,27,MP 07: Naamsestraat 81,52.89783680555555,51.01566898148148
4,27,MP08bis - Vrijthof,47.5894242789018,45.959752766331775
4,28,MP 01: Naamsestraat 35  Maxim,58.542742551566086,56.079379355047806
4,28,MP 02: Naamsestraat 57 Xior,55.80212275889209,53.67335208398439
4,28,MP 03: Naamsestraat 62 Taste,56.81495949074074,54.84170370370371
4,28,MP 05: Calvariekapel KU Leuven,55.84772448436306,53.452351906294126
4,28,MP 06: Parkstraat 2 La Filosovia,55.9071268172979,53.90837346050561
4,28,MP 07: Naamsestraat 81,53.4213611111111,51.603249999999996
4,28,MP08bis - Vrijthof,47.40890519566199,45.83275848100094
4,29,MP 01: Naamsestraat 35  Maxim,61.14558818422789,58.91042908568981
4,29,MP 02: Naamsestraat 57 Xior,56.47858903871752,54.469292204409975
4,29,MP 03: Naamsestraat 62 Taste,57.03718908783666,55.1095741848864
4,29,MP 05: Calvariekapel KU Leuven,56.07836680363447,53.648289831587476
4,29,MP 06: Parkstraat 2 La Filosovia,55.524989582851056,53.435072225565996
4,29,MP 07: Naamsestraat 81,53.66485682538948,51.825401050950255
4,29,MP08bis - Vrijthof,48.36059953703703,46.774622685185186
4,30,MP 01: Naamsestraat 35  Maxim,55.6820831596981,53.26441751169144
4,30,MP 02: Naamsestraat 57 Xior,52.97425892702123,50.951186989987846
4,30,MP 03: Naamsestraat 62 Taste,54.19100915519856,52.393842521325475
4,30,MP 05: Calvariekapel KU Leuven,52.45722008079546,50.091539627970505
4,30,MP 06: Parkstraat 2 La Filosovia,52.0383634111614,50.030667808813824
4,30,MP 07: Naamsestraat 81,49.8908899408558,48.215743237768955
4,30,MP08bis - Vrijthof,47.51791108693388,45.783260222919246
5,1,MP 01: Naamsestraat 35  Maxim,52.49220093755426,49.90018172347937
5,1,MP 02: Naamsestraat 57 Xior,51.3431602463191,49.20409181405686
5,1,MP 03: Naamsestraat 62 Taste,53.159509479386095,51.38976133706798
5,1,MP 05: Calvariekapel KU Leuven,50.96891198907243,48.68874136154745
5,1,MP 06: Parkstraat 2 La Filosovia,50.528959857394206,48.46997985924622
5,1,MP 07: Naamsestraat 81,48.580844020556505,46.97855919255521
5,1,MP08bis - Vrijthof,46.120811871332165,44.384806639426806
5,2,MP 01: Naamsestraat 35  Maxim,59.01752190672424,56.770421002673956
5,2,MP 02: Naamsestraat 57 Xior,54.32774864867993,52.380655578318695
5,2,MP 03: Naamsestraat 62 Taste,55.36389310061459,53.51025127605644
5,2,MP 05: Calvariekapel KU Leuven,53.23596272932461,51.08207187915967
5,2,MP 06: Parkstraat 2 La Filosovia,53.186533319442994,51.26185482284035
5,2,MP 07: Naamsestraat 81,52.05100578703704,50.3868125
5,2,MP08bis - Vrijthof,45.25771527777778,43.70257986111111
5,3,MP 01: Naamsestraat 35  Maxim,56.53376817297898,54.15936082044634
5,3,MP 02: Naamsestraat 57 Xior,54.154552504861556,52.09390800074081
5,3,MP 03: Naamsestraat 62 Taste,55.462236831444805,53.621806965358395
5,3,MP 05: Calvariekapel KU Leuven,53.472857225533886,51.29778806643903
5,3,MP 06: Parkstraat 2 La Filosovia,53.986532941339874,52.04716074818278
5,3,MP 07: Naamsestraat 81,54.000060189365,52.229757853554645
5,3,MP08bis - Vrijthof,45.90253703703704,44.295143518518515
5,4,MP 01: Naamsestraat 35  Maxim,58.3644539614561,55.95793738063546
5,4,MP 02: Naamsestraat 57 Xior,54.791710072458734,52.691325786512955
5,4,MP 03: Naamsestraat 62 Taste,55.94209490740741,53.99924189814815
5,4,MP 05: Calvariekapel KU Leuven,54.198564665300786,51.815199499947916
5,4,MP 06: Parkstraat 2 La Filosovia,54.256654899010364,52.133519300885474
5,4,MP 07: Naamsestraat 81,52.813268672091105,50.90920496765009
5,4,MP08bis - Vrijthof,47.32457665374153,45.607165923953936
5,5,MP 01: Naamsestraat 35  Maxim,59.08954715932768,56.80103255081724
5,5,MP 02: Naamsestraat 57 Xior,55.43721191355381,53.3715183646066
5,5,MP 03: Naamsestraat 62 Taste,56.26473413736429,54.323982036621224
5,5,MP 05: Calvariekapel KU Leuven,55.886139759928696,53.5361947425079
5,5,MP 06: Parkstraat 2 La Filosovia,56.20217142195728,54.13303779153886
5,5,MP 07: Naamsestraat 81,55.00509386791361,53.061309289566886
5,5,MP08bis - Vrijthof,48.11272685185185,46.39666898148148
5,6,MP 01: Naamsestraat 35  Maxim,59.584482898315876,57.300539383066145
5,6,MP 02: Naamsestraat 57 Xior,57.10963365935528,54.95512934776318
5,6,MP 03: Naamsestraat 62 Taste,57.70794907407407,55.693464120370365
5,6,MP 05: Calvariekapel KU Leuven,55.756905751223975,53.343304899362266
5,6,MP 06: Parkstraat 2 La Filosovia,55.136622913628266,53.076450910942896
5,6,MP 07: Naamsestraat 81,53.978525462962956,52.103584490740744
5,6,MP08bis - Vrijthof,48.57162268518519,46.88109953703704
5,7,MP 01: Naamsestraat 35  Maxim,54.81614041991713,52.40961712076668
5,7,MP 02: Naamsestraat 57 Xior,52.912391633968774,50.83781034063683
5,7,MP 03: Naamsestraat 62 Taste,54.36577275199945,52.68204493107559
5,7,MP 05: Calvariekapel KU Leuven,53.00879585151575,50.742116838169764
5,7,MP 06: Parkstraat 2 La Filosovia,52.591643998935105,50.39266144247798
5,7,MP 07: Naamsestraat 81,50.63458912037037,48.98386574074074
5,7,MP08bis - Vrijthof,48.75114930555555,47.00031944444444
5,8,MP 01: Naamsestraat 35  Maxim,53.56569441068555,51.07592393254395
5,8,MP 02: Naamsestraat 57 Xior,51.79563194444444,49.68391666666667
5,8,MP 03: Naamsestraat 62 Taste,53.49351157407408,51.79924652777778
5,8,MP 05: Calvariekapel KU Leuven,51.298089924060015,49.0849034543434
5,8,MP 06: Parkstraat 2 La Filosovia,50.64952076677316,48.73060726026763
5,8,MP 07: Naamsestraat 81,49.21939743975555,47.61490775249427
5,8,MP08bis - Vrijthof,47.075449947337354,45.27681570388546
5,9,MP 01: Naamsestraat 35  Maxim,56.31273726851852,53.97834375000001
5,9,MP 02: Naamsestraat 57 Xior,54.054790096878364,51.91216477423984
5,9,MP 03: Naamsestraat 62 Taste,55.71208101851852,53.84653935185185
5,9,MP 05: Calvariekapel KU Leuven,52.90163093804982,50.88553685526438
5,9,MP 06: Parkstraat 2 La Filosovia,53.98944432227225,52.216530283915326
5,9,MP 07: Naamsestraat 81,53.624776907140124,52.010416787231335
5,9,MP08bis - Vrijthof,45.55764373603732,43.919008924540755
5,10,MP 01: Naamsestraat 35  Maxim,56.47877960137966,54.196450149309015
5,10,MP 02: Naamsestraat 57 Xior,54.428847222222224,52.34284606481482
5,10,MP 03: Naamsestraat 62 Taste,56.02988344772509,54.202245396358755
5,10,MP 05: Calvariekapel KU Leuven,53.79266722998391,51.73363929948028
5,10,MP 06: Parkstraat 2 La Filosovia,54.927185072864695,52.93436621022537
5,10,MP 07: Naamsestraat 81,54.80703819444444,52.99925810185186
5,10,MP08bis - Vrijthof,47.08945486111111,45.435096064814815
5,11,MP 01: Naamsestraat 35  Maxim,57.65432586025301,55.35875762450954
5,11,MP 02: Naamsestraat 57 Xior,54.686019514114754,52.65088600562507
5,11,MP 03: Naamsestraat 62 Taste,56.628791666666665,54.80443402777777
5,11,MP 05: Calvariekapel KU Leuven,54.65675738247653,52.42481276117934
5,11,MP 06: Parkstraat 2 La Filosovia,55.72179755772904,53.616575033277385
5,11,MP 07: Naamsestraat 81,55.16458986793829,53.26090001041679
5,11,MP08bis - Vrijthof,48.3038313732753,46.598797342346515
5,12,MP 01: Naamsestraat 35  Maxim,58.75733168207966,56.60313661037744
5,12,MP 02: Naamsestraat 57 Xior,56.082575231481485,54.12291666666667
5,12,MP 03: Naamsestraat 62 Taste,57.71257552258154,55.89579735642028
5,12,MP 05: Calvariekapel KU Leuven,55.54450643578109,53.29858435966293
5,12,MP 06: Parkstraat 2 La Filosovia,55.69927539586999,53.65740925085657
5,12,MP 07: Naamsestraat 81,54.34683156055048,52.47977870114238
5,12,MP08bis - Vrijthof,48.425736111111114,46.69213657407408
5,13,MP 01: Naamsestraat 35  Maxim,58.4252025462963,56.23971180555555
5,13,MP 02: Naamsestraat 57 Xior,55.593951318881004,53.58874176784454
5,13,MP 03: Naamsestraat 62 Taste,56.92291237411738,55.05801365898831
5,13,MP 05: Calvariekapel KU Leuven,54.93571271485619,52.70867874298281
5,13,MP 06: Parkstraat 2 La Filosovia,54.77279682400055,52.70310076622144
5,13,MP 07: Naamsestraat 81,53.28186784569265,51.40597692102918
5,13,MP08bis - Vrijthof,48.87965625,47.30470486111111
